年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,其他,1,15,33767
201401,09007000,其他,2,22,97783
201402,09007000,其他,1,14,57996
201402,09007000,其他,2,15,58745
201403,09007000,其他,1,14,54484
201403,09007000,其他,2,17,65889
201404,09007000,其他,1,19,83560
201404,09007000,其他,2,20,60499
201405,09007000,其他,1,25,147728
201405,09007000,其他,2,28,67151
201406,09007000,其他,1,29,128125
201406,09007000,其他,2,24,117273
201407,09007000,其他,1,26,277975
201407,09007000,其他,2,27,392001
201408,09007000,其他,1,16,61347
201408,09007000,其他,2,14,46497
201409,09007000,其他,1,14,51049
201409,09007000,其他,2,13,17060
201410,09007000,其他,1,26,127439
201410,09007000,其他,2,10,33192
201411,09007000,其他,1,18,76664
201411,09007000,其他,2,11,64910
201412,09007000,其他,1,15,-3142
201412,09007000,其他,2,14,41234
201501,09007000,其他,1,10,37403
201501,09007000,其他,2,15,39331
201502,09007000,其他,1,10,40927
201502,09007000,其他,2,22,100849
201503,09007000,其他,1,10,51013
201503,09007000,其他,2,12,26162
201504,09007000,其他,1,14,47404
201504,09007000,其他,2,10,31949
201505,09007000,其他,1,25,106239
201505,09007000,其他,2,18,43491
201506,09007000,其他,1,27,177047
201506,09007000,其他,2,9,23990
201507,09007000,其他,1,19,132766
201507,09007000,其他,2,13,43926
201508,09007000,其他,1,15,78782
201508,09007000,其他,2,14,62123
201509,09007000,其他,1,14,73235
201509,09007000,其他,2,16,67452
201510,09007000,其他,1,27,101638
201510,09007000,其他,2,11,41692
201511,09007000,其他,1,32,103831
201511,09007000,其他,2,7,37632
201512,09007000,其他,1,13,105998
201512,09007000,其他,2,16,105710
201601,09007000,其他,1,30,121068
201601,09007000,其他,2,15,41311
201602,09007000,其他,1,12,58926
201602,09007000,其他,2,23,72903
201603,09007000,其他,1,24,188197
201603,09007000,其他,2,19,92519
201604,09007000,其他,1,24,155350
201604,09007000,其他,2,22,100343
201605,09007000,其他,1,28,138591
201605,09007000,其他,2,25,102367
201606,09007000,其他,1,36,168812
201606,09007000,其他,2,31,146381
201607,09007000,其他,1,25,95577
201607,09007000,其他,2,21,85462
201608,09007000,其他,1,22,108631
201608,09007000,其他,2,31,183959
201609,09007000,其他,1,22,113135
201609,09007000,其他,2,20,82980
201610,09007000,其他,1,22,125600
201610,09007000,其他,2,23,101593
201611,09007000,其他,1,37,241442
201611,09007000,其他,2,21,132797
201612,09007000,其他,1,27,161821
201612,09007000,其他,2,23,154437
201701,09007000,其他,1,20,98279
201701,09007000,其他,2,22,122464
201702,09007000,其他,1,29,149835
201702,09007000,其他,2,14,59233
201703,09007000,其他,1,48,169197
201703,09007000,其他,2,23,86469
201704,09007000,其他,1,41,119718
201704,09007000,其他,2,15,118852
201705,09007000,其他,1,35,210032
201705,09007000,其他,2,20,92663
201706,09007000,其他,1,45,210898
201706,09007000,其他,2,41,167232
201707,09007000,其他,1,31,185465
201707,09007000,其他,2,30,152836
201708,09007000,其他,1,34,186348
201708,09007000,其他,2,37,153644
201709,09007000,其他,1,36,164180
201709,09007000,其他,2,48,70521
201710,09007000,其他,1,39,123150
201710,09007000,其他,2,15,43769
201711,09007000,其他,1,26,136563
