年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10016000,行,1,13233,18328533
201401,10016000,行,2,8548,10105484
201402,10016000,行,1,12500,17330747
201402,10016000,行,2,8113,10169249
201403,10016000,行,1,13805,18799746
201403,10016000,行,2,9048,11294194
201404,10016000,行,1,14620,19640060
201404,10016000,行,2,9016,10648199
201405,10016000,行,1,15951,21615178
201405,10016000,行,2,10010,12938719
201406,10016000,行,1,16029,21778172
201406,10016000,行,2,9851,12402221
201407,10016000,行,1,16697,23760978
201407,10016000,行,2,10074,13736587
201408,10016000,行,1,15875,22480720
201408,10016000,行,2,9600,12685810
201409,10016000,行,1,14303,20078644
201409,10016000,行,2,8767,11526655
201410,10016000,行,1,14285,19268959
201410,10016000,行,2,8696,10863660
201411,10016000,行,1,13191,16011232
201411,10016000,行,2,8204,9040556
201412,10016000,行,1,14067,17121267
201412,10016000,行,2,8801,9294838
201501,10016000,行,1,12727,13638839
201501,10016000,行,2,7986,7158564
201502,10016000,行,1,11264,10739394
201502,10016000,行,2,6981,6161224
201503,10016000,行,1,13228,13672705
201503,10016000,行,2,8534,7396642
201504,10016000,行,1,13173,13581522
201504,10016000,行,2,8325,7661164
201505,10016000,行,1,14082,15369719
201505,10016000,行,2,8983,8907249
201506,10016000,行,1,14570,15015618
201506,10016000,行,2,9278,8875422
201507,10016000,行,1,14832,15872515
201507,10016000,行,2,9402,9896322
201508,10016000,行,1,14052,13954937
201508,10016000,行,2,9013,9176767
201509,10016000,行,1,14255,15049041
201509,10016000,行,2,9228,9344740
201510,10016000,行,1,13580,13899598
201510,10016000,行,2,8791,8843415
201511,10016000,行,1,13132,12991487
201511,10016000,行,2,8747,8087988
201512,10016000,行,1,13782,16332413
201512,10016000,行,2,9291,10333992
201601,10016000,行,1,8743,8077960
201601,10016000,行,2,5511,4826678
201602,10016000,行,1,7068,6334830
201602,10016000,行,2,4458,4074941
201603,10016000,行,1,8413,8752834
201603,10016000,行,2,5098,4779558
201604,10016000,行,1,8701,8608291
201604,10016000,行,2,5318,4672389
201605,10016000,行,1,9436,8940409
201605,10016000,行,2,5710,5526111
201606,10016000,行,1,10603,10856979
201606,10016000,行,2,6219,5877520
201607,10016000,行,1,9746,9686112
201607,10016000,行,2,5788,5817548
201608,10016000,行,1,9153,9052965
201608,10016000,行,2,5454,6177538
201609,10016000,行,1,7794,7781583
201609,10016000,行,2,4781,4385000
201610,10016000,行,1,8436,8645437
201610,10016000,行,2,5126,4809273
201611,10016000,行,1,8754,8594506
201611,10016000,行,2,5498,5020937
201612,10016000,行,1,8216,8182028
201612,10016000,行,2,5291,4915371
201701,10016000,行,1,6917,6791293
201701,10016000,行,2,4439,4117827
201702,10016000,行,1,7063,7130768
201702,10016000,行,2,4689,4488771
201703,10016000,行,1,7965,7989908
201703,10016000,行,2,5209,4933656
201704,10016000,行,1,9432,9097463
201704,10016000,行,2,5621,4934718
201705,10016000,行,1,9291,9351567
201705,10016000,行,2,5687,5117172
201706,10016000,行,1,8125,8095470
201706,10016000,行,2,5136,5659465
201707,10016000,行,1,8840,9467427
201707,10016000,行,2,5577,6238333
201708,10016000,行,1,8419,8926930
201708,10016000,行,2,5356,5680390
201709,10016000,行,1,7501,7631056
201709,10016000,行,2,4810,4426714
201710,10016000,行,1,7730,7905166
201710,10016000,行,2,5026,5029329
201711,10016000,行,1,7044,7303583
201711,10016000,行,2,4866,4595037
201712,10016000,行,1,7305,7268923
201712,10016000,行,2,5085,4811731
201801,10016000,行,1,6281,6280743
201801,10016000,行,2,4236,4132134
201802,10016000,行,1,6016,6013318
201802,10016000,行,2,4004,3948087
201803,10016000,行,1,7342,7750556
201803,10016000,行,2,4743,4311013
201804,10016000,行,1,8092,8216384
201804,10016000,行,2,5235,4907629
201805,10016000,行,1,8537,8747422
201805,10016000,行,2,5583,5496232
201806,10016000,行,1,8700,9833668
201806,10016000,行,2,5772,6269013
201807,10016000,行,1,9052,9475086
201807,10016000,行,2,5762,5756262
201808,10016000,行,1,8067,8445668
201808,10016000,行,2,5165,5364646
201809,10016000,行,1,7699,8158165
201809,10016000,行,2,5103,4741485
201810,10016000,行,1,5982,6520333
201810,10016000,行,2,4054,3842876
201811,10016000,行,1,7160,7054166
201811,10016000,行,2,4894,4153092
201812,10016000,行,1,6968,6551104
201812,10016000,行,2,4849,4164738
201901,10016000,行,1,6479,6090923
201901,10016000,行,2,4396,4314239
201902,10016000,行,1,5572,4992857
201902,10016000,行,2,3652,3167904
201903,10016000,行,1,7276,6900733
201903,10016000,行,2,5005,4391433
201904,10016000,行,1,8556,8361430
201904,10016000,行,2,5589,5056177
201905,10016000,行,1,8846,8666067
201905,10016000,行,2,5558,5436601
201906,10016000,行,1,9257,9606569
201906,10016000,行,2,6041,6354803
201907,10016000,行,1,9337,10377234
201907,10016000,行,2,6163,6920090
201908,10016000,行,1,8883,9680520
201908,10016000,行,2,5924,6175700
201909,10016000,行,1,7313,6976479
201909,10016000,行,2,4822,4277279
201910,10016000,行,1,8084,7126474
201910,10016000,行,2,5350,4377432
201911,10016000,行,1,7637,7333047
201911,10016000,行,2,5372,5350607
201912,10016000,行,1,7051,7006995
201912,10016000,行,2,4776,3935021
202001,10016000,行,1,7282,6538122
202001,10016000,行,2,5097,4694893
202002,10016000,行,1,6755,5904209
202002,10016000,行,2,4524,3806073
202003,10016000,行,1,6869,5696614
202003,10016000,行,2,4701,3310805
202004,10016000,行,1,6421,4396906
202004,10016000,行,2,4252,2932431
202005,10016000,行,1,7503,6520274
202005,10016000,行,2,4934,4331898
202006,10016000,行,1,8320,8844921
202006,10016000,行,2,5664,7080581
202007,10016000,行,1,12440,13744658
202007,10016000,行,2,8534,11202209
202008,10016000,行,1,11792,11175978
202008,10016000,行,2,8134,8251070
202009,10016000,行,1,9306,9310800
202009,10016000,行,2,6376,6642859
202010,10016000,行,1,9860,8096586
202010,10016000,行,2,6774,5223855
202011,10016000,行,1,7673,6181405
202011,10016000,行,2,5345,4438673
202012,10016000,行,1,7518,5845950
202012,10016000,行,2,5178,3706781
202101,10016000,行,1,7919,6505087
202101,10016000,行,2,5360,4225261
202102,10016000,行,1,7393,7837712
202102,10016000,行,2,5119,5987112
202103,10016000,行,1,7933,9252455
202103,10016000,行,2,5768,6929495
202104,10016000,行,1,10676,10959060
202104,10016000,行,2,7467,8054451
202105,10016000,行,1,10228,9616362
202105,10016000,行,2,6616,5966137
202106,10016000,行,1,6350,6591867
202106,10016000,行,2,4105,3964572
202107,10016000,行,1,7392,7748073
202107,10016000,行,2,4851,4526785
202108,10016000,行,1,9048,10223806
202108,10016000,行,2,6054,7026580
202109,10016000,行,1,9347,10072348
202109,10016000,行,2,6508,7189514
202110,10016000,行,1,9337,9743687
202110,10016000,行,2,6450,6545974
202111,10016000,行,1,8104,8633425
202111,10016000,行,2,5786,5759083
202112,10016000,行,1,8070,8414869
202112,10016000,行,2,5671,5659302
202201,10016000,行,1,8345,9151139
202201,10016000,行,2,5802,6070353
202202,10016000,行,1,8050,8576901
202202,10016000,行,2,5701,6442454
202203,10016000,行,1,9659,11004586
202203,10016000,行,2,6913,8565225
202204,10016000,行,1,12992,13274737
202204,10016000,行,2,8869,8929353
202205,10016000,行,1,14168,13304934
202205,10016000,行,2,10141,9577650
202206,10016000,行,1,16165,16457910
202206,10016000,行,2,11619,12137112
202207,10016000,行,1,16462,17694025
202207,10016000,行,2,11607,13463369
202208,10016000,行,1,14685,15791586
202208,10016000,行,2,10449,11392438
202209,10016000,行,1,13257,13213955
202209,10016000,行,2,9405,9108375
202210,10016000,行,1,11212,11140069
202210,10016000,行,2,8228,8019463
202211,10016000,行,1,9324,9393259
202211,10016000,行,2,6887,6281719
202212,10016000,行,1,8862,9202541
202212,10016000,行,2,6777,6391230
202301,10016000,行,1,9513,9856954
202301,10016000,行,2,6862,6495841
202302,10016000,行,1,8938,10480105
202302,10016000,行,2,6523,8807387
202303,10016000,行,1,10462,12419761
202303,10016000,行,2,7822,11258554
202304,10016000,行,1,13784,15923108
202304,10016000,行,2,10131,12699266
202305,10016000,行,1,15362,16499328
202305,10016000,行,2,11312,12687821
202306,10016000,行,1,16686,17112455
202306,10016000,行,2,11972,11846915
202307,10016000,行,1,14659,16925689
202307,10016000,行,2,10197,10895536
202308,10016000,行,1,14558,16472472
202308,10016000,行,2,10173,11195605
