年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,行,1,386,827840
201401,09007000,行,2,205,405056
201402,09007000,行,1,439,1056292
201402,09007000,行,2,205,432237
201403,09007000,行,1,561,1490821
201403,09007000,行,2,258,731843
201404,09007000,行,1,522,1604757
201404,09007000,行,2,306,1082863
201405,09007000,行,1,639,1743404
201405,09007000,行,2,430,1539518
201406,09007000,行,1,635,1726594
201406,09007000,行,2,439,1556669
201407,09007000,行,1,521,1468649
201407,09007000,行,2,374,1327304
201408,09007000,行,1,495,1294864
201408,09007000,行,2,298,945085
201409,09007000,行,1,455,1125076
201409,09007000,行,2,315,951994
201410,09007000,行,1,426,1122061
201410,09007000,行,2,263,636157
201411,09007000,行,1,422,1003081
201411,09007000,行,2,229,524244
201412,09007000,行,1,381,969270
201412,09007000,行,2,176,386678
201501,09007000,行,1,325,829881
201501,09007000,行,2,161,339744
201502,09007000,行,1,354,781737
201502,09007000,行,2,194,449746
201503,09007000,行,1,485,1063489
201503,09007000,行,2,246,650776
201504,09007000,行,1,544,1247192
201504,09007000,行,2,301,1001051
201505,09007000,行,1,640,1620250
201505,09007000,行,2,405,1355352
201506,09007000,行,1,639,1537104
201506,09007000,行,2,455,1637009
201507,09007000,行,1,503,1337398
201507,09007000,行,2,356,1173843
201508,09007000,行,1,463,1202001
201508,09007000,行,2,291,952848
201509,09007000,行,1,446,1076939
201509,09007000,行,2,289,942532
201510,09007000,行,1,437,943550
201510,09007000,行,2,236,627808
201511,09007000,行,1,589,1183287
201511,09007000,行,2,287,706878
201512,09007000,行,1,430,937131
201512,09007000,行,2,202,465589
201601,09007000,行,1,387,764191
201601,09007000,行,2,221,501111
201602,09007000,行,1,326,643631
201602,09007000,行,2,192,441993
201603,09007000,行,1,448,983800
201603,09007000,行,2,224,502342
201604,09007000,行,1,648,1634728
201604,09007000,行,2,484,1764475
201605,09007000,行,1,729,2242045
201605,09007000,行,2,601,2414130
201606,09007000,行,1,653,1679368
201606,09007000,行,2,513,1672735
201607,09007000,行,1,459,1149028
201607,09007000,行,2,349,1335457
201608,09007000,行,1,433,934315
201608,09007000,行,2,344,1026829
201609,09007000,行,1,357,873797
201609,09007000,行,2,254,788661
201610,09007000,行,1,385,713328
201610,09007000,行,2,258,704379
201611,09007000,行,1,343,650481
201611,09007000,行,2,215,559184
201612,09007000,行,1,347,690473
201612,09007000,行,2,144,300319
201701,09007000,行,1,279,647296
201701,09007000,行,2,154,315844
201702,09007000,行,1,212,442948
201702,09007000,行,2,153,398089
201703,09007000,行,1,367,836800
201703,09007000,行,2,190,490254
201704,09007000,行,1,467,1266081
201704,09007000,行,2,381,1576437
201705,09007000,行,1,594,1706892
201705,09007000,行,2,428,1517824
201706,09007000,行,1,603,1416427
201706,09007000,行,2,497,1833202
201707,09007000,行,1,465,1106274
201707,09007000,行,2,363,1079467
201708,09007000,行,1,476,972266
201708,09007000,行,2,389,1106452
201709,09007000,行,1,418,924809
201709,09007000,行,2,338,964561
201710,09007000,行,1,350,959202
201710,09007000,行,2,246,666260
201711,09007000,行,1,347,829455
201711,09007000,行,2,182,464354
201712,09007000,行,1,346,793059
201712,09007000,行,2,171,473603
201801,09007000,行,1,245,591764
201801,09007000,行,2,142,346738
201802,09007000,行,1,225,480713
201802,09007000,行,2,138,358848
201803,09007000,行,1,313,626993
201803,09007000,行,2,183,507680
201804,09007000,行,1,512,1201211
201804,09007000,行,2,474,1480886
201805,09007000,行,1,500,1393992
201805,09007000,行,2,454,1771132
201806,09007000,行,1,1112,1604599
201806,09007000,行,2,1018,1630207
201807,09007000,行,1,1186,1451543
201807,09007000,行,2,954,1217563
201808,09007000,行,1,1006,1378870
201808,09007000,行,2,703,874172
201809,09007000,行,1,731,1028794
201809,09007000,行,2,478,588101
201810,09007000,行,1,693,947180
201810,09007000,行,2,405,580465
201811,09007000,行,1,807,1165893
201811,09007000,行,2,481,602146
201812,09007000,行,1,591,1196538
201812,09007000,行,2,350,697069
201901,09007000,行,1,637,1000607
201901,09007000,行,2,295,531808
201902,09007000,行,1,474,711512
201902,09007000,行,2,266,470195
201903,09007000,行,1,617,899252
201903,09007000,行,2,436,737944
201904,09007000,行,1,1273,2196032
201904,09007000,行,2,1040,1667432
201905,09007000,行,1,1556,2161463
201905,09007000,行,2,1455,2179326
201906,09007000,行,1,1454,2351514
201906,09007000,行,2,1248,2009653
201907,09007000,行,1,1299,2094905
201907,09007000,行,2,1065,1829620
201908,09007000,行,1,1073,1438452
201908,09007000,行,2,719,1310706
201909,09007000,行,1,880,1010052
201909,09007000,行,2,646,1020248
201910,09007000,行,1,1087,1737867
201910,09007000,行,2,742,1154724
201911,09007000,行,1,872,1419137
201911,09007000,行,2,494,813907
201912,09007000,行,1,677,1004016
201912,09007000,行,2,355,666102
202001,09007000,行,1,806,1147144
202001,09007000,行,2,444,699274
202002,09007000,行,1,729,993341
202002,09007000,行,2,356,491895
202003,09007000,行,1,764,831653
202003,09007000,行,2,362,421509
202004,09007000,行,1,734,820927
202004,09007000,行,2,410,421656
202005,09007000,行,1,1262,1481210
202005,09007000,行,2,925,991552
202006,09007000,行,1,1870,2215095
202006,09007000,行,2,1757,1852458
202007,09007000,行,1,2021,2151889
202007,09007000,行,2,1836,1996572
202008,09007000,行,1,1774,2344787
202008,09007000,行,2,1723,2200528
202009,09007000,行,1,1694,1873674
202009,09007000,行,2,1617,2505692
202010,09007000,行,1,1263,1642894
202010,09007000,行,2,1304,1862311
202011,09007000,行,1,1005,1361676
202011,09007000,行,2,629,976564
202012,09007000,行,1,769,1098512
202012,09007000,行,2,425,492410
202101,09007000,行,1,864,1156799
202101,09007000,行,2,461,642008
202102,09007000,行,1,837,1102368
202102,09007000,行,2,598,747720
202103,09007000,行,1,1675,1901517
202103,09007000,行,2,1708,1573112
202104,09007000,行,1,2508,3370463
202104,09007000,行,2,2784,3735353
202105,09007000,行,1,1573,2757394
202105,09007000,行,2,1335,2354174
202106,09007000,行,1,542,811942
202106,09007000,行,2,136,278420
202107,09007000,行,1,945,1153275
202107,09007000,行,2,547,620403
202108,09007000,行,1,1466,1633776
202108,09007000,行,2,1048,1131747
202109,09007000,行,1,1473,1435548
202109,09007000,行,2,1315,1303770
202110,09007000,行,1,1578,1664522
202110,09007000,行,2,1163,1190720
202111,09007000,行,1,1299,1411232
202111,09007000,行,2,1078,1093616
202112,09007000,行,1,954,1076185
202112,09007000,行,2,730,805504
202201,09007000,行,1,1039,1316084
202201,09007000,行,2,676,949551
202202,09007000,行,1,917,1039760
202202,09007000,行,2,724,724070
202203,09007000,行,1,1925,2261922
202203,09007000,行,2,2060,2150039
202204,09007000,行,1,2143,3111328
202204,09007000,行,2,2085,2670475
202205,09007000,行,1,2001,2516897
202205,09007000,行,2,2032,2538563
202206,09007000,行,1,2535,3069666
202206,09007000,行,2,2693,3122110
202207,09007000,行,1,3167,3452201
202207,09007000,行,2,3284,3268588
202208,09007000,行,1,2694,3074549
202208,09007000,行,2,2609,2954694
202209,09007000,行,1,2355,2567166
202209,09007000,行,2,2494,2628129
202210,09007000,行,1,2148,2032525
202210,09007000,行,2,1811,1676340
202211,09007000,行,1,1973,2203018
202211,09007000,行,2,1397,1574879
202212,09007000,行,1,1233,1448494
202212,09007000,行,2,743,872564
202301,09007000,行,1,1312,1343900
202301,09007000,行,2,931,984489
202302,09007000,行,1,1026,1373421
202302,09007000,行,2,629,969028
202303,09007000,行,1,2078,2867718
202303,09007000,行,2,1704,2633179
202304,09007000,行,1,3548,4958112
202304,09007000,行,2,4070,5911175
202305,09007000,行,1,4378,7337673
202305,09007000,行,2,4950,7378303
202306,09007000,行,1,4869,6505602
202306,09007000,行,2,5141,7542196
202307,09007000,行,1,3900,5022856
202307,09007000,行,2,3644,4998185
202308,09007000,行,1,3598,4814310
202308,09007000,行,2,3345,4091917
