年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,67000000,文教康樂,1,63318,329982739
201401,67000000,文教康樂,2,86395,421243614
201402,67000000,文教康樂,1,64605,301676216
201402,67000000,文教康樂,2,85594,369303159
201403,67000000,文教康樂,1,67522,326167712
201403,67000000,文教康樂,2,87911,381847038
201404,67000000,文教康樂,1,64277,332185583
201404,67000000,文教康樂,2,82594,398987103
201405,67000000,文教康樂,1,70707,373666498
201405,67000000,文教康樂,2,88889,443774179
201406,67000000,文教康樂,1,63606,369995071
201406,67000000,文教康樂,2,83709,437661862
201407,67000000,文教康樂,1,66665,367457538
201407,67000000,文教康樂,2,90075,435534990
201408,67000000,文教康樂,1,72242,369917575
201408,67000000,文教康樂,2,100536,449247687
201409,67000000,文教康樂,1,60545,347009577
201409,67000000,文教康樂,2,83636,420307824
201410,67000000,文教康樂,1,64133,365689108
201410,67000000,文教康樂,2,85498,423637304
201411,67000000,文教康樂,1,62905,309312632
201411,67000000,文教康樂,2,82634,377726617
201412,67000000,文教康樂,1,66402,325384095
201412,67000000,文教康樂,2,89698,410587784
201501,67000000,文教康樂,1,71807,354977081
201501,67000000,文教康樂,2,96997,460730376
201502,67000000,文教康樂,1,76171,358375335
201502,67000000,文教康樂,2,105093,474115520
201503,67000000,文教康樂,1,70473,398704853
201503,67000000,文教康樂,2,93947,468417760
201504,67000000,文教康樂,1,77641,377453919
201504,67000000,文教康樂,2,101112,451007437
201505,67000000,文教康樂,1,73559,401116270
201505,67000000,文教康樂,2,97828,501059985
201506,67000000,文教康樂,1,78889,414351252
201506,67000000,文教康樂,2,104098,506331644
201507,67000000,文教康樂,1,83093,419763546
201507,67000000,文教康樂,2,112803,498988984
201508,67000000,文教康樂,1,82195,411454939
201508,67000000,文教康樂,2,116198,503138782
201509,67000000,文教康樂,1,73886,378730923
201509,67000000,文教康樂,2,101065,473546417
201510,67000000,文教康樂,1,80947,395423165
201510,67000000,文教康樂,2,110923,496472038
201511,67000000,文教康樂,1,71112,361961065
201511,67000000,文教康樂,2,92122,423665030
201512,67000000,文教康樂,1,75212,346471877
201512,67000000,文教康樂,2,99599,415584586
201601,67000000,文教康樂,1,78609,394948482
201601,67000000,文教康樂,2,102474,498845607
201602,67000000,文教康樂,1,78454,330834967
201602,67000000,文教康樂,2,101638,422283042
201603,67000000,文教康樂,1,70757,360408095
201603,67000000,文教康樂,2,87130,426142270
201604,67000000,文教康樂,1,72561,348179082
201604,67000000,文教康樂,2,89554,411669664
201605,67000000,文教康樂,1,71509,367226533
201605,67000000,文教康樂,2,89347,452275530
201606,67000000,文教康樂,1,80931,418198690
201606,67000000,文教康樂,2,105139,508092518
201607,67000000,文教康樂,1,79083,377147734
201607,67000000,文教康樂,2,102049,448762994
201608,67000000,文教康樂,1,73866,382570058
201608,67000000,文教康樂,2,97541,481806773
201609,67000000,文教康樂,1,68262,336262867
201609,67000000,文教康樂,2,86608,419500552
201610,67000000,文教康樂,1,82171,358284605
201610,67000000,文教康樂,2,102191,443172604
201611,67000000,文教康樂,1,80758,364595838
201611,67000000,文教康樂,2,99470,429301532
201612,67000000,文教康樂,1,84673,353727113
201612,67000000,文教康樂,2,108131,444748525
