年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,百貨,1,960,1209478
201401,09007000,百貨,2,457,663734
201402,09007000,百貨,1,678,855019
201402,09007000,百貨,2,401,588793
201403,09007000,百貨,1,828,1091341
201403,09007000,百貨,2,495,655074
201404,09007000,百貨,1,864,1146444
201404,09007000,百貨,2,532,787328
201405,09007000,百貨,1,616,842522
201405,09007000,百貨,2,489,760946
201406,09007000,百貨,1,1032,1566057
201406,09007000,百貨,2,959,1404526
201407,09007000,百貨,1,1243,1932730
201407,09007000,百貨,2,1099,1610155
201408,09007000,百貨,1,1088,1501175
201408,09007000,百貨,2,837,1332006
201409,09007000,百貨,1,1018,1457052
201409,09007000,百貨,2,719,1071107
201410,09007000,百貨,1,1173,1672174
201410,09007000,百貨,2,787,1194163
201411,09007000,百貨,1,822,1101689
201411,09007000,百貨,2,469,645759
201412,09007000,百貨,1,910,1155450
201412,09007000,百貨,2,502,640518
201501,09007000,百貨,1,756,1038326
201501,09007000,百貨,2,395,548733
201502,09007000,百貨,1,702,1025806
201502,09007000,百貨,2,446,759417
201503,09007000,百貨,1,542,773580
201503,09007000,百貨,2,404,660285
201504,09007000,百貨,1,905,1182424
201504,09007000,百貨,2,627,837009
201505,09007000,百貨,1,875,1443430
201505,09007000,百貨,2,727,1157012
201506,09007000,百貨,1,960,1464827
201506,09007000,百貨,2,834,1203779
201507,09007000,百貨,1,826,1042088
201507,09007000,百貨,2,777,1093341
201508,09007000,百貨,1,813,1083159
201508,09007000,百貨,2,654,943167
201509,09007000,百貨,1,1051,1613644
201509,09007000,百貨,2,828,1264155
201510,09007000,百貨,1,1001,1440983
201510,09007000,百貨,2,826,1289913
201511,09007000,百貨,1,890,1298188
201511,09007000,百貨,2,548,881446
201512,09007000,百貨,1,692,886971
201512,09007000,百貨,2,458,649903
201601,09007000,百貨,1,871,1290894
201601,09007000,百貨,2,490,866143
201602,09007000,百貨,1,762,1240657
201602,09007000,百貨,2,590,950022
201603,09007000,百貨,1,884,1301128
201603,09007000,百貨,2,502,761790
201604,09007000,百貨,1,701,988742
201604,09007000,百貨,2,737,1165430
201605,09007000,百貨,1,854,1270154
201605,09007000,百貨,2,1113,1733031
201606,09007000,百貨,1,1215,1781761
201606,09007000,百貨,2,1472,2302956
201607,09007000,百貨,1,1342,2323121
201607,09007000,百貨,2,1360,2083381
201608,09007000,百貨,1,1263,1882938
201608,09007000,百貨,2,1225,2086514
201609,09007000,百貨,1,1099,1689420
201609,09007000,百貨,2,949,1562064
201610,09007000,百貨,1,997,1417897
201610,09007000,百貨,2,796,1214730
201611,09007000,百貨,1,1065,1494388
201611,09007000,百貨,2,701,1014793
201612,09007000,百貨,1,1001,1526218
201612,09007000,百貨,2,578,800625
201701,09007000,百貨,1,984,1496121
201701,09007000,百貨,2,553,852511
201702,09007000,百貨,1,759,1098100
201702,09007000,百貨,2,462,704361
201703,09007000,百貨,1,1068,1572573
201703,09007000,百貨,2,553,988905
201704,09007000,百貨,1,1016,1747166
201704,09007000,百貨,2,959,1601969
201705,09007000,百貨,1,1520,2509542
201705,09007000,百貨,2,1811,3028759
201706,09007000,百貨,1,1359,2132797
201706,09007000,百貨,2,1421,2253817
201707,09007000,百貨,1,1754,2991910
201707,09007000,百貨,2,1607,2511057
201708,09007000,百貨,1,1657,2401599
201708,09007000,百貨,2,1405,2191795
201709,09007000,百貨,1,1410,2091234
201709,09007000,百貨,2,1076,1856860
201710,09007000,百貨,1,1290,1937619
201710,09007000,百貨,2,1083,1853957
201711,09007000,百貨,1,1349,1952472
201711,09007000,百貨,2,1079,2264905
201712,09007000,百貨,1,1283,1882811
201712,09007000,百貨,2,857,1441776
201801,09007000,百貨,1,1054,1740789
201801,09007000,百貨,2,615,1136771
201802,09007000,百貨,1,1163,1675511
201802,09007000,百貨,2,737,1226146
201803,09007000,百貨,1,1419,2055790
201803,09007000,百貨,2,1007,1818000
201804,09007000,百貨,1,1646,2698537
201804,09007000,百貨,2,1304,2226899
201805,09007000,百貨,1,1939,3099036
201805,09007000,百貨,2,1924,3640109
201806,09007000,百貨,1,1972,3035344
201806,09007000,百貨,2,1947,3394367
201807,09007000,百貨,1,1872,2772713
201807,09007000,百貨,2,1700,2610357
201808,09007000,百貨,1,1746,2570539
201808,09007000,百貨,2,1368,2051480
201809,09007000,百貨,1,1559,2242690
201809,09007000,百貨,2,1205,2132357
201810,09007000,百貨,1,1368,2012627
201810,09007000,百貨,2,1009,1518042
201811,09007000,百貨,1,1585,2167819
201811,09007000,百貨,2,1108,1882137
201812,09007000,百貨,1,1498,2132057
201812,09007000,百貨,2,968,1452880
201901,09007000,百貨,1,1383,1999031
201901,09007000,百貨,2,837,1417938
201902,09007000,百貨,1,1042,1448228
201902,09007000,百貨,2,734,1094376
201903,09007000,百貨,1,1552,2136181
201903,09007000,百貨,2,1229,2157539
201904,09007000,百貨,1,1727,2629765
201904,09007000,百貨,2,1588,2486075
201905,09007000,百貨,1,1738,2583418
201905,09007000,百貨,2,1827,2902353
201906,09007000,百貨,1,1719,2588588
201906,09007000,百貨,2,1683,2613812
201907,09007000,百貨,1,1876,2956335
201907,09007000,百貨,2,1669,2657915
201908,09007000,百貨,1,1761,2503520
201908,09007000,百貨,2,1324,2161558
201909,09007000,百貨,1,1592,2464774
201909,09007000,百貨,2,1250,2081707
201910,09007000,百貨,1,1794,2788262
201910,09007000,百貨,2,1649,2860505
201911,09007000,百貨,1,1719,2560119
201911,09007000,百貨,2,1399,2568994
201912,09007000,百貨,1,1632,2495314
201912,09007000,百貨,2,1256,2404907
202001,09007000,百貨,1,1533,2343341
202001,09007000,百貨,2,1129,2129071
202002,09007000,百貨,1,1240,1652439
202002,09007000,百貨,2,640,1005435
202003,09007000,百貨,1,1348,1691424
202003,09007000,百貨,2,669,1083958
202004,09007000,百貨,1,1372,1818752
202004,09007000,百貨,2,774,1546674
202005,09007000,百貨,1,1376,2025076
202005,09007000,百貨,2,1111,2212406
202006,09007000,百貨,1,1848,3109969
202006,09007000,百貨,2,2246,4268381
202007,09007000,百貨,1,3022,4992061
202007,09007000,百貨,2,3285,5615492
202008,09007000,百貨,1,3360,5638652
202008,09007000,百貨,2,3816,6958909
202009,09007000,百貨,1,3742,6352054
202009,09007000,百貨,2,4024,7393064
202010,09007000,百貨,1,2857,4902593
202010,09007000,百貨,2,3541,6782975
