年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10020000,住,1,19957,85185828
201401,10020000,住,2,19392,93750997
201402,10020000,住,1,15782,61697450
201402,10020000,住,2,14555,62074737
201403,10020000,住,1,15378,64991967
201403,10020000,住,2,13888,66815273
201404,10020000,住,1,14874,66760424
201404,10020000,住,2,13229,73091067
201405,10020000,住,1,16147,68775954
201405,10020000,住,2,14803,72424831
201406,10020000,住,1,15605,65787507
201406,10020000,住,2,14964,73849367
201407,10020000,住,1,17100,78722071
201407,10020000,住,2,16191,81943330
201408,10020000,住,1,16878,68507078
201408,10020000,住,2,16849,78076101
201409,10020000,住,1,15039,63262553
201409,10020000,住,2,14834,70377431
201410,10020000,住,1,15540,67683623
201410,10020000,住,2,14991,68383394
201411,10020000,住,1,15793,69014972
201411,10020000,住,2,15029,72282635
201412,10020000,住,1,16858,74668254
201412,10020000,住,2,16486,78606517
201501,10020000,住,1,19249,80397615
201501,10020000,住,2,18551,80835977
201502,10020000,住,1,19510,79151129
201502,10020000,住,2,20547,87187677
201503,10020000,住,1,16812,68369083
201503,10020000,住,2,15916,66496344
201504,10020000,住,1,17146,79614309
201504,10020000,住,2,16035,79169408
201505,10020000,住,1,16706,76333808
201505,10020000,住,2,16428,77480224
201506,10020000,住,1,17030,79393163
201506,10020000,住,2,16400,81423669
201507,10020000,住,1,18713,84108473
201507,10020000,住,2,18639,89364798
201508,10020000,住,1,18678,77418937
201508,10020000,住,2,18881,81004902
201509,10020000,住,1,17211,71317365
201509,10020000,住,2,16938,71972901
201510,10020000,住,1,17859,78541994
201510,10020000,住,2,17001,75978189
201511,10020000,住,1,17371,77914883
201511,10020000,住,2,16487,81974415
201512,10020000,住,1,18686,85876994
201512,10020000,住,2,18756,85489201
201601,10020000,住,1,18790,89297870
201601,10020000,住,2,19037,93217311
201602,10020000,住,1,18912,88159280
201602,10020000,住,2,19623,90039538
201603,10020000,住,1,15166,61749048
201603,10020000,住,2,14613,61543525
201604,10020000,住,1,14687,72324669
201604,10020000,住,2,14569,70389884
201605,10020000,住,1,12890,68932333
201605,10020000,住,2,12900,67989521
201606,10020000,住,1,14109,66269689
201606,10020000,住,2,14373,74320799
201607,10020000,住,1,15150,71498547
201607,10020000,住,2,15456,73482078
201608,10020000,住,1,14651,61339400
201608,10020000,住,2,15439,66554098
201609,10020000,住,1,13628,54883676
201609,10020000,住,2,13598,56022570
201610,10020000,住,1,15392,65092212
201610,10020000,住,2,14665,58467423
201611,10020000,住,1,14491,65731025
201611,10020000,住,2,13794,59585783
201612,10020000,住,1,15694,64289023
201612,10020000,住,2,15563,65227713
201701,10020000,住,1,18007,82484613
201701,10020000,住,2,18752,93435819
