年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10004000,百貨,1,480,2233421
201401,10004000,百貨,2,1843,5467992
201402,10004000,百貨,1,430,2778919
201402,10004000,百貨,2,1375,3475586
201403,10004000,百貨,1,444,1386838
201403,10004000,百貨,2,1463,2382187
201404,10004000,百貨,1,368,1398243
201404,10004000,百貨,2,1466,2940279
201405,10004000,百貨,1,522,2817942
201405,10004000,百貨,2,1691,4781203
201406,10004000,百貨,1,526,1921379
201406,10004000,百貨,2,2000,3901171
201407,10004000,百貨,1,597,3066847
201407,10004000,百貨,2,2184,4281564
201408,10004000,百貨,1,622,4024058
201408,10004000,百貨,2,2230,5778304
201409,10004000,百貨,1,547,3067132
201409,10004000,百貨,2,2086,5241974
201410,10004000,百貨,1,673,1899648
201410,10004000,百貨,2,2342,4593415
201411,10004000,百貨,1,693,2939084
201411,10004000,百貨,2,2518,5165682
201412,10004000,百貨,1,788,2615810
201412,10004000,百貨,2,2780,4838128
201501,10004000,百貨,1,648,2761292
201501,10004000,百貨,2,2257,5108234
201502,10004000,百貨,1,609,2565378
201502,10004000,百貨,2,1959,4553449
201503,10004000,百貨,1,592,1673080
201503,10004000,百貨,2,2058,3732064
201504,10004000,百貨,1,522,1655854
201504,10004000,百貨,2,2062,3652576
201505,10004000,百貨,1,694,2587975
201505,10004000,百貨,2,2380,5362415
201506,10004000,百貨,1,606,1569701
201506,10004000,百貨,2,2391,3567474
201507,10004000,百貨,1,616,2003792
201507,10004000,百貨,2,2421,3889012
201508,10004000,百貨,1,627,2559956
201508,10004000,百貨,2,2307,4487497
201509,10004000,百貨,1,673,2586626
201509,10004000,百貨,2,2373,5307646
201510,10004000,百貨,1,579,1306015
201510,10004000,百貨,2,2294,3397323
201511,10004000,百貨,1,560,1904436
201511,10004000,百貨,2,2207,5271602
201512,10004000,百貨,1,829,2041619
201512,10004000,百貨,2,3175,4938360
201601,10004000,百貨,1,3799,5087390
201601,10004000,百貨,2,13188,14095282
201602,10004000,百貨,1,3265,3973111
201602,10004000,百貨,2,10575,10753280
201603,10004000,百貨,1,3744,4008490
201603,10004000,百貨,2,12745,11366651
201604,10004000,百貨,1,4596,4959201
201604,10004000,百貨,2,14931,13965627
201605,10004000,百貨,1,4804,5352176
201605,10004000,百貨,2,15783,14957356
201606,10004000,百貨,1,5198,5520957
201606,10004000,百貨,2,16498,16435888
201607,10004000,百貨,1,5393,6680322
201607,10004000,百貨,2,17384,15817580
201608,10004000,百貨,1,5443,6493839
201608,10004000,百貨,2,17135,17092506
201609,10004000,百貨,1,4674,5761236
201609,10004000,百貨,2,14245,14157007
201610,10004000,百貨,1,5100,7011829
201610,10004000,百貨,2,15794,14401142
201611,10004000,百貨,1,4573,5598034
201611,10004000,百貨,2,14481,13363751
201612,10004000,百貨,1,5856,7263421
201612,10004000,百貨,2,17569,16999683
201701,10004000,百貨,1,5377,7207974
201701,10004000,百貨,2,15702,16684755
201702,10004000,百貨,1,4781,6170788
201702,10004000,百貨,2,13443,13016522
201703,10004000,百貨,1,4516,4442936
201703,10004000,百貨,2,14153,12513873
201704,10004000,百貨,1,4384,4791979
201704,10004000,百貨,2,14059,13232082
201705,10004000,百貨,1,4843,5823381
201705,10004000,百貨,2,15271,14189396
201706,10004000,百貨,1,5003,4120615
201706,10004000,百貨,2,15383,12641290
201707,10004000,百貨,1,6628,6224924
201707,10004000,百貨,2,18231,15264852
201708,10004000,百貨,1,6634,5722720
201708,10004000,百貨,2,18282,15444087
201709,10004000,百貨,1,5783,6502238
201709,10004000,百貨,2,16003,14339772
201710,10004000,百貨,1,6322,5710344
201710,10004000,百貨,2,16741,13793076
201711,10004000,百貨,1,5707,5049995
201711,10004000,百貨,2,15184,12427475
201712,10004000,百貨,1,7950,7696192
201712,10004000,百貨,2,19258,17247819
201801,10004000,百貨,1,9845,10947622
201801,10004000,百貨,2,18885,20026782
201802,10004000,百貨,1,12086,16233728
201802,10004000,百貨,2,21048,24781273
201803,10004000,百貨,1,9254,10481971
201803,10004000,百貨,2,19502,18162316
201804,10004000,百貨,1,10860,13254051
201804,10004000,百貨,2,20050,20128666
201805,10004000,百貨,1,10511,11785458
201805,10004000,百貨,2,21559,22287559
201806,10004000,百貨,1,11071,11475347
201806,10004000,百貨,2,21431,20451197
201807,10004000,百貨,1,12760,14532550
201807,10004000,百貨,2,24346,23806286
201808,10004000,百貨,1,11687,13306989
201808,10004000,百貨,2,21854,22017824
201809,10004000,百貨,1,11050,13835407
201809,10004000,百貨,2,21265,21683777
201810,10004000,百貨,1,9753,10487687
201810,10004000,百貨,2,18894,17407269
201811,10004000,百貨,1,10396,11245677
201811,10004000,百貨,2,19644,19558797
201812,10004000,百貨,1,13463,13780795
201812,10004000,百貨,2,24995,23861193
201901,10004000,百貨,1,11284,13074044
201901,10004000,百貨,2,21594,22808706
201902,10004000,百貨,1,9974,10960449
201902,10004000,百貨,2,17557,17498973
201903,10004000,百貨,1,11169,11017088
201903,10004000,百貨,2,20791,19116331
201904,10004000,百貨,1,10804,11202968
201904,10004000,百貨,2,20204,19618903
201905,10004000,百貨,1,9990,10059317
201905,10004000,百貨,2,19710,18757317
201906,10004000,百貨,1,10458,9399883
201906,10004000,百貨,2,20762,18638241
201907,10004000,百貨,1,11410,11080773
201907,10004000,百貨,2,23470,21837927
201908,10004000,百貨,1,11497,11501771
201908,10004000,百貨,2,23396,22584089
201909,10004000,百貨,1,9989,9334890
201909,10004000,百貨,2,19887,18720419
201910,10004000,百貨,1,10948,10327818
201910,10004000,百貨,2,21490,19740778
201911,10004000,百貨,1,11205,9413101
201911,10004000,百貨,2,21365,19063544
201912,10004000,百貨,1,12349,11265233
201912,10004000,百貨,2,23600,21163190
202001,10004000,百貨,1,13321,12870952
202001,10004000,百貨,2,24818,23753948
202002,10004000,百貨,1,11085,10372634
202002,10004000,百貨,2,22607,18673500
202003,10004000,百貨,1,10899,10561318
202003,10004000,百貨,2,21379,18679572
202004,10004000,百貨,1,10643,11641044
202004,10004000,百貨,2,20520,19566233
202005,10004000,百貨,1,12223,12446343
202005,10004000,百貨,2,21408,19089053
202006,10004000,百貨,1,12592,10155975
202006,10004000,百貨,2,23797,20799484
202007,10004000,百貨,1,13307,12180981
202007,10004000,百貨,2,25702,21641325
202008,10004000,百貨,1,14375,12433765
202008,10004000,百貨,2,26704,23037647
202009,10004000,百貨,1,11680,9824777
202009,10004000,百貨,2,21837,19689686
202010,10004000,百貨,1,13139,11516898
202010,10004000,百貨,2,24005,21239248
202011,10004000,百貨,1,12771,11259728
202011,10004000,百貨,2,22084,19084324
202012,10004000,百貨,1,15663,14114529
202012,10004000,百貨,2,26562,23205619
202101,10004000,百貨,1,17937,15543639
202101,10004000,百貨,2,30145,27422031
202102,10004000,百貨,1,84218,64454180
202102,10004000,百貨,2,112012,92444552
202103,10004000,百貨,1,90916,58590395
202103,10004000,百貨,2,120967,84245900
202104,10004000,百貨,1,94683,62296939
202104,10004000,百貨,2,124049,89768407
202105,10004000,百貨,1,126324,92519814
202105,10004000,百貨,2,160661,130339004
202106,10004000,百貨,1,109673,83330682
202106,10004000,百貨,2,134792,116602231
202107,10004000,百貨,1,117614,86049494
202107,10004000,百貨,2,147895,120397673
202108,10004000,百貨,1,117448,84403969
202108,10004000,百貨,2,152926,123484700
202109,10004000,百貨,1,111644,78446082
202109,10004000,百貨,2,142332,108479893
202110,10004000,百貨,1,110429,71839751
202110,10004000,百貨,2,138478,101211939
202111,10004000,百貨,1,105383,70479253
202111,10004000,百貨,2,132369,100137317
202112,10004000,百貨,1,111544,78831236
202112,10004000,百貨,2,138574,106328076
202201,10004000,百貨,1,140543,189317224
202201,10004000,百貨,2,186172,264809959
202202,10004000,百貨,1,139028,193798005
202202,10004000,百貨,2,188775,287225644
202203,10004000,百貨,1,136296,149376299
202203,10004000,百貨,2,190412,247945457
202204,10004000,百貨,1,139067,168824608
202204,10004000,百貨,2,182029,247925632
202205,10004000,百貨,1,147788,164557816
202205,10004000,百貨,2,189551,227665664
202206,10004000,百貨,1,148629,156678915
202206,10004000,百貨,2,195774,228759275
202207,10004000,百貨,1,162695,178170133
202207,10004000,百貨,2,220462,280151800
202208,10004000,百貨,1,161072,171950544
202208,10004000,百貨,2,219767,266371564
202209,10004000,百貨,1,148909,146339882
202209,10004000,百貨,2,195434,217312500
202210,10004000,百貨,1,159327,147335876
202210,10004000,百貨,2,205356,211512152
202211,10004000,百貨,1,163525,316080275
202211,10004000,百貨,2,226557,479402203
202212,10004000,百貨,1,180940,196967632
202212,10004000,百貨,2,234891,290558901
202301,10004000,百貨,1,177133,233815390
202301,10004000,百貨,2,225398,330531111
202302,10004000,百貨,1,152076,162157654
202302,10004000,百貨,2,193162,233497700
202303,10004000,百貨,1,160237,153663909
202303,10004000,百貨,2,208173,245251032
202304,10004000,百貨,1,166879,193756738
202304,10004000,百貨,2,211377,275761125
202305,10004000,百貨,1,176181,203435557
202305,10004000,百貨,2,220926,279836377
202306,10004000,百貨,1,176231,170705043
202306,10004000,百貨,2,216429,237066476
202307,10004000,百貨,1,189090,188946873
202307,10004000,百貨,2,236184,265102132
202308,10004000,百貨,1,180809,182453298
202308,10004000,百貨,2,231687,262820881
