年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10018000,行,1,72050,79103320
201401,10018000,行,2,31967,35220042
201402,10018000,行,1,63592,69634521
201402,10018000,行,2,27764,30440153
201403,10018000,行,1,71427,78084391
201403,10018000,行,2,31969,34924667
201404,10018000,行,1,69047,75332500
201404,10018000,行,2,30607,33042288
201405,10018000,行,1,73145,80921283
201405,10018000,行,2,32924,35737853
201406,10018000,行,1,72719,79800185
201406,10018000,行,2,32669,36467547
201407,10018000,行,1,75513,84427214
201407,10018000,行,2,33415,36643295
201408,10018000,行,1,76720,82372938
201408,10018000,行,2,34508,35335428
201409,10018000,行,1,73157,75472280
201409,10018000,行,2,32665,33848228
201410,10018000,行,1,75622,73962602
201410,10018000,行,2,33652,32166359
201411,10018000,行,1,73358,71090594
201411,10018000,行,2,32379,31338269
201412,10018000,行,1,77398,71411016
201412,10018000,行,2,34116,33261190
201501,10018000,行,1,74800,62564579
201501,10018000,行,2,32599,27429239
201502,10018000,行,1,73160,59361861
201502,10018000,行,2,30133,25887518
201503,10018000,行,1,80153,67556093
201503,10018000,行,2,34960,29195653
201504,10018000,行,1,77192,65028730
201504,10018000,行,2,33357,28232280
201505,10018000,行,1,80143,70036100
201505,10018000,行,2,35253,30887461
201506,10018000,行,1,82008,73183216
201506,10018000,行,2,35612,31637528
201507,10018000,行,1,84619,74319795
201507,10018000,行,2,36758,33024504
201508,10018000,行,1,82493,65163595
201508,10018000,行,2,35627,28438812
201509,10018000,行,1,82808,65088164
201509,10018000,行,2,34844,26856910
201510,10018000,行,1,85690,68121549
201510,10018000,行,2,35836,29105681
201511,10018000,行,1,82415,66101452
201511,10018000,行,2,34896,29326997
201512,10018000,行,1,85256,69976771
201512,10018000,行,2,36847,30454158
201601,10018000,行,1,115505,92384961
201601,10018000,行,2,57664,45174522
201602,10018000,行,1,98297,75532377
201602,10018000,行,2,46936,34775645
201603,10018000,行,1,110849,89569223
201603,10018000,行,2,56662,43633493
201604,10018000,行,1,109481,88467519
201604,10018000,行,2,54522,42349751
201605,10018000,行,1,115147,94059397
201605,10018000,行,2,58645,45494525
201606,10018000,行,1,119289,105360310
201606,10018000,行,2,61548,53184543
201607,10018000,行,1,118080,100606057
201607,10018000,行,2,59669,48114386
