年月,地區,產業別,性別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10020000,文教康樂,1,13092,73081458
201401,10020000,文教康樂,2,21651,101508706
201402,10020000,文教康樂,1,11886,74416443
201402,10020000,文教康樂,2,19072,94665167
201403,10020000,文教康樂,1,11825,71974612
201403,10020000,文教康樂,2,19769,93051831
201404,10020000,文教康樂,1,11311,77725823
201404,10020000,文教康樂,2,18187,100258553
201405,10020000,文教康樂,1,11695,78951272
201405,10020000,文教康樂,2,18448,105785734
201406,10020000,文教康樂,1,11828,91982951
201406,10020000,文教康樂,2,18895,114390812
201407,10020000,文教康樂,1,11892,84285670
201407,10020000,文教康樂,2,19475,107393702
201408,10020000,文教康樂,1,12650,90489294
201408,10020000,文教康樂,2,21560,108454514
201409,10020000,文教康樂,1,11547,86054628
201409,10020000,文教康樂,2,19926,111731215
201410,10020000,文教康樂,1,11831,80598814
201410,10020000,文教康樂,2,19797,106187238
201411,10020000,文教康樂,1,10722,59977946
201411,10020000,文教康樂,2,19217,88107449
201412,10020000,文教康樂,1,11338,66976329
201412,10020000,文教康樂,2,20248,93159000
201501,10020000,文教康樂,1,12541,72299427
201501,10020000,文教康樂,2,21016,102740803
201502,10020000,文教康樂,1,13534,85044441
201502,10020000,文教康樂,2,23385,117690530
201503,10020000,文教康樂,1,12568,81359962
201503,10020000,文教康樂,2,21349,109017356
201504,10020000,文教康樂,1,12263,86086995
201504,10020000,文教康樂,2,20936,116113011
201505,10020000,文教康樂,1,12372,88228501
201505,10020000,文教康樂,2,20908,115810724
201506,10020000,文教康樂,1,12278,83979754
201506,10020000,文教康樂,2,20431,117062415
201507,10020000,文教康樂,1,14040,93938079
201507,10020000,文教康樂,2,22284,116146511
201508,10020000,文教康樂,1,13037,89151893
201508,10020000,文教康樂,2,22367,121958744
201509,10020000,文教康樂,1,12917,89873245
201509,10020000,文教康樂,2,22889,125098562
201510,10020000,文教康樂,1,13253,81459251
201510,10020000,文教康樂,2,23628,116643402
201511,10020000,文教康樂,1,12218,74685939
201511,10020000,文教康樂,2,21200,103135870
201512,10020000,文教康樂,1,12342,73067892
201512,10020000,文教康樂,2,22118,98807210
201601,10020000,文教康樂,1,13241,86252898
201601,10020000,文教康樂,2,23051,131456551
201602,10020000,文教康樂,1,18663,91720995
201602,10020000,文教康樂,2,28824,120925398
201603,10020000,文教康樂,1,14679,81397821
201603,10020000,文教康樂,2,22473,107226388
201604,10020000,文教康樂,1,15085,79653958
201604,10020000,文教康樂,2,22842,111507131
201605,10020000,文教康樂,1,14721,85530166
201605,10020000,文教康樂,2,22684,121566939
201606,10020000,文教康樂,1,16259,94290850
201606,10020000,文教康樂,2,23977,129484540
201607,10020000,文教康樂,1,17153,80182211
201607,10020000,文教康樂,2,26280,111440020
201608,10020000,文教康樂,1,16139,95164707
201608,10020000,文教康樂,2,24568,119671429
201609,10020000,文教康樂,1,13820,78920669
201609,10020000,文教康樂,2,22068,107973905
201610,10020000,文教康樂,1,14429,77889201
201610,10020000,文教康樂,2,23652,107534640
201611,10020000,文教康樂,1,14400,75449221
201611,10020000,文教康樂,2,22231,105408268
201612,10020000,文教康樂,1,15464,74326670
201612,10020000,文教康樂,2,24919,106231087
201701,10020000,文教康樂,1,15505,82636016
201701,10020000,文教康樂,2,25192,124669729
201702,10020000,文教康樂,1,15287,86393968
201702,10020000,文教康樂,2,25143,134701395
201703,10020000,文教康樂,1,15365,88941387
201703,10020000,文教康樂,2,24515,121684410
201704,10020000,文教康樂,1,17846,81127643
201704,10020000,文教康樂,2,27393,120565967
201705,10020000,文教康樂,1,13931,91951799
201705,10020000,文教康樂,2,22129,122000132
201706,10020000,文教康樂,1,11969,93867726
201706,10020000,文教康樂,2,19139,120604035
201707,10020000,文教康樂,1,12827,84108041
201707,10020000,文教康樂,2,20940,118860145
201708,10020000,文教康樂,1,12634,95833999
201708,10020000,文教康樂,2,21873,132320665
201709,10020000,文教康樂,1,11919,87983829
201709,10020000,文教康樂,2,20358,126870176
201710,10020000,文教康樂,1,12807,74619690
201710,10020000,文教康樂,2,21392,110599766
201711,10020000,文教康樂,1,13366,77780920
201711,10020000,文教康樂,2,21798,115365165
201712,10020000,文教康樂,1,15565,72266134
201712,10020000,文教康樂,2,25133,113442992
201801,10020000,文教康樂,1,13698,79257110
201801,10020000,文教康樂,2,23101,121583986
201802,10020000,文教康樂,1,15585,83884107
201802,10020000,文教康樂,2,24554,128148444
201803,10020000,文教康樂,1,14008,95293510
201803,10020000,文教康樂,2,22197,134703270
201804,10020000,文教康樂,1,15782,86111612
201804,10020000,文教康樂,2,23115,124359249
201805,10020000,文教康樂,1,14560,95038286
201805,10020000,文教康樂,2,22277,136345549
201806,10020000,文教康樂,1,15329,89823968
201806,10020000,文教康樂,2,23133,134993236
201807,10020000,文教康樂,1,15988,88789471
201807,10020000,文教康樂,2,24651,126493734
201808,10020000,文教康樂,1,15131,94216614
201808,10020000,文教康樂,2,23046,122786279
201809,10020000,文教康樂,1,13928,83676361
201809,10020000,文教康樂,2,21697,120242471
201810,10020000,文教康樂,1,12048,72992011
201810,10020000,文教康樂,2,19076,107287869
201811,10020000,文教康樂,1,13339,78540310
201811,10020000,文教康樂,2,21194,110270214
201812,10020000,文教康樂,1,16078,78439967
201812,10020000,文教康樂,2,25544,117655678
201901,10020000,文教康樂,1,13444,92148626
201901,10020000,文教康樂,2,22490,140828337
201902,10020000,文教康樂,1,13846,76328212
201902,10020000,文教康樂,2,21165,112089164
201903,10020000,文教康樂,1,14157,79499007
201903,10020000,文教康樂,2,21857,118289833
201904,10020000,文教康樂,1,14164,78418345
201904,10020000,文教康樂,2,21115,114548436
201905,10020000,文教康樂,1,14341,78781142
201905,10020000,文教康樂,2,21584,110380287
201906,10020000,文教康樂,1,15010,76968253
201906,10020000,文教康樂,2,22710,110609955
201907,10020000,文教康樂,1,15780,82574922
201907,10020000,文教康樂,2,24480,124020866
201908,10020000,文教康樂,1,16539,91533720
201908,10020000,文教康樂,2,25812,133452449
201909,10020000,文教康樂,1,13405,75539499
201909,10020000,文教康樂,2,21292,110669452
201910,10020000,文教康樂,1,14337,75183528
201910,10020000,文教康樂,2,22101,114016129
201911,10020000,文教康樂,1,14484,72399606
201911,10020000,文教康樂,2,22916,105958360
201912,10020000,文教康樂,1,14609,67486006
201912,10020000,文教康樂,2,23372,106563551
202001,10020000,文教康樂,1,15385,79290131
202001,10020000,文教康樂,2,23711,116368650
202002,10020000,文教康樂,1,12812,54892818
202002,10020000,文教康樂,2,20744,87593042
202003,10020000,文教康樂,1,11129,28492469
202003,10020000,文教康樂,2,17992,49527778
202004,10020000,文教康樂,1,10552,23355929
202004,10020000,文教康樂,2,17638,49185762
202005,10020000,文教康樂,1,11462,23876916
202005,10020000,文教康樂,2,19169,53473604
202006,10020000,文教康樂,1,12839,32067880
202006,10020000,文教康樂,2,20679,61735614
202007,10020000,文教康樂,1,14883,33356853
202007,10020000,文教康樂,2,23672,62700961
202008,10020000,文教康樂,1,15272,42993732
202008,10020000,文教康樂,2,24564,74522161
202009,10020000,文教康樂,1,13848,47075999
202009,10020000,文教康樂,2,22932,82652327
202010,10020000,文教康樂,1,15520,34598022
202010,10020000,文教康樂,2,24051,67931767
202011,10020000,文教康樂,1,14978,32163372
202011,10020000,文教康樂,2,23391,56719382
202012,10020000,文教康樂,1,15449,33671334
202012,10020000,文教康樂,2,24263,63186180
202101,10020000,文教康樂,1,15735,39219478
202101,10020000,文教康樂,2,24202,73781048
202102,10020000,文教康樂,1,15697,60715665
