年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,百貨,博士,7,7275
201401,09007000,百貨,碩士,109,127495
201401,09007000,百貨,大學,503,630263
201401,09007000,百貨,專科,253,342242
201401,09007000,百貨,高中高職,323,445169
201401,09007000,百貨,其他,222,320768
201402,09007000,百貨,博士,4,2910
201402,09007000,百貨,碩士,80,78383
201402,09007000,百貨,大學,382,458688
201402,09007000,百貨,專科,197,251434
201402,09007000,百貨,高中高職,230,410990
201402,09007000,百貨,其他,186,241407
201403,09007000,百貨,博士,3,3000
201403,09007000,百貨,碩士,91,95536
201403,09007000,百貨,大學,490,600031
201403,09007000,百貨,專科,218,278168
201403,09007000,百貨,高中高職,301,480856
201403,09007000,百貨,其他,220,288824
201404,09007000,百貨,博士,7,11285
201404,09007000,百貨,碩士,72,68620
201404,09007000,百貨,大學,508,613708
201404,09007000,百貨,專科,237,342700
201404,09007000,百貨,高中高職,339,547588
201404,09007000,百貨,其他,233,349871
201405,09007000,百貨,博士,4,2270
201405,09007000,百貨,碩士,84,82827
201405,09007000,百貨,大學,345,431565
201405,09007000,百貨,專科,190,304878
201405,09007000,百貨,高中高職,264,394954
201405,09007000,百貨,其他,218,386974
201406,09007000,百貨,博士,10,10319
201406,09007000,百貨,碩士,179,222186
201406,09007000,百貨,大學,640,858143
201406,09007000,百貨,專科,337,500739
201406,09007000,百貨,高中高職,452,816619
201406,09007000,百貨,其他,373,562577
201407,09007000,百貨,博士,20,25710
201407,09007000,百貨,碩士,191,259095
201407,09007000,百貨,大學,788,1015477
201407,09007000,百貨,專科,375,494795
201407,09007000,百貨,高中高職,544,1037558
201407,09007000,百貨,其他,424,710250
201408,09007000,百貨,博士,8,9765
201408,09007000,百貨,碩士,175,201649
201408,09007000,百貨,大學,635,876596
201408,09007000,百貨,專科,341,473886
201408,09007000,百貨,高中高職,444,741300
201408,09007000,百貨,其他,322,529985
201409,09007000,百貨,博士,9,10095
201409,09007000,百貨,碩士,132,159452
201409,09007000,百貨,大學,602,814277
201409,09007000,百貨,專科,278,387896
201409,09007000,百貨,高中高職,400,657369
201409,09007000,百貨,其他,316,499070
201410,09007000,百貨,博士,7,8960
201410,09007000,百貨,碩士,151,176454
201410,09007000,百貨,大學,618,771274
201410,09007000,百貨,專科,325,450861
201410,09007000,百貨,高中高職,478,847621
201410,09007000,百貨,其他,381,611167
201411,09007000,百貨,博士,7,7144
201411,09007000,百貨,碩士,103,106072
201411,09007000,百貨,大學,461,586567
201411,09007000,百貨,專科,214,254154
201411,09007000,百貨,高中高職,294,405471
201411,09007000,百貨,其他,212,388040
201412,09007000,百貨,博士,6,5582
201412,09007000,百貨,碩士,116,130426
201412,09007000,百貨,大學,483,640058
201412,09007000,百貨,專科,264,333011
201412,09007000,百貨,高中高職,307,383199
201412,09007000,百貨,其他,236,303692
201501,09007000,百貨,博士,4,3580
201501,09007000,百貨,碩士,84,102597
201501,09007000,百貨,大學,405,563498
201501,09007000,百貨,專科,202,259554
201501,09007000,百貨,高中高職,276,422680
201501,09007000,百貨,其他,180,235150
201502,09007000,百貨,博士,2,900
201502,09007000,百貨,碩士,104,145687
201502,09007000,百貨,大學,402,566633
201502,09007000,百貨,專科,194,303005
201502,09007000,百貨,高中高職,246,469760
201502,09007000,百貨,其他,200,299238
201503,09007000,百貨,博士,2,1050
201503,09007000,百貨,碩士,67,77661
201503,09007000,百貨,大學,294,353247
201503,09007000,百貨,專科,168,284586
201503,09007000,百貨,高中高職,236,416672
201503,09007000,百貨,其他,179,300649
201504,09007000,百貨,博士,11,10331
201504,09007000,百貨,碩士,144,138812
201504,09007000,百貨,大學,536,635330
201504,09007000,百貨,專科,252,337616
201504,09007000,百貨,高中高職,311,543291
201504,09007000,百貨,其他,278,354053
201505,09007000,百貨,博士,9,6225
201505,09007000,百貨,碩士,145,133685
201505,09007000,百貨,大學,525,841087
201505,09007000,百貨,專科,236,328859
201505,09007000,百貨,高中高職,385,758113
201505,09007000,百貨,其他,302,532473
201506,09007000,百貨,博士,6,4796
201506,09007000,百貨,碩士,174,171856
201506,09007000,百貨,大學,627,892123
201506,09007000,百貨,專科,291,384936
201506,09007000,百貨,高中高職,392,709698
201506,09007000,百貨,其他,304,505197
201507,09007000,百貨,博士,11,6802
201507,09007000,百貨,碩士,140,166627
201507,09007000,百貨,大學,531,633573
