年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10010000,食,博士,179,345160
201401,10010000,食,碩士,923,2200202
201401,10010000,食,大學,4372,8197207
201401,10010000,食,專科,3440,8771076
201401,10010000,食,高中高職,5353,11749474
201401,10010000,食,其他,3530,6854997
201402,10010000,食,博士,111,174139
201402,10010000,食,碩士,769,1850841
201402,10010000,食,大學,3357,6496125
201402,10010000,食,專科,2338,4942062
201402,10010000,食,高中高職,3838,7054171
201402,10010000,食,其他,2768,5009956
201403,10010000,食,博士,121,140212
201403,10010000,食,碩士,703,1008522
201403,10010000,食,大學,3645,4883691
201403,10010000,食,專科,2783,3821972
201403,10010000,食,高中高職,4622,6086075
201403,10010000,食,其他,3259,4557971
201404,10010000,食,博士,93,108715
201404,10010000,食,碩士,610,876860
201404,10010000,食,大學,3180,4475246
201404,10010000,食,專科,2175,3277037
201404,10010000,食,高中高職,3737,5501454
201404,10010000,食,其他,2599,3720313
201405,10010000,食,博士,77,97484
201405,10010000,食,碩士,588,940937
201405,10010000,食,大學,2548,4740193
201405,10010000,食,專科,1522,3067948
201405,10010000,食,高中高職,2633,5350093
201405,10010000,食,其他,1701,3407172
201406,10010000,食,博士,91,206562
201406,10010000,食,碩士,508,806328
201406,10010000,食,大學,2257,3645238
201406,10010000,食,專科,1463,2434424
201406,10010000,食,高中高職,2396,4265918
201406,10010000,食,其他,1691,3001547
201407,10010000,食,博士,78,79904
201407,10010000,食,碩士,560,829586
201407,10010000,食,大學,2237,3836826
201407,10010000,食,專科,1505,2857662
201407,10010000,食,高中高職,2352,3923199
201407,10010000,食,其他,1727,2706199
201408,10010000,食,博士,75,98131
201408,10010000,食,碩士,724,1122448
201408,10010000,食,大學,2740,5309213
201408,10010000,食,專科,1758,3739831
201408,10010000,食,高中高職,2593,5315855
201408,10010000,食,其他,1828,3378767
201409,10010000,食,博士,99,165496
201409,10010000,食,碩士,549,947358
201409,10010000,食,大學,2208,3881929
201409,10010000,食,專科,1564,3215636
201409,10010000,食,高中高職,2250,4764515
201409,10010000,食,其他,1671,2943731
201410,10010000,食,博士,72,96952
201410,10010000,食,碩士,560,782413
201410,10010000,食,大學,2406,4005137
201410,10010000,食,專科,1422,2696699
201410,10010000,食,高中高職,2308,3895792
201410,10010000,食,其他,1737,2806766
201411,10010000,食,博士,75,105561
201411,10010000,食,碩士,536,792133
201411,10010000,食,大學,2489,3742231
201411,10010000,食,專科,1519,3125715
201411,10010000,食,高中高職,2408,3922116
201411,10010000,食,其他,1760,3027567
201412,10010000,食,博士,102,164114
201412,10010000,食,碩士,537,816403
201412,10010000,食,大學,2345,3855969
201412,10010000,食,專科,1571,2624434
201412,10010000,食,高中高職,2396,4061990
201412,10010000,食,其他,1737,2843533
201501,10010000,食,博士,118,276818
201501,10010000,食,碩士,772,1573197
201501,10010000,食,大學,3015,6021207
201501,10010000,食,專科,2212,5781632
201501,10010000,食,高中高職,3014,8483452
201501,10010000,食,其他,2032,4026105
201502,10010000,食,博士,123,356330
201502,10010000,食,碩士,945,1835085
201502,10010000,食,大學,3666,7711884
201502,10010000,食,專科,2499,6746558
201502,10010000,食,高中高職,3413,8461808
201502,10010000,食,其他,2244,5026089
201503,10010000,食,博士,79,157411
201503,10010000,食,碩士,550,1647855
201503,10010000,食,大學,2529,4067339
201503,10010000,食,專科,1622,3441973
201503,10010000,食,高中高職,2621,5482985
201503,10010000,食,其他,1805,3432895
201504,10010000,食,博士,94,118627
201504,10010000,食,碩士,702,948866
201504,10010000,食,大學,2903,4322414
201504,10010000,食,專科,1828,3275847
201504,10010000,食,高中高職,2768,4708399
201504,10010000,食,其他,1947,3620230
201505,10010000,食,博士,99,123083
201505,10010000,食,碩士,641,933355
201505,10010000,食,大學,2972,4427649
201505,10010000,食,專科,1903,3425109
201505,10010000,食,高中高職,2841,4734898
201505,10010000,食,其他,2151,3929761
201506,10010000,食,博士,84,127513
201506,10010000,食,碩士,719,946453
201506,10010000,食,大學,2943,4366394
201506,10010000,食,專科,1789,3638518
201506,10010000,食,高中高職,2821,5311540
201506,10010000,食,其他,2087,3227559
201507,10010000,食,博士,117,143947
201507,10010000,食,碩士,836,1162774
201507,10010000,食,大學,3287,4462981
201507,10010000,食,專科,1968,2912413
201507,10010000,食,高中高職,2959,4073449
201507,10010000,食,其他,2172,3805583
201508,10010000,食,博士,111,261646
201508,10010000,食,碩士,903,1222569
201508,10010000,食,大學,3560,5110755
201508,10010000,食,專科,2277,3337697
201508,10010000,食,高中高職,3361,5468377
201508,10010000,食,其他,2287,3322843
201509,10010000,食,博士,98,135500
201509,10010000,食,碩士,835,1131276
201509,10010000,食,大學,3500,5533806
201509,10010000,食,專科,2114,4155130
201509,10010000,食,高中高職,3174,5786981
201509,10010000,食,其他,2196,3924254
201510,10010000,食,博士,109,165363
201510,10010000,食,碩士,669,778834
201510,10010000,食,大學,3116,4427090
201510,10010000,食,專科,1951,3477406
201510,10010000,食,高中高職,3074,6999521
201510,10010000,食,其他,2334,3789576
201511,10010000,食,博士,105,121602
201511,10010000,食,碩士,706,947719
201511,10010000,食,大學,3027,4328752
201511,10010000,食,專科,1825,3071017
201511,10010000,食,高中高職,2883,4568049
201511,10010000,食,其他,2174,3692002
201512,10010000,食,博士,122,244292
201512,10010000,食,碩士,792,1523291
201512,10010000,食,大學,3513,5275894
201512,10010000,食,專科,2154,4175380
201512,10010000,食,高中高職,3217,5705015
201512,10010000,食,其他,2370,3837509
201601,10010000,食,博士,281,418669
201601,10010000,食,碩士,1510,2531406
201601,10010000,食,大學,5657,8747386
201601,10010000,食,專科,3550,7903015
201601,10010000,食,高中高職,4971,10442421
201601,10010000,食,其他,3436,6060216
201602,10010000,食,博士,272,382452
201602,10010000,食,碩士,2014,3151323
201602,10010000,食,大學,6857,9888804
201602,10010000,食,專科,3891,7263889
201602,10010000,食,高中高職,5070,8862857
201602,10010000,食,其他,3980,6505813
201603,10010000,食,博士,209,228064
201603,10010000,食,碩士,1226,2393912
201603,10010000,食,大學,4868,6982167
201603,10010000,食,專科,2784,5021271
201603,10010000,食,高中高職,4279,6016058
201603,10010000,食,其他,3176,4912881
201604,10010000,食,博士,230,269498
201604,10010000,食,碩士,1523,2148974
201604,10010000,食,大學,5627,7191395
201604,10010000,食,專科,3172,4372466
201604,10010000,食,高中高職,4828,6589830
201604,10010000,食,其他,3624,5271345
201605,10010000,食,博士,250,323254
201605,10010000,食,碩士,1438,2015408
201605,10010000,食,大學,5382,7122058
201605,10010000,食,專科,3064,5364840
201605,10010000,食,高中高職,4654,6996861
201605,10010000,食,其他,3715,4941379
201606,10010000,食,博士,266,311194
201606,10010000,食,碩士,1671,1821416
201606,10010000,食,大學,5921,6892315
201606,10010000,食,專科,3360,5039342
201606,10010000,食,高中高職,4709,6266852
201606,10010000,食,其他,3931,5053549
201607,10010000,食,博士,325,401960
201607,10010000,食,碩士,1907,2305942
201607,10010000,食,大學,6471,7898551
201607,10010000,食,專科,3567,4439201
201607,10010000,食,高中高職,4884,6392102
201607,10010000,食,其他,4026,5092453
201608,10010000,食,博士,269,261597
201608,10010000,食,碩士,1884,2286286
201608,10010000,食,大學,6354,7710952
201608,10010000,食,專科,3630,5301541
201608,10010000,食,高中高職,4635,6245254
201608,10010000,食,其他,3800,5166615
201609,10010000,食,博士,281,265315
201609,10010000,食,碩士,1650,1784562
201609,10010000,食,大學,5614,7051418
201609,10010000,食,專科,3326,5249610
201609,10010000,食,高中高職,4610,7133115
201609,10010000,食,其他,3563,4716854
201610,10010000,食,博士,299,283791
201610,10010000,食,碩士,1798,2173022
201610,10010000,食,大學,6500,7718735
201610,10010000,食,專科,3538,4664396
201610,10010000,食,高中高職,4922,6419687
201610,10010000,食,其他,3744,4453306
201611,10010000,食,博士,276,304475
201611,10010000,食,碩士,1592,2132065
201611,10010000,食,大學,5845,7085966
201611,10010000,食,專科,3445,5396918
201611,10010000,食,高中高職,4698,7075994
201611,10010000,食,其他,3720,5080450
201612,10010000,食,博士,309,414861
201612,10010000,食,碩士,1804,2296299
201612,10010000,食,大學,6190,7544759
201612,10010000,食,專科,3437,4967775
201612,10010000,食,高中高職,4925,6916596
201612,10010000,食,其他,3862,5611172
201701,10010000,食,博士,341,430855
201701,10010000,食,碩士,2723,3916156
201701,10010000,食,大學,8131,12829819
201701,10010000,食,專科,4875,9386524
201701,10010000,食,高中高職,6200,11559579
201701,10010000,食,其他,5120,8055762
201702,10010000,食,博士,277,289650
201702,10010000,食,碩士,1865,2016347
201702,10010000,食,大學,5998,7256914
201702,10010000,食,專科,3195,4266679
201702,10010000,食,高中高職,4427,5923513
201702,10010000,食,其他,3745,4600984
201703,10010000,食,博士,235,222744
201703,10010000,食,碩士,1501,1616913
201703,10010000,食,大學,5388,6577016
201703,10010000,食,專科,3002,4095887
201703,10010000,食,高中高職,4465,5961930
201703,10010000,食,其他,3662,5046197
201704,10010000,食,博士,284,309402
201704,10010000,食,碩士,1898,2109139
201704,10010000,食,大學,6536,7979503
201704,10010000,食,專科,3629,4920097
