年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10015000,文教康樂,博士,337,1177300
201401,10015000,文教康樂,碩士,2977,7962848
201401,10015000,文教康樂,大學,9873,27912807
201401,10015000,文教康樂,專科,5348,16483572
201401,10015000,文教康樂,高中高職,5179,18337567
201401,10015000,文教康樂,其他,5007,15582959
201402,10015000,文教康樂,博士,284,1621724
201402,10015000,文教康樂,碩士,2714,8387058
201402,10015000,文教康樂,大學,9969,34330390
201402,10015000,文教康樂,專科,5464,19368927
201402,10015000,文教康樂,高中高職,5643,23642656
201402,10015000,文教康樂,其他,5280,17951424
201403,10015000,文教康樂,博士,278,759237
201403,10015000,文教康樂,碩士,2710,5851051
201403,10015000,文教康樂,大學,9909,26901244
201403,10015000,文教康樂,專科,5017,15713512
201403,10015000,文教康樂,高中高職,4787,19431599
201403,10015000,文教康樂,其他,4702,13966256
201404,10015000,文教康樂,博士,295,1062264
201404,10015000,文教康樂,碩士,2612,7217667
201404,10015000,文教康樂,大學,9842,25674752
201404,10015000,文教康樂,專科,5095,16445662
201404,10015000,文教康樂,高中高職,4753,17792433
201404,10015000,文教康樂,其他,4794,14924243
201405,10015000,文教康樂,博士,307,1253080
201405,10015000,文教康樂,碩士,2947,8991544
201405,10015000,文教康樂,大學,10981,35431710
201405,10015000,文教康樂,專科,5373,17763045
201405,10015000,文教康樂,高中高職,5109,20547059
201405,10015000,文教康樂,其他,5201,16677866
201406,10015000,文教康樂,博士,374,1716291
201406,10015000,文教康樂,碩士,3227,7737721
201406,10015000,文教康樂,大學,11913,30573051
201406,10015000,文教康樂,專科,5852,17544588
201406,10015000,文教康樂,高中高職,5655,18186658
201406,10015000,文教康樂,其他,5841,16971810
201407,10015000,文教康樂,博士,461,1590642
201407,10015000,文教康樂,碩士,3985,9262278
201407,10015000,文教康樂,大學,14051,37072076
201407,10015000,文教康樂,專科,7576,23979500
201407,10015000,文教康樂,高中高職,7112,22327048
201407,10015000,文教康樂,其他,6724,19099515
201408,10015000,文教康樂,博士,434,1550749
201408,10015000,文教康樂,碩士,4312,10572436
201408,10015000,文教康樂,大學,14976,37362763
201408,10015000,文教康樂,專科,7784,22289578
201408,10015000,文教康樂,高中高職,7245,23010408
201408,10015000,文教康樂,其他,7504,21649875
201409,10015000,文教康樂,博士,322,1054043
201409,10015000,文教康樂,碩士,2737,7329123
201409,10015000,文教康樂,大學,10613,32495750
201409,10015000,文教康樂,專科,5225,18671967
201409,10015000,文教康樂,高中高職,4914,18845650
201409,10015000,文教康樂,其他,5158,17238679
201410,10015000,文教康樂,博士,282,801866
201410,10015000,文教康樂,碩士,2859,6090970
201410,10015000,文教康樂,大學,10778,30051187
201410,10015000,文教康樂,專科,5234,14806430
201410,10015000,文教康樂,高中高職,4944,18587683
201410,10015000,文教康樂,其他,5341,16066051
201411,10015000,文教康樂,博士,276,799583
201411,10015000,文教康樂,碩士,2715,6543256
201411,10015000,文教康樂,大學,9941,26971360
201411,10015000,文教康樂,專科,4919,15683359
201411,10015000,文教康樂,高中高職,4725,18914389
201411,10015000,文教康樂,其他,4938,15148942
201412,10015000,文教康樂,博士,310,878935
201412,10015000,文教康樂,碩士,2797,8116334
201412,10015000,文教康樂,大學,10413,30668672
201412,10015000,文教康樂,專科,5320,15433318
201412,10015000,文教康樂,高中高職,5144,18605858
201412,10015000,文教康樂,其他,5523,16809578
201501,10015000,文教康樂,博士,337,1257563
201501,10015000,文教康樂,碩士,2901,7449680
201501,10015000,文教康樂,大學,10478,26904164
201501,10015000,文教康樂,專科,5177,15506133
201501,10015000,文教康樂,高中高職,4936,17340514
201501,10015000,文教康樂,其他,5102,14927395
201502,10015000,文教康樂,博士,392,1715216
201502,10015000,文教康樂,碩士,3330,9049908
201502,10015000,文教康樂,大學,11988,36841088
201502,10015000,文教康樂,專科,6116,21987921
201502,10015000,文教康樂,高中高職,5739,23194701
201502,10015000,文教康樂,其他,6032,19180120
201503,10015000,文教康樂,博士,254,847827
201503,10015000,文教康樂,碩士,2374,5733976
201503,10015000,文教康樂,大學,8944,24698895
201503,10015000,文教康樂,專科,4538,14148040
201503,10015000,文教康樂,高中高職,4393,17092579
201503,10015000,文教康樂,其他,4677,14895546
201504,10015000,文教康樂,博士,268,809606
201504,10015000,文教康樂,碩士,2755,6454928
201504,10015000,文教康樂,大學,10746,27245190
201504,10015000,文教康樂,專科,5254,14620027
201504,10015000,文教康樂,高中高職,5034,19566658
201504,10015000,文教康樂,其他,5286,14933578
201505,10015000,文教康樂,博士,276,1548672
201505,10015000,文教康樂,碩士,2617,7384190
201505,10015000,文教康樂,大學,10387,29852462
201505,10015000,文教康樂,專科,5038,18627386
201505,10015000,文教康樂,高中高職,4716,22682961
201505,10015000,文教康樂,其他,5106,17027532
201506,10015000,文教康樂,博士,322,1016730
201506,10015000,文教康樂,碩士,2979,8387733
201506,10015000,文教康樂,大學,11098,28682134
201506,10015000,文教康樂,專科,5488,14874964
201506,10015000,文教康樂,高中高職,5189,18101397
201506,10015000,文教康樂,其他,5510,15520599
201507,10015000,文教康樂,博士,376,1695272
201507,10015000,文教康樂,碩士,3551,10584072
201507,10015000,文教康樂,大學,12731,34259686
201507,10015000,文教康樂,專科,6754,20345546
201507,10015000,文教康樂,高中高職,6027,20483806
201507,10015000,文教康樂,其他,6289,18690153
201508,10015000,文教康樂,博士,361,1141151
201508,10015000,文教康樂,碩士,3420,9090918
201508,10015000,文教康樂,大學,13063,34725639
201508,10015000,文教康樂,專科,6722,20396450
201508,10015000,文教康樂,高中高職,6117,23393325
201508,10015000,文教康樂,其他,6381,19426456
201509,10015000,文教康樂,博士,287,1036621
201509,10015000,文教康樂,碩士,2855,7445982
201509,10015000,文教康樂,大學,10882,31738622
201509,10015000,文教康樂,專科,5385,17526269
201509,10015000,文教康樂,高中高職,5144,20647458
201509,10015000,文教康樂,其他,5414,15561974
201510,10015000,文教康樂,博士,306,996066
201510,10015000,文教康樂,碩士,3055,6879732
201510,10015000,文教康樂,大學,10998,28150117
201510,10015000,文教康樂,專科,5381,17036854
201510,10015000,文教康樂,高中高職,4883,19742967
201510,10015000,文教康樂,其他,5187,16412247
201511,10015000,文教康樂,博士,280,775603
201511,10015000,文教康樂,碩士,2897,7493059
201511,10015000,文教康樂,大學,10347,27467147
201511,10015000,文教康樂,專科,5286,15536046
201511,10015000,文教康樂,高中高職,4850,17154784
201511,10015000,文教康樂,其他,5142,13738894
201512,10015000,文教康樂,博士,290,868223
201512,10015000,文教康樂,碩士,2714,8997558
201512,10015000,文教康樂,大學,9986,26861325
201512,10015000,文教康樂,專科,4820,13613090
201512,10015000,文教康樂,高中高職,4374,14426728
201512,10015000,文教康樂,其他,4854,14409830
201601,10015000,文教康樂,博士,298,1164340
201601,10015000,文教康樂,碩士,3025,9517822
201601,10015000,文教康樂,大學,10194,30740013
201601,10015000,文教康樂,專科,5330,16730448
201601,10015000,文教康樂,高中高職,4893,17512764
201601,10015000,文教康樂,其他,5104,14484441
201602,10015000,文教康樂,博士,314,1296363
201602,10015000,文教康樂,碩士,3189,11447845
201602,10015000,文教康樂,大學,11427,38671057
201602,10015000,文教康樂,專科,6048,22461900
201602,10015000,文教康樂,高中高職,5738,23754505
201602,10015000,文教康樂,其他,6355,20323025
201603,10015000,文教康樂,博士,272,793624
201603,10015000,文教康樂,碩士,2362,7436134
201603,10015000,文教康樂,大學,9154,28152549
201603,10015000,文教康樂,專科,4612,18103884
201603,10015000,文教康樂,高中高職,4570,18142490
201603,10015000,文教康樂,其他,5097,14853789
201604,10015000,文教康樂,博士,264,991174
201604,10015000,文教康樂,碩士,2654,7957144
201604,10015000,文教康樂,大學,9696,29886280
201604,10015000,文教康樂,專科,4808,18414952
201604,10015000,文教康樂,高中高職,4619,19045417
201604,10015000,文教康樂,其他,4912,15974831
201605,10015000,文教康樂,博士,281,981943
201605,10015000,文教康樂,碩士,2404,9592248
201605,10015000,文教康樂,大學,9329,30636146
201605,10015000,文教康樂,專科,4594,18497258
201605,10015000,文教康樂,高中高職,4554,21083548
201605,10015000,文教康樂,其他,4663,16869576
201606,10015000,文教康樂,博士,308,1096101
201606,10015000,文教康樂,碩士,2897,9040962
201606,10015000,文教康樂,大學,10283,29122141
201606,10015000,文教康樂,專科,5063,15859536
201606,10015000,文教康樂,高中高職,4854,16845909
201606,10015000,文教康樂,其他,5147,16651157
201607,10015000,文教康樂,博士,366,1404572
201607,10015000,文教康樂,碩士,3403,10568090
201607,10015000,文教康樂,大學,11658,31255525
201607,10015000,文教康樂,專科,5684,18078035
201607,10015000,文教康樂,高中高職,5267,19370419
201607,10015000,文教康樂,其他,5506,15767357
201608,10015000,文教康樂,博士,344,1436448
201608,10015000,文教康樂,碩士,3097,10392572
201608,10015000,文教康樂,大學,10928,37952303
201608,10015000,文教康樂,專科,5533,21484697
201608,10015000,文教康樂,高中高職,5426,22523163
201608,10015000,文教康樂,其他,5421,18788501
201609,10015000,文教康樂,博士,250,1074616
201609,10015000,文教康樂,碩士,2351,7631998
201609,10015000,文教康樂,大學,8443,27550174
201609,10015000,文教康樂,專科,4165,16741606
201609,10015000,文教康樂,高中高職,4102,16497887
201609,10015000,文教康樂,其他,4214,14066892
201610,10015000,文教康樂,博士,283,1128118
201610,10015000,文教康樂,碩士,2405,6369975
201610,10015000,文教康樂,大學,8467,24902960
201610,10015000,文教康樂,專科,3946,14573483
201610,10015000,文教康樂,高中高職,3936,17338957
201610,10015000,文教康樂,其他,4037,15408676
201611,10015000,文教康樂,博士,289,784302
201611,10015000,文教康樂,碩士,2653,6883823
201611,10015000,文教康樂,大學,9553,29136426
201611,10015000,文教康樂,專科,4701,16441846
201611,10015000,文教康樂,高中高職,4602,17906388
201611,10015000,文教康樂,其他,4667,14854959
201612,10015000,文教康樂,博士,314,1205357
201612,10015000,文教康樂,碩士,2853,8420274
201612,10015000,文教康樂,大學,9917,30044026
201612,10015000,文教康樂,專科,4771,16446598
201612,10015000,文教康樂,高中高職,4716,16098063
201612,10015000,文教康樂,其他,4898,14413913
201701,10015000,文教康樂,博士,276,773050
201701,10015000,文教康樂,碩士,2545,8018825
201701,10015000,文教康樂,大學,8746,25556342
201701,10015000,文教康樂,專科,4443,15616451
201701,10015000,文教康樂,高中高職,4294,15326676
201701,10015000,文教康樂,其他,4483,13150863
201702,10015000,文教康樂,博士,303,1860645
201702,10015000,文教康樂,碩士,2680,10701624
201702,10015000,文教康樂,大學,9320,35317211
201702,10015000,文教康樂,專科,4740,22778432
201702,10015000,文教康樂,高中高職,4658,22137380
201702,10015000,文教康樂,其他,4814,18904726
201703,10015000,文教康樂,博士,295,1322728
201703,10015000,文教康樂,碩士,2519,6951802
201703,10015000,文教康樂,大學,9301,28972536
201703,10015000,文教康樂,專科,4739,16992454
201703,10015000,文教康樂,高中高職,4899,20303907
201703,10015000,文教康樂,其他,5081,16389201
201704,10015000,文教康樂,博士,278,812397
201704,10015000,文教康樂,碩士,2733,7386971
201704,10015000,文教康樂,大學,10070,27911352
201704,10015000,文教康樂,專科,4896,16035383
201704,10015000,文教康樂,高中高職,4827,18731104
201704,10015000,文教康樂,其他,4917,16117776
201705,10015000,文教康樂,博士,276,1342002
201705,10015000,文教康樂,碩士,2585,8095639
201705,10015000,文教康樂,大學,9618,29341852
201705,10015000,文教康樂,專科,4646,16577351
201705,10015000,文教康樂,高中高職,4644,19272206
201705,10015000,文教康樂,其他,4595,15030997
201706,10015000,文教康樂,博士,234,882649
201706,10015000,文教康樂,碩士,2406,7196225
201706,10015000,文教康樂,大學,8451,27021835
201706,10015000,文教康樂,專科,4057,15354472
201706,10015000,文教康樂,高中高職,4097,17187465
201706,10015000,文教康樂,其他,3986,12648649
201707,10015000,文教康樂,博士,309,1015336
201707,10015000,文教康樂,碩士,3105,11076870
201707,10015000,文教康樂,大學,10448,36819531
201707,10015000,文教康樂,專科,5114,19470076
201707,10015000,文教康樂,高中高職,5101,19255811
201707,10015000,文教康樂,其他,4706,15125061
201708,10015000,文教康樂,博士,319,1972578
201708,10015000,文教康樂,碩士,3375,13473996
201708,10015000,文教康樂,大學,11642,46190121
201708,10015000,文教康樂,專科,5704,25978378
201708,10015000,文教康樂,高中高職,5944,28061734
201708,10015000,文教康樂,其他,5261,21457874
201709,10015000,文教康樂,博士,271,1479820
201709,10015000,文教康樂,碩士,2562,9035608
201709,10015000,文教康樂,大學,9808,33743806
201709,10015000,文教康樂,專科,4777,20291695
201709,10015000,文教康樂,高中高職,5030,22335288
201709,10015000,文教康樂,其他,4878,16162849
201710,10015000,文教康樂,博士,282,1060577
201710,10015000,文教康樂,碩士,2969,8598307
201710,10015000,文教康樂,大學,10673,31765701
201710,10015000,文教康樂,專科,4842,19137316
201710,10015000,文教康樂,高中高職,5249,21812146
201710,10015000,文教康樂,其他,4992,17470636
201711,10015000,文教康樂,博士,276,1215508
201711,10015000,文教康樂,碩士,2695,7611987
201711,10015000,文教康樂,大學,10413,32371853
201711,10015000,文教康樂,專科,5029,16507311
201711,10015000,文教康樂,高中高職,5429,20732961
201711,10015000,文教康樂,其他,4935,18084032
201712,10015000,文教康樂,博士,292,1531641
201712,10015000,文教康樂,碩士,2984,9359090
201712,10015000,文教康樂,大學,11302,32150024
201712,10015000,文教康樂,專科,5070,16343333
201712,10015000,文教康樂,高中高職,5479,18415122
201712,10015000,文教康樂,其他,5290,17382650
201801,10015000,文教康樂,博士,287,1256260
201801,10015000,文教康樂,碩士,2484,7846728
201801,10015000,文教康樂,大學,9648,30101197
201801,10015000,文教康樂,專科,4347,14233203
201801,10015000,文教康樂,高中高職,4729,17008752
201801,10015000,文教康樂,其他,4319,14877541
201802,10015000,文教康樂,博士,287,1368914
201802,10015000,文教康樂,碩士,2773,10727634
201802,10015000,文教康樂,大學,10200,43138036
201802,10015000,文教康樂,專科,4622,21511007
201802,10015000,文教康樂,高中高職,4915,20039338
201802,10015000,文教康樂,其他,5098,20823553
201803,10015000,文教康樂,博士,296,1180267
201803,10015000,文教康樂,碩士,2688,8522716
201803,10015000,文教康樂,大學,10836,36021532
201803,10015000,文教康樂,專科,5110,20908152
201803,10015000,文教康樂,高中高職,5484,22573977
201803,10015000,文教康樂,其他,5340,19398597
201804,10015000,文教康樂,博士,335,1438434
201804,10015000,文教康樂,碩士,3193,11983580
201804,10015000,文教康樂,大學,11758,34972049
201804,10015000,文教康樂,專科,5317,18294565
201804,10015000,文教康樂,高中高職,5523,21311747
201804,10015000,文教康樂,其他,5410,18761353
201805,10015000,文教康樂,博士,304,1588050
201805,10015000,文教康樂,碩士,2906,9346379
201805,10015000,文教康樂,大學,10982,39700784
201805,10015000,文教康樂,專科,5162,21162280
201805,10015000,文教康樂,高中高職,5513,23598479
201805,10015000,文教康樂,其他,5223,19839275
201806,10015000,文教康樂,博士,337,1231329
201806,10015000,文教康樂,碩士,3049,11175682
201806,10015000,文教康樂,大學,11688,38216742
201806,10015000,文教康樂,專科,5273,16493789
201806,10015000,文教康樂,高中高職,5642,20543153
201806,10015000,文教康樂,其他,5217,18320110
201807,10015000,文教康樂,博士,371,1485509
201807,10015000,文教康樂,碩士,3907,12396308
201807,10015000,文教康樂,大學,13295,37986271
201807,10015000,文教康樂,專科,6186,20682035
201807,10015000,文教康樂,高中高職,6083,20655886
201807,10015000,文教康樂,其他,5842,18281836
201808,10015000,文教康樂,博士,344,2044226
201808,10015000,文教康樂,碩士,3718,14337327
201808,10015000,文教康樂,大學,13176,45387122
201808,10015000,文教康樂,專科,6118,25582452
201808,10015000,文教康樂,高中高職,6442,24909378
201808,10015000,文教康樂,其他,5660,21693503
201809,10015000,文教康樂,博士,293,1051203
201809,10015000,文教康樂,碩士,2753,8339777
201809,10015000,文教康樂,大學,10725,32612548
201809,10015000,文教康樂,專科,4813,16321108
201809,10015000,文教康樂,高中高職,5269,19351286
201809,10015000,文教康樂,其他,5188,15933175
201810,10015000,文教康樂,博士,255,884386
201810,10015000,文教康樂,碩士,2401,6899464
201810,10015000,文教康樂,大學,9181,29141105
201810,10015000,文教康樂,專科,3790,14356214
201810,10015000,文教康樂,高中高職,4392,20134772
201810,10015000,文教康樂,其他,4220,15073785
201811,10015000,文教康樂,博士,309,1370602
201811,10015000,文教康樂,碩士,2842,8160021
201811,10015000,文教康樂,大學,10950,32689197
201811,10015000,文教康樂,專科,4958,15897499
201811,10015000,文教康樂,高中高職,5536,20759332
201811,10015000,文教康樂,其他,5502,18595269
201812,10015000,文教康樂,博士,367,1590900
201812,10015000,文教康樂,碩士,3367,10100500
201812,10015000,文教康樂,大學,11118,33086154
201812,10015000,文教康樂,專科,4599,16016906
201812,10015000,文教康樂,高中高職,4886,18172332
201812,10015000,文教康樂,其他,5180,17980424
201901,10015000,文教康樂,博士,356,2286631
201901,10015000,文教康樂,碩士,2810,13574711
201901,10015000,文教康樂,大學,9702,37630801
201901,10015000,文教康樂,專科,4042,19425741
201901,10015000,文教康樂,高中高職,4147,18864604
201901,10015000,文教康樂,其他,4308,17876968
201902,10015000,文教康樂,博士,284,1401010
201902,10015000,文教康樂,碩士,2736,8813181
201902,10015000,文教康樂,大學,9830,31875564
201902,10015000,文教康樂,專科,3874,17696249
201902,10015000,文教康樂,高中高職,4358,17576425
201902,10015000,文教康樂,其他,4114,15036049
201903,10015000,文教康樂,博士,332,1063172
201903,10015000,文教康樂,碩士,2947,8686086
201903,10015000,文教康樂,大學,11196,34409188
201903,10015000,文教康樂,專科,4509,16811038
201903,10015000,文教康樂,高中高職,4867,20911135
201903,10015000,文教康樂,其他,4768,19465014
201904,10015000,文教康樂,博士,285,1259827
201904,10015000,文教康樂,碩士,3035,9431622
201904,10015000,文教康樂,大學,10401,32756185
201904,10015000,文教康樂,專科,3988,15966156
201904,10015000,文教康樂,高中高職,4566,21731054
201904,10015000,文教康樂,其他,4532,18652210
201905,10015000,文教康樂,博士,278,1418382
201905,10015000,文教康樂,碩士,2688,10245893
201905,10015000,文教康樂,大學,9724,32567117
201905,10015000,文教康樂,專科,3812,16355570
201905,10015000,文教康樂,高中高職,4185,19521027
201905,10015000,文教康樂,其他,3925,16302709
201906,10015000,文教康樂,博士,319,1751125
201906,10015000,文教康樂,碩士,2892,9335415
201906,10015000,文教康樂,大學,10615,30706476
201906,10015000,文教康樂,專科,3952,13968517
201906,10015000,文教康樂,高中高職,4237,16392271
201906,10015000,文教康樂,其他,4193,14913216
201907,10015000,文教康樂,博士,392,3012826
201907,10015000,文教康樂,碩士,3700,11434260
201907,10015000,文教康樂,大學,12604,33973900
201907,10015000,文教康樂,專科,4537,16905057
201907,10015000,文教康樂,高中高職,4877,17953559
201907,10015000,文教康樂,其他,4579,16377132
201908,10015000,文教康樂,博士,377,2044284
201908,10015000,文教康樂,碩士,3674,14799689
201908,10015000,文教康樂,大學,12569,45227930
201908,10015000,文教康樂,專科,5081,24520196
201908,10015000,文教康樂,高中高職,5301,24620350
201908,10015000,文教康樂,其他,4957,19674975
201909,10015000,文教康樂,博士,291,1474683
201909,10015000,文教康樂,碩士,2681,8684621
201909,10015000,文教康樂,大學,9618,27670533
201909,10015000,文教康樂,專科,3617,15300900
201909,10015000,文教康樂,高中高職,3866,16819719
201909,10015000,文教康樂,其他,3719,12518668
201910,10015000,文教康樂,博士,368,1163996
201910,10015000,文教康樂,碩士,3528,11995738
201910,10015000,文教康樂,大學,12028,32271087
201910,10015000,文教康樂,專科,4459,17889454
201910,10015000,文教康樂,高中高職,4763,21658718
201910,10015000,文教康樂,其他,4693,18480882
201911,10015000,文教康樂,博士,281,1037961
201911,10015000,文教康樂,碩士,3187,10565100
201911,10015000,文教康樂,大學,11102,30663892
201911,10015000,文教康樂,專科,4426,15777477
201911,10015000,文教康樂,高中高職,4690,17851958
201911,10015000,文教康樂,其他,4732,16744050
201912,10015000,文教康樂,博士,339,3246897
201912,10015000,文教康樂,碩士,3246,13239398
201912,10015000,文教康樂,大學,11413,35873662
201912,10015000,文教康樂,專科,4284,14792341
201912,10015000,文教康樂,高中高職,4523,15818942
201912,10015000,文教康樂,其他,4619,14694098
202001,10015000,文教康樂,博士,384,2083035
202001,10015000,文教康樂,碩士,3673,11587654
202001,10015000,文教康樂,大學,11386,34292834
202001,10015000,文教康樂,專科,4555,15180781
202001,10015000,文教康樂,高中高職,4694,16841541
202001,10015000,文教康樂,其他,5067,17120051
202002,10015000,文教康樂,博士,336,2145390
202002,10015000,文教康樂,碩士,3466,11644500
202002,10015000,文教康樂,大學,11063,37327824
202002,10015000,文教康樂,專科,4434,19159788
202002,10015000,文教康樂,高中高職,4585,18276271
202002,10015000,文教康樂,其他,4850,16473373
202003,10015000,文教康樂,博士,313,1234701
202003,10015000,文教康樂,碩士,2960,7985161
202003,10015000,文教康樂,大學,10378,23905607
202003,10015000,文教康樂,專科,4224,10350109
202003,10015000,文教康樂,高中高職,4320,11036859
202003,10015000,文教康樂,其他,4721,10840325
202004,10015000,文教康樂,博士,281,711700
202004,10015000,文教康樂,碩士,3005,6221951
202004,10015000,文教康樂,大學,9818,21354416
202004,10015000,文教康樂,專科,4113,9770106
202004,10015000,文教康樂,高中高職,3948,10854387
202004,10015000,文教康樂,其他,4297,10452419
202005,10015000,文教康樂,博士,293,838396
202005,10015000,文教康樂,碩士,3212,8017859
202005,10015000,文教康樂,大學,11076,25251387
202005,10015000,文教康樂,專科,4158,9516926
202005,10015000,文教康樂,高中高職,4144,11682964
202005,10015000,文教康樂,其他,4267,10571391
202006,10015000,文教康樂,博士,360,994967
202006,10015000,文教康樂,碩士,3890,10927356
202006,10015000,文教康樂,大學,12377,26373365
202006,10015000,文教康樂,專科,4746,11623822
202006,10015000,文教康樂,高中高職,4759,12048455
202006,10015000,文教康樂,其他,4916,11132274
202007,10015000,文教康樂,博士,547,1252473
202007,10015000,文教康樂,碩士,5501,11955707
202007,10015000,文教康樂,大學,16133,30824944
202007,10015000,文教康樂,專科,5963,12867509
202007,10015000,文教康樂,高中高職,5806,16047698
202007,10015000,文教康樂,其他,6451,14710521
202008,10015000,文教康樂,博士,571,2092305
202008,10015000,文教康樂,碩士,6159,15812073
202008,10015000,文教康樂,大學,17817,45748757
202008,10015000,文教康樂,專科,6987,21792194
202008,10015000,文教康樂,高中高職,6678,19063404
202008,10015000,文教康樂,其他,7213,18778430
202009,10015000,文教康樂,博士,365,1310782
202009,10015000,文教康樂,碩士,4067,11942235
202009,10015000,文教康樂,大學,13040,36192524
202009,10015000,文教康樂,專科,5098,17537128
202009,10015000,文教康樂,高中高職,5180,16962950
202009,10015000,文教康樂,其他,5732,16191319
202010,10015000,文教康樂,博士,427,904252
202010,10015000,文教康樂,碩士,4815,18148422
202010,10015000,文教康樂,大學,15016,40858859
202010,10015000,文教康樂,專科,5584,13984899
202010,10015000,文教康樂,高中高職,5603,16113216
202010,10015000,文教康樂,其他,6178,14478693
202011,10015000,文教康樂,博士,369,1905374
202011,10015000,文教康樂,碩士,3861,8299691
202011,10015000,文教康樂,大學,14097,28818307
202011,10015000,文教康樂,專科,4912,12521930
202011,10015000,文教康樂,高中高職,5024,13187417
202011,10015000,文教康樂,其他,5416,13045178
202012,10015000,文教康樂,博士,412,1354178
202012,10015000,文教康樂,碩士,4203,11463706
202012,10015000,文教康樂,大學,13721,32405696
202012,10015000,文教康樂,專科,5150,12698492
202012,10015000,文教康樂,高中高職,5196,14899321
202012,10015000,文教康樂,其他,5580,15373490
202101,10015000,文教康樂,博士,452,1108044
202101,10015000,文教康樂,碩士,4363,9877572
202101,10015000,文教康樂,大學,12961,28208210
202101,10015000,文教康樂,專科,4998,13071170
202101,10015000,文教康樂,高中高職,4793,13254936
