年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,食,博士,0,0
201401,09007000,食,碩士,22,72709
201401,09007000,食,大學,74,353505
201401,09007000,食,專科,46,246231
201401,09007000,食,高中高職,52,368536
201401,09007000,食,其他,45,374767
201402,09007000,食,博士,3,4330
201402,09007000,食,碩士,19,59939
201402,09007000,食,大學,61,218426
201402,09007000,食,專科,26,73612
201402,09007000,食,高中高職,50,189239
201402,09007000,食,其他,31,143900
201403,09007000,食,博士,0,0
201403,09007000,食,碩士,23,227932
201403,09007000,食,大學,98,365102
201403,09007000,食,專科,71,319414
201403,09007000,食,高中高職,88,406349
201403,09007000,食,其他,76,333030
201404,09007000,食,博士,5,9120
201404,09007000,食,碩士,23,56564
201404,09007000,食,大學,100,378091
201404,09007000,食,專科,55,216550
201404,09007000,食,高中高職,96,688327
201404,09007000,食,其他,86,426418
201405,09007000,食,博士,6,32938
201405,09007000,食,碩士,42,119614
201405,09007000,食,大學,132,333651
201405,09007000,食,專科,80,291612
201405,09007000,食,高中高職,125,471815
201405,09007000,食,其他,100,333239
201406,09007000,食,博士,5,14610
201406,09007000,食,碩士,84,211761
201406,09007000,食,大學,191,558996
201406,09007000,食,專科,132,439853
201406,09007000,食,高中高職,138,498347
201406,09007000,食,其他,108,514038
201407,09007000,食,博士,8,16944
201407,09007000,食,碩士,64,170305
201407,09007000,食,大學,199,605831
201407,09007000,食,專科,100,440459
201407,09007000,食,高中高職,120,540412
201407,09007000,食,其他,106,276673
201408,09007000,食,博士,7,21810
201408,09007000,食,碩士,67,215206
201408,09007000,食,大學,196,738020
201408,09007000,食,專科,93,474994
201408,09007000,食,高中高職,109,585931
201408,09007000,食,其他,90,458687
201409,09007000,食,博士,1,1150
201409,09007000,食,碩士,34,104956
201409,09007000,食,大學,130,388932
201409,09007000,食,專科,79,284766
201409,09007000,食,高中高職,106,494095
201409,09007000,食,其他,93,464948
201410,09007000,食,博士,2,10690
201410,09007000,食,碩士,42,94460
201410,09007000,食,大學,148,701065
201410,09007000,食,專科,67,253002
201410,09007000,食,高中高職,126,1010928
201410,09007000,食,其他,119,420227
201411,09007000,食,博士,1,7000
201411,09007000,食,碩士,27,124398
201411,09007000,食,大學,99,479997
201411,09007000,食,專科,45,291388
201411,09007000,食,高中高職,63,544868
201411,09007000,食,其他,53,207796
201412,09007000,食,博士,0,0
201412,09007000,食,碩士,22,186786
201412,09007000,食,大學,78,340102
201412,09007000,食,專科,32,168721
201412,09007000,食,高中高職,45,444871
201412,09007000,食,其他,58,226584
201501,09007000,食,博士,1,720
201501,09007000,食,碩士,21,58213
201501,09007000,食,大學,89,428636
201501,09007000,食,專科,27,198225
201501,09007000,食,高中高職,56,502279
201501,09007000,食,其他,37,285848
201502,09007000,食,博士,0,0
201502,09007000,食,碩士,11,51115
201502,09007000,食,大學,45,186964
201502,09007000,食,專科,24,200061
201502,09007000,食,高中高職,31,236743
201502,09007000,食,其他,29,99213
201503,09007000,食,博士,0,0
201503,09007000,食,碩士,13,38415
201503,09007000,食,大學,47,172468
201503,09007000,食,專科,26,88599
201503,09007000,食,高中高職,51,275284
201503,09007000,食,其他,35,184647
201504,09007000,食,博士,6,9220
201504,09007000,食,碩士,59,134067
201504,09007000,食,大學,151,623499
201504,09007000,食,專科,64,175585
201504,09007000,食,高中高職,86,387960
201504,09007000,食,其他,85,277573
201505,09007000,食,博士,6,18924
201505,09007000,食,碩士,66,152297
201505,09007000,食,大學,152,342159
201505,09007000,食,專科,62,238370
201505,09007000,食,高中高職,109,382689
201505,09007000,食,其他,106,314759
201506,09007000,食,博士,3,5370
201506,09007000,食,碩士,72,161177
