年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10002000,文教康樂,博士,136,636386
201401,10002000,文教康樂,碩士,1870,7863484
201401,10002000,文教康樂,大學,7269,28176935
201401,10002000,文教康樂,專科,4224,18275193
201401,10002000,文教康樂,高中高職,5568,22089175
201401,10002000,文教康樂,其他,4017,16884543
201402,10002000,文教康樂,博士,123,555889
201402,10002000,文教康樂,碩士,1534,5395703
201402,10002000,文教康樂,大學,6225,21410575
201402,10002000,文教康樂,專科,3479,13075982
201402,10002000,文教康樂,高中高職,4637,18652248
201402,10002000,文教康樂,其他,3512,14113422
201403,10002000,文教康樂,博士,109,654800
201403,10002000,文教康樂,碩士,1713,5739629
201403,10002000,文教康樂,大學,6804,24550530
201403,10002000,文教康樂,專科,3836,14863226
201403,10002000,文教康樂,高中高職,5047,21878524
201403,10002000,文教康樂,其他,3974,15715999
201404,10002000,文教康樂,博士,158,509361
201404,10002000,文教康樂,碩士,2261,5928923
201404,10002000,文教康樂,大學,8564,28417721
201404,10002000,文教康樂,專科,4960,16551405
201404,10002000,文教康樂,高中高職,5707,23341929
201404,10002000,文教康樂,其他,5269,17985128
201405,10002000,文教康樂,博士,165,862379
201405,10002000,文教康樂,碩士,2023,8254132
201405,10002000,文教康樂,大學,7856,31808628
201405,10002000,文教康樂,專科,4409,19535370
201405,10002000,文教康樂,高中高職,5267,22476867
201405,10002000,文教康樂,其他,4377,18646434
201406,10002000,文教康樂,博士,117,999129
201406,10002000,文教康樂,碩士,1804,8879947
201406,10002000,文教康樂,大學,7111,30979441
201406,10002000,文教康樂,專科,3875,19282650
201406,10002000,文教康樂,高中高職,4607,23443314
201406,10002000,文教康樂,其他,3824,18442257
201407,10002000,文教康樂,博士,267,1069588
201407,10002000,文教康樂,碩士,3030,9791234
201407,10002000,文教康樂,大學,10690,35353632
201407,10002000,文教康樂,專科,6847,22290799
201407,10002000,文教康樂,高中高職,7146,21728910
201407,10002000,文教康樂,其他,5019,18720488
201408,10002000,文教康樂,博士,222,1039508
201408,10002000,文教康樂,碩士,2986,7966442
201408,10002000,文教康樂,大學,10788,32527578
201408,10002000,文教康樂,專科,6777,19987186
201408,10002000,文教康樂,高中高職,7089,23220001
201408,10002000,文教康樂,其他,5104,16226336
201409,10002000,文教康樂,博士,119,601602
201409,10002000,文教康樂,碩士,1605,5870925
201409,10002000,文教康樂,大學,6772,27343579
201409,10002000,文教康樂,專科,3732,16033254
201409,10002000,文教康樂,高中高職,4439,20254152
201409,10002000,文教康樂,其他,3638,15052415
201410,10002000,文教康樂,博士,132,710685
201410,10002000,文教康樂,碩士,1849,6112667
201410,10002000,文教康樂,大學,7529,31876951
201410,10002000,文教康樂,專科,4164,19653752
201410,10002000,文教康樂,高中高職,4972,24218008
201410,10002000,文教康樂,其他,3915,18481461
201411,10002000,文教康樂,博士,147,1040116
201411,10002000,文教康樂,碩士,2096,8930825
