年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,63000000,文教康樂,博士,21404,181364596
201401,63000000,文教康樂,碩士,272534,1724829798
201401,63000000,文教康樂,大學,841799,4685142429
201401,63000000,文教康樂,專科,258418,1688623801
201401,63000000,文教康樂,高中高職,250222,1684914911
201401,63000000,文教康樂,其他,372736,2585097162
201402,63000000,文教康樂,博士,23155,194203663
201402,63000000,文教康樂,碩士,282039,1734526050
201402,63000000,文教康樂,大學,897494,5124597439
201402,63000000,文教康樂,專科,297699,2165759899
201402,63000000,文教康樂,高中高職,293626,2279687134
201402,63000000,文教康樂,其他,410101,2876711919
201403,63000000,文教康樂,博士,21227,168744910
201403,63000000,文教康樂,碩士,277960,1616011084
201403,63000000,文教康樂,大學,895265,4531886053
201403,63000000,文教康樂,專科,270121,1539746466
201403,63000000,文教康樂,高中高職,266783,1622049618
201403,63000000,文教康樂,其他,392147,2506047638
201404,63000000,文教康樂,博士,19307,164186900
201404,63000000,文教康樂,碩士,258224,1573487598
201404,63000000,文教康樂,大學,838284,4488780586
201404,63000000,文教康樂,專科,251017,1561328153
201404,63000000,文教康樂,高中高職,249263,1693393670
201404,63000000,文教康樂,其他,362827,2587085561
201405,63000000,文教康樂,博士,20388,204579015
201405,63000000,文教康樂,碩士,276080,1850982928
201405,63000000,文教康樂,大學,888731,5052708239
201405,63000000,文教康樂,專科,264732,1810047129
201405,63000000,文教康樂,高中高職,263345,1902037621
201405,63000000,文教康樂,其他,386334,2982691913
201406,63000000,文教康樂,博士,22382,234562744
201406,63000000,文教康樂,碩士,297927,1924713428
201406,63000000,文教康樂,大學,1005181,5099829478
201406,63000000,文教康樂,專科,274848,1854134935
201406,63000000,文教康樂,高中高職,293542,1849817982
201406,63000000,文教康樂,其他,406736,2970300745
201407,63000000,文教康樂,博士,23703,226906485
201407,63000000,文教康樂,碩士,286662,1924069952
201407,63000000,文教康樂,大學,879337,4967187807
201407,63000000,文教康樂,專科,294993,1810291314
201407,63000000,文教康樂,高中高職,271911,1721531642
201407,63000000,文教康樂,其他,409303,2842202239
201408,63000000,文教康樂,博士,25849,251000889
201408,63000000,文教康樂,碩士,349006,2129202820
201408,63000000,文教康樂,大學,1229274,5854329820
201408,63000000,文教康樂,專科,329231,2319240680
201408,63000000,文教康樂,高中高職,363610,2270709840
201408,63000000,文教康樂,其他,488808,3322608431
201409,63000000,文教康樂,博士,23705,209887714
201409,63000000,文教康樂,碩士,313460,1980779970
201409,63000000,文教康樂,大學,1058167,5691736066
201409,63000000,文教康樂,專科,311137,2241831343
201409,63000000,文教康樂,高中高職,320419,2341528036
201409,63000000,文教康樂,其他,447314,3259964286
201410,63000000,文教康樂,博士,22294,175648651
201410,63000000,文教康樂,碩士,313001,1746795651
201410,63000000,文教康樂,大學,1062793,4916327974
201410,63000000,文教康樂,專科,282455,1694338356
201410,63000000,文教康樂,高中高職,298213,1742351996
201410,63000000,文教康樂,其他,426191,2803490264
201411,63000000,文教康樂,博士,22000,159717995
201411,63000000,文教康樂,碩士,314743,1645502784
201411,63000000,文教康樂,大學,1038135,4471283424
201411,63000000,文教康樂,專科,271765,1487478205
201411,63000000,文教康樂,高中高職,284195,1521396770
201411,63000000,文教康樂,其他,414076,2493176397
201412,63000000,文教康樂,博士,23584,163270985
201412,63000000,文教康樂,碩士,337541,1749990173
201412,63000000,文教康樂,大學,1101869,4666348167
201412,63000000,文教康樂,專科,294500,1557956300
201412,63000000,文教康樂,高中高職,300177,1564172925
201412,63000000,文教康樂,其他,444761,2572157740
201501,63000000,文教康樂,博士,25331,200058019
201501,63000000,文教康樂,碩士,334791,1951671374
201501,63000000,文教康樂,大學,1099322,5105493370
201501,63000000,文教康樂,專科,302899,1781928451
201501,63000000,文教康樂,高中高職,311300,1706635828
201501,63000000,文教康樂,其他,454749,2830421085
201502,63000000,文教康樂,博士,25394,219398283
201502,63000000,文教康樂,碩士,332615,1963031246
201502,63000000,文教康樂,大學,1112097,5696952717
201502,63000000,文教康樂,專科,324835,2467785863
201502,63000000,文教康樂,高中高職,342118,2482677699
201502,63000000,文教康樂,其他,465463,3168441946
201503,63000000,文教康樂,博士,24563,199680970
201503,63000000,文教康樂,碩士,330000,1887675087
201503,63000000,文教康樂,大學,1120312,5328362878
201503,63000000,文教康樂,專科,315162,1855167382
201503,63000000,文教康樂,高中高職,329223,1935644962
201503,63000000,文教康樂,其他,478281,2985816554
201504,63000000,文教康樂,博士,22758,194114096
201504,63000000,文教康樂,碩士,323816,1837736834
201504,63000000,文教康樂,大學,1146808,5140087552
201504,63000000,文教康樂,專科,297132,1789197207
201504,63000000,文教康樂,高中高職,338156,1937868318
201504,63000000,文教康樂,其他,459685,3016771713
201505,63000000,文教康樂,博士,23812,216544893
201505,63000000,文教康樂,碩士,321383,1975366786
201505,63000000,文教康樂,大學,1044070,5358355126
201505,63000000,文教康樂,專科,301863,1936900868
201505,63000000,文教康樂,高中高職,302282,2004436721
201505,63000000,文教康樂,其他,453045,3155885124
201506,63000000,文教康樂,博士,25594,259237680
201506,63000000,文教康樂,碩士,348334,2184500063
201506,63000000,文教康樂,大學,1201703,5622236039
201506,63000000,文教康樂,專科,312538,1986536799
201506,63000000,文教康樂,高中高職,342081,1960335390
201506,63000000,文教康樂,其他,478241,3211817653
201507,63000000,文教康樂,博士,26962,244313032
201507,63000000,文教康樂,碩士,368139,2151240298
201507,63000000,文教康樂,大學,1258010,5581652358
201507,63000000,文教康樂,專科,332014,1975078771
201507,63000000,文教康樂,高中高職,352584,1886910802
201507,63000000,文教康樂,其他,504681,3109426943
201508,63000000,文教康樂,博士,29096,271404967
201508,63000000,文教康樂,碩士,394511,2304754324
201508,63000000,文教康樂,大學,1343915,6394809367
201508,63000000,文教康樂,專科,366549,2614873344
201508,63000000,文教康樂,高中高職,387134,2547456705
201508,63000000,文教康樂,其他,543282,3582200200
201509,63000000,文教康樂,博士,27466,210023315
201509,63000000,文教康樂,碩士,373249,2072103767
201509,63000000,文教康樂,大學,1268230,5940739788
201509,63000000,文教康樂,專科,355223,2316062309
201509,63000000,文教康樂,高中高職,372608,2380205732
201509,63000000,文教康樂,其他,525067,3351370726
201510,63000000,文教康樂,博士,26464,183608621
201510,63000000,文教康樂,碩士,373429,1941781026
201510,63000000,文教康樂,大學,1256357,5445516383
201510,63000000,文教康樂,專科,331374,1841045317
201510,63000000,文教康樂,高中高職,346134,1936262264
201510,63000000,文教康樂,其他,517168,3044794660
201511,63000000,文教康樂,博士,24728,179025635
201511,63000000,文教康樂,碩士,345919,1822879044
201511,63000000,文教康樂,大學,1160968,4940758132
201511,63000000,文教康樂,專科,308599,1665207171
201511,63000000,文教康樂,高中高職,325936,1747465678
201511,63000000,文教康樂,其他,479027,2802368342
201512,63000000,文教康樂,博士,25987,169608991
201512,63000000,文教康樂,碩士,371598,1812741439
201512,63000000,文教康樂,大學,1219606,4900583809
201512,63000000,文教康樂,專科,321699,1606143575
201512,63000000,文教康樂,高中高職,330453,1628113972
201512,63000000,文教康樂,其他,505237,2686904010
201601,63000000,文教康樂,博士,27209,217681119
201601,63000000,文教康樂,碩士,354832,2122473355
201601,63000000,文教康樂,大學,1147473,5567804743
201601,63000000,文教康樂,專科,314584,1988404579
201601,63000000,文教康樂,高中高職,320225,1917277133
201601,63000000,文教康樂,其他,475741,3036904765
201602,63000000,文教康樂,博士,27982,209972968
201602,63000000,文教康樂,碩士,360694,1874815287
201602,63000000,文教康樂,大學,1220377,5503395514
