年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10009000,其他,博士,262,977638
201401,10009000,其他,碩士,2369,9834220
201401,10009000,其他,大學,12132,47706599
201401,10009000,其他,專科,6634,29338789
201401,10009000,其他,高中高職,9984,46292638
201401,10009000,其他,其他,6137,27643649
201402,10009000,其他,博士,175,755776
201402,10009000,其他,碩士,1883,7857223
201402,10009000,其他,大學,10066,42078194
201402,10009000,其他,專科,5624,26277088
201402,10009000,其他,高中高職,8441,42794641
201402,10009000,其他,其他,5116,24829891
201403,10009000,其他,博士,181,914385
201403,10009000,其他,碩士,1826,6786023
201403,10009000,其他,大學,10454,40618266
201403,10009000,其他,專科,5634,24393298
201403,10009000,其他,高中高職,8819,39804105
201403,10009000,其他,其他,5321,21882995
201404,10009000,其他,博士,148,644995
201404,10009000,其他,碩士,1768,6600660
201404,10009000,其他,大學,10157,39571904
201404,10009000,其他,專科,5529,25067391
201404,10009000,其他,高中高職,8434,40086069
201404,10009000,其他,其他,5081,21458195
201405,10009000,其他,博士,173,720125
201405,10009000,其他,碩士,2069,7843123
201405,10009000,其他,大學,11348,43353611
201405,10009000,其他,專科,6133,26999539
201405,10009000,其他,高中高職,9466,43363865
201405,10009000,其他,其他,5436,23961935
201406,10009000,其他,博士,163,762366
201406,10009000,其他,碩士,1946,7614862
201406,10009000,其他,大學,10815,40827780
201406,10009000,其他,專科,5909,24697357
201406,10009000,其他,高中高職,9129,39891052
201406,10009000,其他,其他,5577,23121380
201407,10009000,其他,博士,202,1191794
201407,10009000,其他,碩士,2009,8256450
201407,10009000,其他,大學,10407,41205747
201407,10009000,其他,專科,6075,27813312
201407,10009000,其他,高中高職,8892,39728797
201407,10009000,其他,其他,5452,24071652
201408,10009000,其他,博士,175,1097380
201408,10009000,其他,碩士,2080,8538327
201408,10009000,其他,大學,11267,44720178
201408,10009000,其他,專科,6381,26962247
201408,10009000,其他,高中高職,9529,42684652
201408,10009000,其他,其他,5846,25573847
201409,10009000,其他,博士,185,780258
201409,10009000,其他,碩士,1961,7430619
201409,10009000,其他,大學,10954,45567042
201409,10009000,其他,專科,5978,26996783
201409,10009000,其他,高中高職,9291,46013888
201409,10009000,其他,其他,5492,26395619
201410,10009000,其他,博士,176,678451
201410,10009000,其他,碩士,2094,9133579
201410,10009000,其他,大學,11332,46846039
201410,10009000,其他,專科,6268,27152647
201410,10009000,其他,高中高職,9260,41706280
201410,10009000,其他,其他,5690,24144720
201411,10009000,其他,博士,181,705868
201411,10009000,其他,碩士,2004,8306309
201411,10009000,其他,大學,10871,43143362
201411,10009000,其他,專科,6121,27664106
201411,10009000,其他,高中高職,8898,42901187
201411,10009000,其他,其他,5342,24268239
201412,10009000,其他,博士,206,981717
201412,10009000,其他,碩士,2070,8603594
201412,10009000,其他,大學,11486,47711910
201412,10009000,其他,專科,6318,29292032
201412,10009000,其他,高中高職,9441,44376487
201412,10009000,其他,其他,5652,26436614
201501,10009000,其他,博士,187,910868
201501,10009000,其他,碩士,2150,9482942
201501,10009000,其他,大學,11106,47780195
201501,10009000,其他,專科,6288,29047594
201501,10009000,其他,高中高職,9492,46019854
201501,10009000,其他,其他,5669,25390976
201502,10009000,其他,博士,175,778905
201502,10009000,其他,碩士,2179,8285100
201502,10009000,其他,大學,11146,46940699
201502,10009000,其他,專科,5986,29009078
201502,10009000,其他,高中高職,8733,45098394
201502,10009000,其他,其他,5644,27089683
201503,10009000,其他,博士,148,601054
201503,10009000,其他,碩士,1901,7715903
201503,10009000,其他,大學,10304,41874001
201503,10009000,其他,專科,5869,25535392
201503,10009000,其他,高中高職,8906,43719916
201503,10009000,其他,其他,5315,24367580
201504,10009000,其他,博士,186,965682
201504,10009000,其他,碩士,2010,7710010
201504,10009000,其他,大學,10219,41311876
201504,10009000,其他,專科,5855,24994574
201504,10009000,其他,高中高職,8641,39727822
201504,10009000,其他,其他,5313,23748539
201505,10009000,其他,博士,184,1021489
201505,10009000,其他,碩士,2131,8896359
201505,10009000,其他,大學,10997,45051334
201505,10009000,其他,專科,6091,28810352
201505,10009000,其他,高中高職,9090,45356581
201505,10009000,其他,其他,5685,27263723
201506,10009000,其他,博士,206,908269
201506,10009000,其他,碩士,2087,8242096
201506,10009000,其他,大學,11116,47079046
201506,10009000,其他,專科,5970,26308282
201506,10009000,其他,高中高職,9469,47091505
201506,10009000,其他,其他,5594,24866088
201507,10009000,其他,博士,190,932156
201507,10009000,其他,碩士,2256,10230008
201507,10009000,其他,大學,11456,47673833
201507,10009000,其他,專科,6341,27801072
201507,10009000,其他,高中高職,9210,41582192
201507,10009000,其他,其他,5831,24772946
201508,10009000,其他,博士,192,838280
201508,10009000,其他,碩士,2365,9573303
201508,10009000,其他,大學,11603,44314170
201508,10009000,其他,專科,6410,26850991
201508,10009000,其他,高中高職,9492,44700620
201508,10009000,其他,其他,6133,25079724
201509,10009000,其他,博士,185,926580
201509,10009000,其他,碩士,2324,8389896
201509,10009000,其他,大學,11983,44201435
201509,10009000,其他,專科,6280,24598286
201509,10009000,其他,高中高職,9720,43045740
201509,10009000,其他,其他,6162,25734338
201510,10009000,其他,博士,210,1192823
201510,10009000,其他,碩士,2420,9673144
201510,10009000,其他,大學,12866,57391199
201510,10009000,其他,專科,6909,30619846
201510,10009000,其他,高中高職,10158,48300976
201510,10009000,其他,其他,6493,29706681
201511,10009000,其他,博士,194,809381
201511,10009000,其他,碩士,2367,9278900
201511,10009000,其他,大學,12090,50011916
201511,10009000,其他,專科,6634,28988214
201511,10009000,其他,高中高職,9500,43140510
201511,10009000,其他,其他,6277,27548645
201512,10009000,其他,博士,203,1034245
201512,10009000,其他,碩士,2698,10574296
201512,10009000,其他,大學,13556,53425085
201512,10009000,其他,專科,7008,29981417
201512,10009000,其他,高中高職,10167,46899004
201512,10009000,其他,其他,6787,30005927
201601,10009000,其他,博士,214,1071951
201601,10009000,其他,碩士,2298,11249747
201601,10009000,其他,大學,10887,47861409
201601,10009000,其他,專科,6443,28889315
201601,10009000,其他,高中高職,9041,44896060
201601,10009000,其他,其他,6197,26678553
201602,10009000,其他,博士,227,1082576
201602,10009000,其他,碩士,2308,9861895
201602,10009000,其他,大學,10981,45964006
201602,10009000,其他,專科,5783,27509643
201602,10009000,其他,高中高職,8589,44442658
201602,10009000,其他,其他,5832,25642763
201603,10009000,其他,博士,176,746846
201603,10009000,其他,碩士,2106,8321582
201603,10009000,其他,大學,10598,41180749
201603,10009000,其他,專科,5702,25333779
201603,10009000,其他,高中高職,8125,38159105
201603,10009000,其他,其他,6175,23822807
201604,10009000,其他,博士,180,912134
201604,10009000,其他,碩士,1947,8040542
201604,10009000,其他,大學,9750,41742834
201604,10009000,其他,專科,5352,23186237
201604,10009000,其他,高中高職,7490,35940596
201604,10009000,其他,其他,5570,21963380
201605,10009000,其他,博士,169,610444
201605,10009000,其他,碩士,1967,8344394
201605,10009000,其他,大學,10420,41139053
201605,10009000,其他,專科,5617,24249093
201605,10009000,其他,高中高職,8144,37194464
201605,10009000,其他,其他,5852,22870092
201606,10009000,其他,博士,235,1301312
201606,10009000,其他,碩士,2516,9134271
201606,10009000,其他,大學,12459,45248701
201606,10009000,其他,專科,6700,27326281
201606,10009000,其他,高中高職,9898,43899002
201606,10009000,其他,其他,6909,24401470
201607,10009000,其他,博士,242,952380
201607,10009000,其他,碩士,2575,10660114
201607,10009000,其他,大學,13022,48708650
201607,10009000,其他,專科,6618,26868556
201607,10009000,其他,高中高職,9623,42652970
201607,10009000,其他,其他,6828,24647160
201608,10009000,其他,博士,233,1256184
201608,10009000,其他,碩士,2701,11373934
201608,10009000,其他,大學,13362,50614229
201608,10009000,其他,專科,6534,26990843
201608,10009000,其他,高中高職,9855,43816527
201608,10009000,其他,其他,7115,26545372
201609,10009000,其他,博士,238,1241284
201609,10009000,其他,碩士,2445,10292898
201609,10009000,其他,大學,11956,45800631
201609,10009000,其他,專科,6037,26659897
201609,10009000,其他,高中高職,8824,40363065
201609,10009000,其他,其他,6448,25079694
201610,10009000,其他,博士,218,999150
201610,10009000,其他,碩士,2631,10254165
201610,10009000,其他,大學,13573,54138614
201610,10009000,其他,專科,6737,26512489
201610,10009000,其他,高中高職,9993,43537020
201610,10009000,其他,其他,7032,26974487
201611,10009000,其他,博士,217,1139623
201611,10009000,其他,碩士,2300,10354671
201611,10009000,其他,大學,11774,46836676
201611,10009000,其他,專科,6367,27793571
201611,10009000,其他,高中高職,9211,41623520
201611,10009000,其他,其他,6409,24987457
201612,10009000,其他,博士,257,1345738
201612,10009000,其他,碩士,2772,10866021
201612,10009000,其他,大學,12986,50869187
201612,10009000,其他,專科,6900,29476614
201612,10009000,其他,高中高職,9795,44902677
201612,10009000,其他,其他,7221,26408554
201701,10009000,其他,博士,259,1391276
201701,10009000,其他,碩士,2822,10497277
201701,10009000,其他,大學,13282,48670151
201701,10009000,其他,專科,6988,29016971
201701,10009000,其他,高中高職,9786,44492002
201701,10009000,其他,其他,7086,26696729
201702,10009000,其他,博士,204,889238
201702,10009000,其他,碩士,2496,8199408
201702,10009000,其他,大學,11933,42900364
201702,10009000,其他,專科,6139,27499324
201702,10009000,其他,高中高職,8761,42071854
201702,10009000,其他,其他,6645,26832595
201703,10009000,其他,博士,170,894301
201703,10009000,其他,碩士,2428,8570461
201703,10009000,其他,大學,11971,43128054
201703,10009000,其他,專科,6284,26868783
201703,10009000,其他,高中高職,9114,39431370
201703,10009000,其他,其他,6865,23569335
201704,10009000,其他,博士,179,678182
201704,10009000,其他,碩士,2320,8492255
201704,10009000,其他,大學,11339,41736781
201704,10009000,其他,專科,6012,25857384
201704,10009000,其他,高中高職,8809,40634694
201704,10009000,其他,其他,6084,23547975
201705,10009000,其他,博士,204,824157
201705,10009000,其他,碩士,2287,8623091
201705,10009000,其他,大學,11369,45897656
201705,10009000,其他,專科,5983,27013023
201705,10009000,其他,高中高職,8922,42893875
201705,10009000,其他,其他,6146,25507093
201706,10009000,其他,博士,254,1158584
201706,10009000,其他,碩士,2155,8239909
201706,10009000,其他,大學,10549,41853134
201706,10009000,其他,專科,5739,24905754
201706,10009000,其他,高中高職,8616,42186415
201706,10009000,其他,其他,5995,25785494
201707,10009000,其他,博士,219,1133018
201707,10009000,其他,碩士,2440,9688217
201707,10009000,其他,大學,11723,47156067
201707,10009000,其他,專科,6149,26860413
201707,10009000,其他,高中高職,8863,41473442
201707,10009000,其他,其他,6172,25813516
201708,10009000,其他,博士,193,736397
201708,10009000,其他,碩士,2322,10793525
201708,10009000,其他,大學,11591,45445371
201708,10009000,其他,專科,6010,26057528
201708,10009000,其他,高中高職,9010,41952990
201708,10009000,其他,其他,6294,26199979
201709,10009000,其他,博士,194,1253161
201709,10009000,其他,碩士,2202,9258379
201709,10009000,其他,大學,11305,46042323
201709,10009000,其他,專科,5953,28505701
201709,10009000,其他,高中高職,9085,44808381
201709,10009000,其他,其他,6244,26022264
201710,10009000,其他,博士,230,1045721
201710,10009000,其他,碩士,2568,9569826
201710,10009000,其他,大學,12575,48806811
201710,10009000,其他,專科,6443,26945831
201710,10009000,其他,高中高職,9968,44557484
201710,10009000,其他,其他,6670,27679037
201711,10009000,其他,博士,199,819547
201711,10009000,其他,碩士,2210,9498796
201711,10009000,其他,大學,11523,52218153
201711,10009000,其他,專科,5966,27758432
201711,10009000,其他,高中高職,9166,46455560
201711,10009000,其他,其他,6237,27084628
201712,10009000,其他,博士,204,2005248
201712,10009000,其他,碩士,2550,10348145
201712,10009000,其他,大學,12799,55296812
201712,10009000,其他,專科,6501,29840431
201712,10009000,其他,高中高職,9874,48233623
201712,10009000,其他,其他,7433,28685390
201801,10009000,其他,博士,214,2034087
201801,10009000,其他,碩士,2304,10933718
201801,10009000,其他,大學,11233,46868663
201801,10009000,其他,專科,5897,28161326
201801,10009000,其他,高中高職,9107,43438643
201801,10009000,其他,其他,6107,25860703
201802,10009000,其他,博士,255,1046769
201802,10009000,其他,碩士,2809,10838059
201802,10009000,其他,大學,12300,44520958
201802,10009000,其他,專科,5832,27058324
201802,10009000,其他,高中高職,8879,42406171
201802,10009000,其他,其他,6717,27464649
201803,10009000,其他,博士,228,949281
201803,10009000,其他,碩士,2431,10585487
201803,10009000,其他,大學,11896,47634373
201803,10009000,其他,專科,6204,27668990
201803,10009000,其他,高中高職,9226,41977325
201803,10009000,其他,其他,6895,28700256
201804,10009000,其他,博士,227,902376
