年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10004000,行,博士,982,1319345
201401,10004000,行,碩士,10332,11790145
201401,10004000,行,大學,26665,29153584
201401,10004000,行,專科,13584,15930084
201401,10004000,行,高中高職,16742,21574522
201401,10004000,行,其他,15219,18902760
201402,10004000,行,博士,844,1032814
201402,10004000,行,碩士,8974,10128766
201402,10004000,行,大學,24107,26018713
201402,10004000,行,專科,12209,13960677
201402,10004000,行,高中高職,15347,19086816
201402,10004000,行,其他,13768,17340445
201403,10004000,行,博士,957,1111798
201403,10004000,行,碩士,9818,10958567
201403,10004000,行,大學,26212,28930336
201403,10004000,行,專科,13317,15321206
201403,10004000,行,高中高職,16655,20965882
201403,10004000,行,其他,15309,19172481
201404,10004000,行,博士,931,1094503
201404,10004000,行,碩士,9574,10758787
201404,10004000,行,大學,25575,26942731
201404,10004000,行,專科,12929,14784615
201404,10004000,行,高中高職,16207,20359842
201404,10004000,行,其他,14965,18769143
201405,10004000,行,博士,998,1244840
201405,10004000,行,碩士,10468,11878015
201405,10004000,行,大學,27217,29131295
201405,10004000,行,專科,13625,15848048
201405,10004000,行,高中高職,16717,21020076
201405,10004000,行,其他,15715,19621000
201406,10004000,行,博士,963,1339212
201406,10004000,行,碩士,10249,12107593
201406,10004000,行,大學,27249,29680808
201406,10004000,行,專科,13828,16256040
201406,10004000,行,高中高職,17204,21586071
201406,10004000,行,其他,15817,20001819
201407,10004000,行,博士,1070,1318164
201407,10004000,行,碩士,10706,12200240
201407,10004000,行,大學,29133,31706083
201407,10004000,行,專科,14705,17549531
201407,10004000,行,高中高職,18089,22671774
201407,10004000,行,其他,16588,20854361
201408,10004000,行,博士,1104,1334847
201408,10004000,行,碩士,11076,12169008
201408,10004000,行,大學,29683,30407334
201408,10004000,行,專科,15065,16710691
201408,10004000,行,高中高職,18341,21886379
201408,10004000,行,其他,17016,20489062
201409,10004000,行,博士,1103,1261843
201409,10004000,行,碩士,10664,11414042
201409,10004000,行,大學,27829,28551039
201409,10004000,行,專科,14162,15501644
201409,10004000,行,高中高職,17231,20365371
201409,10004000,行,其他,16174,19495206
201410,10004000,行,博士,1060,1169970
201410,10004000,行,碩士,11231,11660672
201410,10004000,行,大學,29023,28335442
201410,10004000,行,專科,14571,15939589
201410,10004000,行,高中高職,17582,20519906
201410,10004000,行,其他,16580,19130879
201411,10004000,行,博士,1088,1186375
201411,10004000,行,碩士,10672,10882037
201411,10004000,行,大學,27441,26434761
201411,10004000,行,專科,13685,14144924
201411,10004000,行,高中高職,16364,18125051
201411,10004000,行,其他,16104,17990893
201412,10004000,行,博士,1086,1225513
201412,10004000,行,碩士,11039,10896274
201412,10004000,行,大學,28617,25943252
201412,10004000,行,專科,14172,13409384
201412,10004000,行,高中高職,17196,18433807
201412,10004000,行,其他,16462,17670263
201501,10004000,行,博士,1048,939295
201501,10004000,行,碩士,10735,8944462
201501,10004000,行,大學,27861,22967274
201501,10004000,行,專科,13860,12151756
201501,10004000,行,高中高職,16793,16061229
201501,10004000,行,其他,15993,15757438
201502,10004000,行,博士,973,871158
201502,10004000,行,碩士,9895,8182438
201502,10004000,行,大學,25382,21269577
201502,10004000,行,專科,12775,11243402
201502,10004000,行,高中高職,15456,14697036
201502,10004000,行,其他,14700,14108419
201503,10004000,行,博士,1055,958931
201503,10004000,行,碩士,11148,9613998
201503,10004000,行,大學,28133,23499046
201503,10004000,行,專科,13957,12597572
201503,10004000,行,高中高職,17337,17079927
201503,10004000,行,其他,16717,16922399
201504,10004000,行,博士,1036,1039728
201504,10004000,行,碩士,10293,9186903
201504,10004000,行,大學,27034,22784722
201504,10004000,行,專科,13399,12247734
201504,10004000,行,高中高職,16522,17010129
201504,10004000,行,其他,16077,16475559
201505,10004000,行,博士,1086,1073523
201505,10004000,行,碩士,11034,10213217
201505,10004000,行,大學,28349,25225452
201505,10004000,行,專科,13881,13125658
201505,10004000,行,高中高職,16817,18063672
201505,10004000,行,其他,16340,17479736
201506,10004000,行,博士,1058,998824
201506,10004000,行,碩士,10907,10542861
201506,10004000,行,大學,28839,25666359
201506,10004000,行,專科,14403,13630956
201506,10004000,行,高中高職,17551,18630844
201506,10004000,行,其他,17219,18751127
201507,10004000,行,博士,1147,1027763
201507,10004000,行,碩士,11689,10770339
201507,10004000,行,大學,30750,27457930
201507,10004000,行,專科,15466,14784266
201507,10004000,行,高中高職,18613,19276229
201507,10004000,行,其他,18327,19262755
201508,10004000,行,博士,1138,1011789
201508,10004000,行,碩士,11439,9803554
201508,10004000,行,大學,29830,24152596
201508,10004000,行,專科,14548,12750620
201508,10004000,行,高中高職,17389,16494622
201508,10004000,行,其他,17407,16975932
201509,10004000,行,博士,1100,953023
201509,10004000,行,碩士,10957,9060534
201509,10004000,行,大學,28531,23018717
201509,10004000,行,專科,13945,12125658
201509,10004000,行,高中高職,16994,16498130
201509,10004000,行,其他,16483,15644523
201510,10004000,行,博士,1087,1007888
201510,10004000,行,碩士,11285,9802360
201510,10004000,行,大學,29262,24176367
201510,10004000,行,專科,14262,12201908
201510,10004000,行,高中高職,17065,16678633
201510,10004000,行,其他,17221,16666149
201511,10004000,行,博士,1053,925440
201511,10004000,行,碩士,11042,9409989
201511,10004000,行,大學,28461,23095474
201511,10004000,行,專科,13882,12077639
201511,10004000,行,高中高職,17059,15686955
201511,10004000,行,其他,16728,16320693
201512,10004000,行,博士,1313,1113911
201512,10004000,行,碩士,12600,10650995
201512,10004000,行,大學,31655,24904572
201512,10004000,行,專科,15154,12573274
201512,10004000,行,高中高職,18102,17129016
201512,10004000,行,其他,17997,16290362
201601,10004000,行,博士,5145,4227821
201601,10004000,行,碩士,43875,35863227
201601,10004000,行,大學,88458,68283963
201601,10004000,行,專科,32511,26730805
