年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10002000,衣,博士,68,238617
201401,10002000,衣,碩士,1364,4432241
201401,10002000,衣,大學,7593,23054498
201401,10002000,衣,專科,6035,19416572
201401,10002000,衣,高中高職,9260,30899272
201401,10002000,衣,其他,5865,19606904
201402,10002000,衣,博士,42,101636
201402,10002000,衣,碩士,839,2309276
201402,10002000,衣,大學,4642,13514246
201402,10002000,衣,專科,3333,10319574
201402,10002000,衣,高中高職,4992,16392161
201402,10002000,衣,其他,3459,11002133
201403,10002000,衣,博士,39,97316
201403,10002000,衣,碩士,878,2496775
201403,10002000,衣,大學,5207,15314869
201403,10002000,衣,專科,3702,10802150
201403,10002000,衣,高中高職,5684,18498361
201403,10002000,衣,其他,3825,11855765
201404,10002000,衣,博士,52,148215
201404,10002000,衣,碩士,936,2399352
201404,10002000,衣,大學,5124,13667431
201404,10002000,衣,專科,3713,11786302
201404,10002000,衣,高中高職,5609,17851452
201404,10002000,衣,其他,3802,12127741
201405,10002000,衣,博士,50,117413
201405,10002000,衣,碩士,929,2521411
201405,10002000,衣,大學,5423,16193280
201405,10002000,衣,專科,3965,11954805
201405,10002000,衣,高中高職,5963,18514915
201405,10002000,衣,其他,4133,13007752
201406,10002000,衣,博士,51,105556
201406,10002000,衣,碩士,1003,2482583
201406,10002000,衣,大學,5501,15367587
201406,10002000,衣,專科,3869,10688087
201406,10002000,衣,高中高職,6086,17345458
201406,10002000,衣,其他,4028,11964839
201407,10002000,衣,博士,76,222669
201407,10002000,衣,碩士,1098,2947319
201407,10002000,衣,大學,5806,15339224
201407,10002000,衣,專科,4273,11551897
201407,10002000,衣,高中高職,6258,17263096
201407,10002000,衣,其他,4154,11868129
201408,10002000,衣,博士,56,153382
201408,10002000,衣,碩士,1167,2907293
201408,10002000,衣,大學,6233,15507787
201408,10002000,衣,專科,4695,12573213
201408,10002000,衣,高中高職,6419,17526769
201408,10002000,衣,其他,4410,11660248
201409,10002000,衣,博士,59,163739
201409,10002000,衣,碩士,866,2391788
201409,10002000,衣,大學,5160,14092640
201409,10002000,衣,專科,3511,9959691
201409,10002000,衣,高中高職,5544,17168511
201409,10002000,衣,其他,3796,11307843
201410,10002000,衣,博士,67,198703
201410,10002000,衣,碩士,956,2423104
201410,10002000,衣,大學,5751,17188114
201410,10002000,衣,專科,4057,12273158
201410,10002000,衣,高中高職,6046,18798040
201410,10002000,衣,其他,4247,14165309
201411,10002000,衣,博士,32,118147
201411,10002000,衣,碩士,889,2774414
201411,10002000,衣,大學,5095,16609989
201411,10002000,衣,專科,3554,11929543
201411,10002000,衣,高中高職,5657,19867536
201411,10002000,衣,其他,3836,13141359
201412,10002000,衣,博士,42,124777
201412,10002000,衣,碩士,1000,3245858
201412,10002000,衣,大學,5871,18527693
201412,10002000,衣,專科,4113,14678491
201412,10002000,衣,高中高職,6726,25066537
201412,10002000,衣,其他,4481,16199043
201501,10002000,衣,博士,46,150472
201501,10002000,衣,碩士,1127,3501663
201501,10002000,衣,大學,6235,19559684
201501,10002000,衣,專科,4447,15025493
201501,10002000,衣,高中高職,6906,25186894
201501,10002000,衣,其他,4643,16998934
201502,10002000,衣,博士,79,224283
201502,10002000,衣,碩士,1490,4504924
201502,10002000,衣,大學,7454,22617295
201502,10002000,衣,專科,5492,17643112
201502,10002000,衣,高中高職,8033,26308943
201502,10002000,衣,其他,5688,18674947
201503,10002000,衣,博士,46,112868
201503,10002000,衣,碩士,835,2562451
201503,10002000,衣,大學,5074,14744499
201503,10002000,衣,專科,3694,11286986
201503,10002000,衣,高中高職,5431,18375424
201503,10002000,衣,其他,3804,12110161
201504,10002000,衣,博士,66,180910
201504,10002000,衣,碩士,970,2625590
201504,10002000,衣,大學,5397,15010198
201504,10002000,衣,專科,3772,11383761
201504,10002000,衣,高中高職,5830,18309278
201504,10002000,衣,其他,4077,12981126
201505,10002000,衣,博士,60,149188
201505,10002000,衣,碩士,1036,2789019
201505,10002000,衣,大學,6070,16656739
201505,10002000,衣,專科,4232,12440508
201505,10002000,衣,高中高職,6508,20801892
201505,10002000,衣,其他,4531,14037671
201506,10002000,衣,博士,57,137855
201506,10002000,衣,碩士,1042,3010944
201506,10002000,衣,大學,5686,15009797
201506,10002000,衣,專科,3870,10737205
201506,10002000,衣,高中高職,6166,17896679
201506,10002000,衣,其他,4385,12267684
201507,10002000,衣,博士,79,188370
201507,10002000,衣,碩士,1283,3508796
201507,10002000,衣,大學,6372,17135835
201507,10002000,衣,專科,4520,11975096
201507,10002000,衣,高中高職,6389,18137639
201507,10002000,衣,其他,4561,12865693
201508,10002000,衣,博士,55,152882
201508,10002000,衣,碩士,1168,3318312
201508,10002000,衣,大學,5514,14664334
201508,10002000,衣,專科,3914,10806236
201508,10002000,衣,高中高職,5696,16120954
201508,10002000,衣,其他,3900,10894732
201509,10002000,衣,博士,54,126702
201509,10002000,衣,碩士,966,2663051
201509,10002000,衣,大學,5124,14051142
201509,10002000,衣,專科,3614,10768744
201509,10002000,衣,高中高職,5378,16370051
201509,10002000,衣,其他,3740,11776384
201510,10002000,衣,博士,44,139253
201510,10002000,衣,碩士,1011,3205323
201510,10002000,衣,大學,5621,16510317
201510,10002000,衣,專科,4065,12369334
201510,10002000,衣,高中高職,5894,19669828
201510,10002000,衣,其他,4234,13044766
201511,10002000,衣,博士,40,159876
201511,10002000,衣,碩士,942,2876988
201511,10002000,衣,大學,5331,15791016
201511,10002000,衣,專科,3802,12428080
201511,10002000,衣,高中高職,5717,19819548
201511,10002000,衣,其他,3907,13208967
201512,10002000,衣,博士,58,146386
201512,10002000,衣,碩士,995,2968414
201512,10002000,衣,大學,5588,17144695
201512,10002000,衣,專科,3995,12772660
201512,10002000,衣,高中高職,6214,21308375
201512,10002000,衣,其他,4245,14714792
201601,10002000,衣,博士,79,235673
201601,10002000,衣,碩士,1224,3897540
201601,10002000,衣,大學,6385,19820983
201601,10002000,衣,專科,4964,17030670
201601,10002000,衣,高中高職,6965,24653193
201601,10002000,衣,其他,4639,16223522
201602,10002000,衣,博士,62,160428
201602,10002000,衣,碩士,1256,3745460
201602,10002000,衣,大學,6424,18693841
201602,10002000,衣,專科,4442,13629633
201602,10002000,衣,高中高職,6237,20399281
201602,10002000,衣,其他,4639,14886427
201603,10002000,衣,博士,36,139528
201603,10002000,衣,碩士,740,2046890
201603,10002000,衣,大學,4441,12977096
201603,10002000,衣,專科,3044,9939386
201603,10002000,衣,高中高職,4657,15876379
201603,10002000,衣,其他,3180,10174137
201604,10002000,衣,博士,43,114389
201604,10002000,衣,碩士,1075,2744734
201604,10002000,衣,大學,5870,15760917
201604,10002000,衣,專科,4128,12003264
201604,10002000,衣,高中高職,5705,17175398
201604,10002000,衣,其他,4169,12478319
201605,10002000,衣,博士,45,176036
201605,10002000,衣,碩士,1054,3090710
201605,10002000,衣,大學,6100,15948246
201605,10002000,衣,專科,4207,11863527
201605,10002000,衣,高中高職,5981,18354682
201605,10002000,衣,其他,4469,13449840
201606,10002000,衣,博士,64,235230
201606,10002000,衣,碩士,1130,2960112
201606,10002000,衣,大學,6254,16339140
201606,10002000,衣,專科,4196,11398577
201606,10002000,衣,高中高職,5764,16610007
201606,10002000,衣,其他,4406,12494354
201607,10002000,衣,博士,79,221285
201607,10002000,衣,碩士,1345,3553952
201607,10002000,衣,大學,6348,15882509
201607,10002000,衣,專科,4318,11161106
201607,10002000,衣,高中高職,5688,16010395
201607,10002000,衣,其他,4385,12099476
201608,10002000,衣,博士,57,110728
201608,10002000,衣,碩士,1148,3105991
201608,10002000,衣,大學,5902,14529163
201608,10002000,衣,專科,4223,11628582
201608,10002000,衣,高中高職,5869,17066040
201608,10002000,衣,其他,4118,11222204
201609,10002000,衣,博士,40,86547
201609,10002000,衣,碩士,769,2031576
201609,10002000,衣,大學,4472,12323257
201609,10002000,衣,專科,2998,8699905
201609,10002000,衣,高中高職,4391,13958368
201609,10002000,衣,其他,3245,10470856
201610,10002000,衣,博士,46,104890
