年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,67000000,衣,博士,813,2279558
201401,67000000,衣,碩士,7959,21664202
201401,67000000,衣,大學,41796,115284706
201401,67000000,衣,專科,22779,65920989
201401,67000000,衣,高中高職,31853,95516001
201401,67000000,衣,其他,24981,73811799
201402,67000000,衣,博士,529,1382137
201402,67000000,衣,碩士,5658,14173854
201402,67000000,衣,大學,28668,72904906
201402,67000000,衣,專科,14520,38769106
201402,67000000,衣,高中高職,19272,55402688
201402,67000000,衣,其他,16366,44592438
201403,67000000,衣,博士,552,1303013
201403,67000000,衣,碩士,6239,15465388
201403,67000000,衣,大學,32547,82493269
201403,67000000,衣,專科,16148,43646095
201403,67000000,衣,高中高職,22096,63147244
201403,67000000,衣,其他,18407,51204972
201404,67000000,衣,博士,501,1234993
201404,67000000,衣,碩士,5787,13475104
201404,67000000,衣,大學,31368,76886038
201404,67000000,衣,專科,15528,40694844
201404,67000000,衣,高中高職,21786,59781781
201404,67000000,衣,其他,17866,49193664
201405,67000000,衣,博士,587,1466570
201405,67000000,衣,碩士,6575,16316316
201405,67000000,衣,大學,33987,84066954
201405,67000000,衣,專科,17105,43994049
201405,67000000,衣,高中高職,24159,67204538
201405,67000000,衣,其他,19703,53808719
201406,67000000,衣,博士,527,1327764
201406,67000000,衣,碩士,6176,14468933
201406,67000000,衣,大學,32145,76967218
201406,67000000,衣,專科,16197,40080095
201406,67000000,衣,高中高職,22657,59468519
201406,67000000,衣,其他,18559,47605974
201407,67000000,衣,博士,589,1484537
201407,67000000,衣,碩士,6776,16125446
201407,67000000,衣,大學,34247,80200777
201407,67000000,衣,專科,16912,42124289
201407,67000000,衣,高中高職,22834,60020464
201407,67000000,衣,其他,18883,48085713
201408,67000000,衣,博士,653,1437682
201408,67000000,衣,碩士,6865,15806498
201408,67000000,衣,大學,35231,79524387
201408,67000000,衣,專科,17523,40941970
201408,67000000,衣,高中高職,23891,59683763
201408,67000000,衣,其他,19928,48951641
201409,67000000,衣,博士,520,1431846
201409,67000000,衣,碩士,6072,14563870
201409,67000000,衣,大學,31836,77917409
201409,67000000,衣,專科,15445,40949560
201409,67000000,衣,高中高職,22294,60999384
201409,67000000,衣,其他,17825,48032427
201410,67000000,衣,博士,523,1539695
201410,67000000,衣,碩士,6478,16320459
201410,67000000,衣,大學,34441,88291545
201410,67000000,衣,專科,16261,44182441
201410,67000000,衣,高中高職,23078,66047035
201410,67000000,衣,其他,18824,51836050
201411,67000000,衣,博士,587,1696768
