年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,64000000,文教康樂,博士,2421,20523661
201401,64000000,文教康樂,碩士,22849,148208623
201401,64000000,文教康樂,大學,101212,520687185
201401,64000000,文教康樂,專科,36501,216044760
201401,64000000,文教康樂,高中高職,47861,275786063
201401,64000000,文教康樂,其他,45947,275780911
201402,64000000,文教康樂,博士,2325,18306641
201402,64000000,文教康樂,碩士,23042,132684136
201402,64000000,文教康樂,大學,107720,516209890
201402,64000000,文教康樂,專科,38723,226593234
201402,64000000,文教康樂,高中高職,52394,291559973
201402,64000000,文教康樂,其他,47862,266911783
201403,64000000,文教康樂,博士,2227,20120135
201403,64000000,文教康樂,碩士,22710,139987908
201403,64000000,文教康樂,大學,110418,524029203
201403,64000000,文教康樂,專科,37056,213072590
201403,64000000,文教康樂,高中高職,50320,293979385
201403,64000000,文教康樂,其他,47376,296703752
201404,64000000,文教康樂,博士,2125,21287812
201404,64000000,文教康樂,碩士,21662,142756241
201404,64000000,文教康樂,大學,105381,532532429
201404,64000000,文教康樂,專科,35354,224235037
201404,64000000,文教康樂,高中高職,46951,309849610
201404,64000000,文教康樂,其他,44811,305778381
201405,64000000,文教康樂,博士,2229,24667599
201405,64000000,文教康樂,碩士,22982,162284075
201405,64000000,文教康樂,大學,111139,596418913
201405,64000000,文教康樂,專科,37276,250630082
201405,64000000,文教康樂,高中高職,49618,321594710
201405,64000000,文教康樂,其他,48003,335348032
201406,64000000,文教康樂,博士,2437,30207088
201406,64000000,文教康樂,碩士,21602,166897881
201406,64000000,文教康樂,大學,95040,579102458
201406,64000000,文教康樂,專科,37496,245214767
201406,64000000,文教康樂,高中高職,44692,295551636
201406,64000000,文教康樂,其他,45559,329439995
201407,64000000,文教康樂,博士,2745,31146013
201407,64000000,文教康樂,碩士,24240,184804058
201407,64000000,文教康樂,大學,101246,590253656
201407,64000000,文教康樂,專科,40889,239047049
201407,64000000,文教康樂,高中高職,47665,284675943
201407,64000000,文教康樂,其他,47610,320235419
201408,64000000,文教康樂,博士,2642,24008785
201408,64000000,文教康樂,碩士,25087,168261600
201408,64000000,文教康樂,大學,108541,564662198
201408,64000000,文教康樂,專科,42599,238922734
201408,64000000,文教康樂,高中高職,50456,290126132
201408,64000000,文教康樂,其他,50767,303066630
201409,64000000,文教康樂,博士,2455,23824102
201409,64000000,文教康樂,碩士,22264,148328183
201409,64000000,文教康樂,大學,98451,583299995
201409,64000000,文教康樂,專科,38812,259728773
201409,64000000,文教康樂,高中高職,46067,331307151
201409,64000000,文教康樂,其他,46875,332197465
201410,64000000,文教康樂,博士,2282,17464663
201410,64000000,文教康樂,碩士,23073,149572806
201410,64000000,文教康樂,大學,101689,561846659
201410,64000000,文教康樂,專科,38406,234929278
201410,64000000,文教康樂,高中高職,46262,306719380
201410,64000000,文教康樂,其他,47447,314230598
201411,64000000,文教康樂,博士,2353,18457159
201411,64000000,文教康樂,碩士,22530,135293714
201411,64000000,文教康樂,大學,97034,505273690
201411,64000000,文教康樂,專科,35687,201410276
201411,64000000,文教康樂,高中高職,43632,274462704
201411,64000000,文教康樂,其他,44384,275067979
201412,64000000,文教康樂,博士,2425,18052348
201412,64000000,文教康樂,碩士,24992,150397750
201412,64000000,文教康樂,大學,110162,555518351
201412,64000000,文教康樂,專科,40263,220760655
201412,64000000,文教康樂,高中高職,47209,279436680
201412,64000000,文教康樂,其他,49633,289030951
201501,64000000,文教康樂,博士,2597,21626929
201501,64000000,文教康樂,碩士,25531,164739753
201501,64000000,文教康樂,大學,107507,563067069
201501,64000000,文教康樂,專科,40761,226931233
201501,64000000,文教康樂,高中高職,47110,272990092
201501,64000000,文教康樂,其他,49761,292293404
201502,64000000,文教康樂,博士,2613,17871040
201502,64000000,文教康樂,碩士,26798,162814520
201502,64000000,文教康樂,大學,108566,576381590
201502,64000000,文教康樂,專科,43100,250747165
201502,64000000,文教康樂,高中高職,50056,310863031
201502,64000000,文教康樂,其他,51207,292096356
201503,64000000,文教康樂,博士,2519,25413472
201503,64000000,文教康樂,碩士,24259,170966555
201503,64000000,文教康樂,大學,107805,649391552
201503,64000000,文教康樂,專科,41235,261439466
201503,64000000,文教康樂,高中高職,49659,352719229
201503,64000000,文教康樂,其他,52176,350107353
201504,64000000,文教康樂,博士,2557,27154368
201504,64000000,文教康樂,碩士,24849,162670475
201504,64000000,文教康樂,大學,110832,606312527
201504,64000000,文教康樂,專科,41629,257904900
201504,64000000,文教康樂,高中高職,51202,353975984
201504,64000000,文教康樂,其他,52680,352387854
201505,64000000,文教康樂,博士,2567,26096745
201505,64000000,文教康樂,碩士,24844,177834640
201505,64000000,文教康樂,大學,109180,645221437
201505,64000000,文教康樂,專科,41173,276087030
201505,64000000,文教康樂,高中高職,49124,361956583
201505,64000000,文教康樂,其他,51628,359289958
201506,64000000,文教康樂,博士,2763,28882687
201506,64000000,文教康樂,碩士,26819,194353320
201506,64000000,文教康樂,大學,115130,655176885
201506,64000000,文教康樂,專科,44222,279121918
201506,64000000,文教康樂,高中高職,52438,331733014
201506,64000000,文教康樂,其他,54633,361358149
201507,64000000,文教康樂,博士,3108,32878559
201507,64000000,文教康樂,碩士,28989,201648900
201507,64000000,文教康樂,大學,121674,659860394
201507,64000000,文教康樂,專科,46571,275168226
201507,64000000,文教康樂,高中高職,54066,313484215
201507,64000000,文教康樂,其他,56956,345675701
201508,64000000,文教康樂,博士,3040,30275597
201508,64000000,文教康樂,碩士,29716,178080300
201508,64000000,文教康樂,大學,126635,621886715
201508,64000000,文教康樂,專科,47275,265241408
201508,64000000,文教康樂,高中高職,55512,324792705
201508,64000000,文教康樂,其他,58410,326223642
201509,64000000,文教康樂,博士,2610,20896493
201509,64000000,文教康樂,碩士,27692,168472251
201509,64000000,文教康樂,大學,122832,616804553
201509,64000000,文教康樂,專科,45794,269073552
201509,64000000,文教康樂,高中高職,55822,346320395
201509,64000000,文教康樂,其他,57030,343830504
201510,64000000,文教康樂,博士,2757,21017776
201510,64000000,文教康樂,碩士,28531,162252249
201510,64000000,文教康樂,大學,125688,643795499
201510,64000000,文教康樂,專科,44996,269723157
201510,64000000,文教康樂,高中高職,54801,354323379
201510,64000000,文教康樂,其他,57891,350678827
201511,64000000,文教康樂,博士,2443,18450005
201511,64000000,文教康樂,碩士,26124,152172863
201511,64000000,文教康樂,大學,115552,561442973
201511,64000000,文教康樂,專科,42101,235960225
201511,64000000,文教康樂,高中高職,52205,320770305
201511,64000000,文教康樂,其他,54103,311450770
201512,64000000,文教康樂,博士,2722,19452431
201512,64000000,文教康樂,碩士,28266,159178335
201512,64000000,文教康樂,大學,124430,569791731
201512,64000000,文教康樂,專科,44479,235683537
201512,64000000,文教康樂,高中高職,54204,298340060
201512,64000000,文教康樂,其他,56952,301184556
201601,64000000,文教康樂,博士,2973,24469834
201601,64000000,文教康樂,碩士,27326,176877296
201601,64000000,文教康樂,大學,114687,613982830
201601,64000000,文教康樂,專科,42985,253548179
201601,64000000,文教康樂,高中高職,49847,308170669
201601,64000000,文教康樂,其他,52587,314275226
201602,64000000,文教康樂,博士,2752,18653093
201602,64000000,文教康樂,碩士,29915,152475672
201602,64000000,文教康樂,大學,119497,547784505
201602,64000000,文教康樂,專科,44847,243660503
201602,64000000,文教康樂,高中高職,52365,293599402
201602,64000000,文教康樂,其他,55922,287828780
201603,64000000,文教康樂,博士,2515,22501905
201603,64000000,文教康樂,碩士,25502,169837967
201603,64000000,文教康樂,大學,110262,615259600
201603,64000000,文教康樂,專科,39852,256264904
201603,64000000,文教康樂,高中高職,47225,332033650
201603,64000000,文教康樂,其他,52170,334503679
201604,64000000,文教康樂,博士,2587,24754866
201604,64000000,文教康樂,碩士,25709,155446854
201604,64000000,文教康樂,大學,105856,549589347
201604,64000000,文教康樂,專科,38553,238419075
201604,64000000,文教康樂,高中高職,45839,303986695
201604,64000000,文教康樂,其他,50416,309159395
201605,64000000,文教康樂,博士,2691,26302995
201605,64000000,文教康樂,碩士,25754,169006926
201605,64000000,文教康樂,大學,110922,595704540
201605,64000000,文教康樂,專科,40711,269050266
201605,64000000,文教康樂,高中高職,48662,347662740
201605,64000000,文教康樂,其他,52953,345159478
201606,64000000,文教康樂,博士,2982,30527088
201606,64000000,文教康樂,碩士,29543,195139419
201606,64000000,文教康樂,大學,124263,656576490
201606,64000000,文教康樂,專科,45634,277196384
201606,64000000,文教康樂,高中高職,53736,343557044
