年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10016000,食,博士,92,144078
201401,10016000,食,碩士,788,1514958
201401,10016000,食,大學,2591,6479963
201401,10016000,食,專科,1297,3660377
201401,10016000,食,高中高職,1580,6161057
201401,10016000,食,其他,1323,4344494
201402,10016000,食,博士,86,184295
201402,10016000,食,碩士,684,1170393
201402,10016000,食,大學,2358,5320997
201402,10016000,食,專科,1128,2972081
201402,10016000,食,高中高職,1416,4320948
201402,10016000,食,其他,1189,3057176
201403,10016000,食,博士,72,172275
201403,10016000,食,碩士,663,1425826
201403,10016000,食,大學,2365,5427793
201403,10016000,食,專科,1273,2804286
201403,10016000,食,高中高職,1597,4470276
201403,10016000,食,其他,1260,3392363
201404,10016000,食,博士,97,193271
201404,10016000,食,碩士,878,1294276
201404,10016000,食,大學,3474,6884417
201404,10016000,食,專科,1798,4010612
201404,10016000,食,高中高職,2455,6572912
201404,10016000,食,其他,1991,4790068
201405,10016000,食,博士,122,246737
201405,10016000,食,碩士,1193,1707212
201405,10016000,食,大學,5251,9518378
201405,10016000,食,專科,2551,5528357
201405,10016000,食,高中高職,3765,9796944
201405,10016000,食,其他,2761,6402951
201406,10016000,食,博士,124,231441
201406,10016000,食,碩士,1204,2028805
201406,10016000,食,大學,5132,8843715
201406,10016000,食,專科,2551,5665114
201406,10016000,食,高中高職,3519,8074893
201406,10016000,食,其他,2855,6201131
201407,10016000,食,博士,171,267282
201407,10016000,食,碩士,1371,2043045
201407,10016000,食,大學,5130,8846739
201407,10016000,食,專科,2971,5957370
201407,10016000,食,高中高職,3698,9055065
201407,10016000,食,其他,2807,5951008
201408,10016000,食,博士,129,258263
201408,10016000,食,碩士,1165,1995636
201408,10016000,食,大學,4342,8540107
201408,10016000,食,專科,2354,5851112
201408,10016000,食,高中高職,2866,7803480
201408,10016000,食,其他,2207,5504895
201409,10016000,食,博士,86,183747
201409,10016000,食,碩士,694,1054817
201409,10016000,食,大學,3046,6341914
201409,10016000,食,專科,1422,3739146
201409,10016000,食,高中高職,1962,5352322
201409,10016000,食,其他,1525,3822750
201410,10016000,食,博士,66,94673
201410,10016000,食,碩士,694,1177758
201410,10016000,食,大學,2252,4453986
201410,10016000,食,專科,988,2075681
201410,10016000,食,高中高職,1422,4294428
201410,10016000,食,其他,1087,2742575
201411,10016000,食,博士,88,108488
201411,10016000,食,碩士,788,1254070
201411,10016000,食,大學,2656,5703502
201411,10016000,食,專科,1354,3435603
201411,10016000,食,高中高職,1803,5437125
201411,10016000,食,其他,1442,4573829
201412,10016000,食,博士,77,112327
201412,10016000,食,碩士,761,1359731
201412,10016000,食,大學,2539,5319660
201412,10016000,食,專科,1295,3085018
201412,10016000,食,高中高職,1871,5672814
201412,10016000,食,其他,1556,4636421
201501,10016000,食,博士,96,201020
201501,10016000,食,碩士,911,1809959
201501,10016000,食,大學,3086,6577687
201501,10016000,食,專科,1542,3799364
201501,10016000,食,高中高職,2084,6843353
201501,10016000,食,其他,1587,4759653
201502,10016000,食,博士,91,271993
201502,10016000,食,碩士,1070,2029315
201502,10016000,食,大學,3353,7519953
201502,10016000,食,專科,1751,4192068
201502,10016000,食,高中高職,2179,6930856
201502,10016000,食,其他,1718,5116789
201503,10016000,食,博士,61,103188
201503,10016000,食,碩士,598,1052908
201503,10016000,食,大學,2342,5058165
201503,10016000,食,專科,1349,2918904
201503,10016000,食,高中高職,1839,5472548
201503,10016000,食,其他,1393,4474386
201504,10016000,食,博士,83,197817
201504,10016000,食,碩士,911,1356498
201504,10016000,食,大學,3688,7400221
201504,10016000,食,專科,1885,3820423
201504,10016000,食,高中高職,2532,6886630
201504,10016000,食,其他,2067,5828372
201505,10016000,食,博士,113,141263
201505,10016000,食,碩士,1257,2121720
201505,10016000,食,大學,5179,10107754
201505,10016000,食,專科,2610,6249225
201505,10016000,食,高中高職,3975,10591450
201505,10016000,食,其他,3135,8349560
201506,10016000,食,博士,125,211504
201506,10016000,食,碩士,1127,1779158
201506,10016000,食,大學,5224,9649776
201506,10016000,食,專科,2667,5709612
201506,10016000,食,高中高職,3702,9169789
201506,10016000,食,其他,2971,7601389
201507,10016000,食,博士,120,294937
201507,10016000,食,碩士,1266,1942452
201507,10016000,食,大學,4770,8721575
201507,10016000,食,專科,2840,5793896
201507,10016000,食,高中高職,3650,8942935
201507,10016000,食,其他,2688,6698106
201508,10016000,食,博士,95,162733
201508,10016000,食,碩士,1134,1880980
201508,10016000,食,大學,4369,7823846
201508,10016000,食,專科,2570,4986022
201508,10016000,食,高中高職,3335,8044824
201508,10016000,食,其他,2443,5543386
201509,10016000,食,博士,85,131567
201509,10016000,食,碩士,986,1623043
201509,10016000,食,大學,4068,8032373
201509,10016000,食,專科,2210,5258011
201509,10016000,食,高中高職,2979,7922034
201509,10016000,食,其他,2392,7009859
201510,10016000,食,博士,61,101218
201510,10016000,食,碩士,842,1217788
201510,10016000,食,大學,3026,5589095
201510,10016000,食,專科,1732,4103084
201510,10016000,食,高中高職,2447,7113621
