年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,66000000,百貨,博士,4598,15858579
201401,66000000,百貨,碩士,47377,178959685
201401,66000000,百貨,大學,221860,842378861
201401,66000000,百貨,專科,120643,427915425
201401,66000000,百貨,高中高職,125227,520683697
201401,66000000,百貨,其他,94164,403921041
201402,66000000,百貨,博士,3706,11986953
201402,66000000,百貨,碩士,37608,131861057
201402,66000000,百貨,大學,171146,603384366
201402,66000000,百貨,專科,89071,304612562
201402,66000000,百貨,高中高職,93659,364691057
201402,66000000,百貨,其他,71994,291516753
201403,66000000,百貨,博士,3599,13488779
201403,66000000,百貨,碩士,36610,152120833
201403,66000000,百貨,大學,176537,781085643
201403,66000000,百貨,專科,96164,409137578
201403,66000000,百貨,高中高職,96643,470479950
201403,66000000,百貨,其他,71603,359263991
201404,66000000,百貨,博士,3894,14029177
201404,66000000,百貨,碩士,40845,152015487
201404,66000000,百貨,大學,198913,766970021
201404,66000000,百貨,專科,108273,388105301
201404,66000000,百貨,高中高職,110762,462288142
201404,66000000,百貨,其他,79761,358499896
201405,66000000,百貨,博士,3782,11924061
201405,66000000,百貨,碩士,38190,123299997
201405,66000000,百貨,大學,180230,602758330
201405,66000000,百貨,專科,94003,302698711
201405,66000000,百貨,高中高職,97422,365463559
201405,66000000,百貨,其他,75969,298438681
201406,66000000,百貨,博士,3716,12441219
201406,66000000,百貨,碩士,37998,125851762
201406,66000000,百貨,大學,177865,607283320
201406,66000000,百貨,專科,96363,321424132
201406,66000000,百貨,高中高職,98400,368686669
201406,66000000,百貨,其他,74714,302124548
201407,66000000,百貨,博士,4133,13303693
201407,66000000,百貨,碩士,41980,123039141
201407,66000000,百貨,大學,196308,584781993
201407,66000000,百貨,專科,104027,304720280
201407,66000000,百貨,高中高職,105026,359303996
201407,66000000,百貨,其他,80879,290884411
201408,66000000,百貨,博士,4249,12892274
201408,66000000,百貨,碩士,44335,132369786
201408,66000000,百貨,大學,205419,631910681
201408,66000000,百貨,專科,103728,305666882
201408,66000000,百貨,高中高職,106381,362489347
201408,66000000,百貨,其他,82783,293421818
201409,66000000,百貨,博士,4418,21706604
