年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09020000,住,博士,41,196249
201401,09020000,住,碩士,364,2059465
201401,09020000,住,大學,1358,7530849
201401,09020000,住,專科,539,3035853
201401,09020000,住,高中高職,882,5540394
201401,09020000,住,其他,669,3093796
201402,09020000,住,博士,31,132437
201402,09020000,住,碩士,306,1255324
201402,09020000,住,大學,951,4019617
201402,09020000,住,專科,361,1589260
201402,09020000,住,高中高職,599,3084918
201402,09020000,住,其他,507,2182392
201403,09020000,住,博士,38,146947
201403,09020000,住,碩士,380,1224260
201403,09020000,住,大學,1118,4456783
201403,09020000,住,專科,476,1669932
201403,09020000,住,高中高職,683,2759381
201403,09020000,住,其他,598,2243284
201404,09020000,住,博士,34,94316
201404,09020000,住,碩士,401,2367668
201404,09020000,住,大學,1264,7102953
201404,09020000,住,專科,462,2682248
201404,09020000,住,高中高職,750,3688558
201404,09020000,住,其他,661,3577329
201405,09020000,住,博士,48,103217
201405,09020000,住,碩士,482,1500959
201405,09020000,住,大學,1321,4851322
201405,09020000,住,專科,584,1899696
201405,09020000,住,高中高職,816,3173714
201405,09020000,住,其他,710,3067607
201406,09020000,住,博士,80,199636
201406,09020000,住,碩士,567,2496840
201406,09020000,住,大學,1385,5078668
201406,09020000,住,專科,619,2348817
201406,09020000,住,高中高職,911,3818226
201406,09020000,住,其他,717,2455786
201407,09020000,住,博士,39,351769
201407,09020000,住,碩士,558,2994039
201407,09020000,住,大學,1532,7727016
201407,09020000,住,專科,659,2922196
201407,09020000,住,高中高職,892,5815449
201407,09020000,住,其他,705,3950722
201408,09020000,住,博士,49,159243
201408,09020000,住,碩士,438,1622520
201408,09020000,住,大學,1230,5155137
201408,09020000,住,專科,456,2599677
201408,09020000,住,高中高職,616,3398581
201408,09020000,住,其他,629,3108217
201409,09020000,住,博士,41,146524
201409,09020000,住,碩士,353,1215313
201409,09020000,住,大學,1045,4245813
201409,09020000,住,專科,475,2034537
201409,09020000,住,高中高職,588,2802417
201409,09020000,住,其他,565,2568922
201410,09020000,住,博士,39,102908
201410,09020000,住,碩士,443,1828339
201410,09020000,住,大學,1161,4331636
201410,09020000,住,專科,421,1481421
201410,09020000,住,高中高職,646,2984452
201410,09020000,住,其他,630,2257774
201411,09020000,住,博士,42,186480
201411,09020000,住,碩士,412,1726034
201411,09020000,住,大學,1217,6294196
201411,09020000,住,專科,479,2366491
201411,09020000,住,高中高職,790,4870851
201411,09020000,住,其他,603,3012583
201412,09020000,住,博士,48,161189
201412,09020000,住,碩士,425,1532670
201412,09020000,住,大學,1282,4995947
201412,09020000,住,專科,520,2289232
201412,09020000,住,高中高職,744,3549058
201412,09020000,住,其他,616,2692749
201501,09020000,住,博士,47,151558
201501,09020000,住,碩士,448,2075632
201501,09020000,住,大學,1471,7996853
201501,09020000,住,專科,540,2845988
201501,09020000,住,高中高職,842,5148439
201501,09020000,住,其他,689,3032375
201502,09020000,住,博士,34,188901
201502,09020000,住,碩士,325,1381939
201502,09020000,住,大學,1180,5347395
201502,09020000,住,專科,413,2647619
201502,09020000,住,高中高職,724,4704981
201502,09020000,住,其他,561,3177274
201503,09020000,住,博士,42,88533
201503,09020000,住,碩士,386,1220993
201503,09020000,住,大學,1128,5017735
201503,09020000,住,專科,460,2105245
201503,09020000,住,高中高職,678,3929399
201503,09020000,住,其他,566,2495798
201504,09020000,住,博士,49,87801
201504,09020000,住,碩士,433,2721401
201504,09020000,住,大學,1452,8864136
201504,09020000,住,專科,584,3103668
201504,09020000,住,高中高職,875,5520078
201504,09020000,住,其他,718,3680504
201505,09020000,住,博士,41,637140
201505,09020000,住,碩士,451,1747914
201505,09020000,住,大學,1487,6496452
201505,09020000,住,專科,575,2730879
201505,09020000,住,高中高職,867,5500281
201505,09020000,住,其他,693,3832283
201506,09020000,住,博士,59,125830
201506,09020000,住,碩士,516,2188948
201506,09020000,住,大學,1699,8346057
201506,09020000,住,專科,658,3292748
201506,09020000,住,高中高職,898,6836901
201506,09020000,住,其他,715,3617742
201507,09020000,住,博士,68,259352
201507,09020000,住,碩士,559,2495032
201507,09020000,住,大學,1812,10642557
201507,09020000,住,專科,701,2892166
201507,09020000,住,高中高職,973,7795109
201507,09020000,住,其他,779,4968362
201508,09020000,住,博士,65,221800
201508,09020000,住,碩士,530,2292159
201508,09020000,住,大學,1714,7099583
201508,09020000,住,專科,602,2959247
201508,09020000,住,高中高職,982,6341038
201508,09020000,住,其他,819,4379072
201509,09020000,住,博士,46,120531
201509,09020000,住,碩士,528,2226813
201509,09020000,住,大學,1627,7733534
201509,09020000,住,專科,741,3428131
201509,09020000,住,高中高職,826,4781064
201509,09020000,住,其他,833,4110794
201510,09020000,住,博士,57,393044
201510,09020000,住,碩士,558,1962339
201510,09020000,住,大學,1702,7514082
201510,09020000,住,專科,619,3416701
201510,09020000,住,高中高職,861,4882802
201510,09020000,住,其他,801,5456448
201511,09020000,住,博士,69,728243
201511,09020000,住,碩士,570,2434825
201511,09020000,住,大學,1793,10026692
201511,09020000,住,專科,646,3633276
201511,09020000,住,高中高職,916,6486616
201511,09020000,住,其他,835,5886858
201512,09020000,住,博士,73,504336
201512,09020000,住,碩士,571,2087460
201512,09020000,住,大學,1796,8076373
201512,09020000,住,專科,641,3281376
201512,09020000,住,高中高職,899,4763608
201512,09020000,住,其他,789,4504923
201601,09020000,住,博士,56,350626
201601,09020000,住,碩士,570,2521874
201601,09020000,住,大學,1979,10868489
201601,09020000,住,專科,725,3589888
201601,09020000,住,高中高職,1101,7194923
201601,09020000,住,其他,936,5994989
201602,09020000,住,博士,46,176541
201602,09020000,住,碩士,546,2165038
201602,09020000,住,大學,1992,8429997
201602,09020000,住,專科,755,3634701
201602,09020000,住,高中高職,1028,6620627
201602,09020000,住,其他,859,5073414
201603,09020000,住,博士,61,121651
201603,09020000,住,碩士,544,1578095
201603,09020000,住,大學,1651,6800351
201603,09020000,住,專科,625,2595297
201603,09020000,住,高中高職,862,4474343
201603,09020000,住,其他,747,3718573
201604,09020000,住,博士,67,308642
201604,09020000,住,碩士,589,2374329
201604,09020000,住,大學,1702,8370042
201604,09020000,住,專科,676,3047272
201604,09020000,住,高中高職,864,5837215
201604,09020000,住,其他,855,4833305
201605,09020000,住,博士,75,190098
201605,09020000,住,碩士,702,2674095
201605,09020000,住,大學,2094,8223149
201605,09020000,住,專科,821,3616652
201605,09020000,住,高中高職,974,5951244
201605,09020000,住,其他,933,3952097
201606,09020000,住,博士,75,230087
201606,09020000,住,碩士,687,2505567
201606,09020000,住,大學,2157,9488747
201606,09020000,住,專科,815,3842400
201606,09020000,住,高中高職,1154,8285113
201606,09020000,住,其他,1008,5810551
201607,09020000,住,博士,92,407506
201607,09020000,住,碩士,677,2461211
201607,09020000,住,大學,2144,10363763
201607,09020000,住,專科,812,4030081
201607,09020000,住,高中高職,1068,8001422
201607,09020000,住,其他,929,5396747
201608,09020000,住,博士,91,305539
201608,09020000,住,碩士,620,2097704
201608,09020000,住,大學,1736,8019794
201608,09020000,住,專科,740,3348663
201608,09020000,住,高中高職,934,6522110
201608,09020000,住,其他,924,4238443
201609,09020000,住,博士,70,158703
201609,09020000,住,碩士,660,2122542
201609,09020000,住,大學,1814,8650004
201609,09020000,住,專科,667,2835374
201609,09020000,住,高中高職,892,5283566
201609,09020000,住,其他,826,3894545
201610,09020000,住,博士,66,172105
201610,09020000,住,碩士,789,3494286
201610,09020000,住,大學,1985,9169303
201610,09020000,住,專科,784,3451138
201610,09020000,住,高中高職,1047,6548887
201610,09020000,住,其他,920,4777335
201611,09020000,住,博士,101,325294
201611,09020000,住,碩士,730,2924480
201611,09020000,住,大學,2060,11055042
201611,09020000,住,專科,832,4436268
201611,09020000,住,高中高職,1012,6635610
201611,09020000,住,其他,1048,6999825
201612,09020000,住,博士,90,242972
201612,09020000,住,碩士,642,2560243
201612,09020000,住,大學,1985,8426134
201612,09020000,住,專科,644,2587756
201612,09020000,住,高中高職,1001,6222680
201612,09020000,住,其他,924,5735227
201701,09020000,住,博士,64,157795
201701,09020000,住,碩士,585,2442342
201701,09020000,住,大學,1947,9493815
201701,09020000,住,專科,716,3778647
201701,09020000,住,高中高職,1059,7662149
201701,09020000,住,其他,962,6575820
201702,09020000,住,博士,66,217454
201702,09020000,住,碩士,542,2252452
201702,09020000,住,大學,1631,6660301
201702,09020000,住,專科,606,3232705
201702,09020000,住,高中高職,834,4380422
201702,09020000,住,其他,712,4498790
201703,09020000,住,博士,87,263705
201703,09020000,住,碩士,535,1857912
201703,09020000,住,大學,1675,6611443
201703,09020000,住,專科,688,3211274
201703,09020000,住,高中高職,866,4774241
201703,09020000,住,其他,851,5782510
201704,09020000,住,博士,84,339335
201704,09020000,住,碩士,590,2635405
201704,09020000,住,大學,1975,10523870
201704,09020000,住,專科,668,3561740
201704,09020000,住,高中高職,1081,7041591
201704,09020000,住,其他,912,7398978
201705,09020000,住,博士,109,503162
201705,09020000,住,碩士,660,3195101
201705,09020000,住,大學,2067,8981148
201705,09020000,住,專科,811,4006825
201705,09020000,住,高中高職,1015,5951712
201705,09020000,住,其他,894,7447596
201706,09020000,住,博士,120,538529
201706,09020000,住,碩士,671,2692993
201706,09020000,住,大學,2063,10110482
201706,09020000,住,專科,812,3841503
201706,09020000,住,高中高職,1062,8777027
201706,09020000,住,其他,985,8685464
201707,09020000,住,博士,89,392907
201707,09020000,住,碩士,802,4212167
201707,09020000,住,大學,2344,13865738
201707,09020000,住,專科,893,4975627
201707,09020000,住,高中高職,1185,8971801
201707,09020000,住,其他,1098,8324441
201708,09020000,住,博士,84,227645
201708,09020000,住,碩士,750,2681903
201708,09020000,住,大學,2110,10881164
201708,09020000,住,專科,852,5103642
201708,09020000,住,高中高職,1012,6050826
201708,09020000,住,其他,938,6453343
201709,09020000,住,博士,111,375607
201709,09020000,住,碩士,678,3393791
201709,09020000,住,大學,1842,10170826
201709,09020000,住,專科,763,3578022
201709,09020000,住,高中高職,944,7290671
201709,09020000,住,其他,862,7540524
201710,09020000,住,博士,100,249527
201710,09020000,住,碩士,746,3163928
201710,09020000,住,大學,2225,10644812
201710,09020000,住,專科,829,3796201
201710,09020000,住,高中高職,1101,6706141
201710,09020000,住,其他,1069,8645107
201711,09020000,住,博士,91,427749
201711,09020000,住,碩士,752,2869081
201711,09020000,住,大學,2094,12083108
201711,09020000,住,專科,804,3881388
201711,09020000,住,高中高職,1023,7823100
201711,09020000,住,其他,951,8776666
201712,09020000,住,博士,94,256520
201712,09020000,住,碩士,609,2121112
201712,09020000,住,大學,1937,9578306
201712,09020000,住,專科,740,3226976
201712,09020000,住,高中高職,918,5014998
201712,09020000,住,其他,897,6892364
201801,09020000,住,博士,62,158828
201801,09020000,住,碩士,601,2457319
201801,09020000,住,大學,1860,9410864
201801,09020000,住,專科,638,3390936
201801,09020000,住,高中高職,909,6837823
201801,09020000,住,其他,810,6328212
201802,09020000,住,博士,68,291649
201802,09020000,住,碩士,479,1973619
201802,09020000,住,大學,1662,7493642
201802,09020000,住,專科,566,2918133
201802,09020000,住,高中高職,844,5262081
201802,09020000,住,其他,728,4664839
201803,09020000,住,博士,96,234057
201803,09020000,住,碩士,555,2603413
201803,09020000,住,大學,1701,7609755
201803,09020000,住,專科,570,2618717
201803,09020000,住,高中高職,802,5302857
201803,09020000,住,其他,826,6449835
201804,09020000,住,博士,85,219597
201804,09020000,住,碩士,702,3649367
201804,09020000,住,大學,2104,11524199
201804,09020000,住,專科,727,3703920
201804,09020000,住,高中高職,1106,7338894
201804,09020000,住,其他,1099,10238481
201805,09020000,住,博士,99,312854
201805,09020000,住,碩士,819,3156874
201805,09020000,住,大學,2179,11626885
201805,09020000,住,專科,794,3743586
201805,09020000,住,高中高職,1091,7009868
