年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09020000,其他,博士,13,21349
201401,09020000,其他,碩士,201,963978
201401,09020000,其他,大學,966,4914175
201401,09020000,其他,專科,455,1972160
201401,09020000,其他,高中高職,915,5633203
201401,09020000,其他,其他,642,2999151
201402,09020000,其他,博士,11,34778
201402,09020000,其他,碩士,121,628448
201402,09020000,其他,大學,705,3012719
201402,09020000,其他,專科,267,1124504
201402,09020000,其他,高中高職,638,2583041
201402,09020000,其他,其他,446,1832663
201403,09020000,其他,博士,12,12918
201403,09020000,其他,碩士,155,496406
201403,09020000,其他,大學,724,2685985
201403,09020000,其他,專科,342,977102
201403,09020000,其他,高中高職,698,2836343
201403,09020000,其他,其他,535,2046445
201404,09020000,其他,博士,15,35460
201404,09020000,其他,碩士,132,576342
201404,09020000,其他,大學,668,3061136
201404,09020000,其他,專科,345,1315354
201404,09020000,其他,高中高職,705,2752426
201404,09020000,其他,其他,532,1910374
201405,09020000,其他,博士,18,65400
201405,09020000,其他,碩士,161,383900
201405,09020000,其他,大學,782,3056771
201405,09020000,其他,專科,387,1435235
201405,09020000,其他,高中高職,747,3183542
201405,09020000,其他,其他,563,1578453
201406,09020000,其他,博士,19,28248
201406,09020000,其他,碩士,169,688675
201406,09020000,其他,大學,811,3135609
201406,09020000,其他,專科,340,928881
201406,09020000,其他,高中高職,723,2656726
201406,09020000,其他,其他,576,2076147
201407,09020000,其他,博士,16,38525
201407,09020000,其他,碩士,172,675416
201407,09020000,其他,大學,722,2960572
201407,09020000,其他,專科,379,1392818
201407,09020000,其他,高中高職,771,3384735
201407,09020000,其他,其他,532,1684395
201408,09020000,其他,博士,10,25388
201408,09020000,其他,碩士,133,424427
201408,09020000,其他,大學,779,3042243
201408,09020000,其他,專科,380,1394032
201408,09020000,其他,高中高職,773,3664772
201408,09020000,其他,其他,523,2104764
201409,09020000,其他,博士,14,31075
201409,09020000,其他,碩士,150,509610
201409,09020000,其他,大學,791,2829551
201409,09020000,其他,專科,388,1451796
201409,09020000,其他,高中高職,732,3475275
201409,09020000,其他,其他,535,1840341
201410,09020000,其他,博士,16,43938
201410,09020000,其他,碩士,169,560085
201410,09020000,其他,大學,885,3301597
201410,09020000,其他,專科,362,1344696
201410,09020000,其他,高中高職,758,3150887
201410,09020000,其他,其他,570,2048364
201411,09020000,其他,博士,15,42697
201411,09020000,其他,碩士,155,667159
201411,09020000,其他,大學,774,2721031
201411,09020000,其他,專科,359,1514397
201411,09020000,其他,高中高職,739,3367507
