年月,地區,產業別,教育程度類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10018000,百貨,博士,2867,7448773
201401,10018000,百貨,碩士,33566,96112679
201401,10018000,百貨,大學,93538,289712606
201401,10018000,百貨,專科,31485,100938948
201401,10018000,百貨,高中高職,36244,134448538
201401,10018000,百貨,其他,47341,142300636
201402,10018000,百貨,博士,2501,7050401
201402,10018000,百貨,碩士,27709,73074102
201402,10018000,百貨,大學,76451,216507013
201402,10018000,百貨,專科,25624,75430492
201402,10018000,百貨,高中高職,28673,98184341
201402,10018000,百貨,其他,39965,111178729
201403,10018000,百貨,博士,2308,5494495
201403,10018000,百貨,碩士,27514,69132162
201403,10018000,百貨,大學,71681,198004249
201403,10018000,百貨,專科,23659,71028204
201403,10018000,百貨,高中高職,26287,88926770
201403,10018000,百貨,其他,38251,103383750
201404,10018000,百貨,博士,2439,7083893
201404,10018000,百貨,碩士,27909,81039560
201404,10018000,百貨,大學,77418,241930612
201404,10018000,百貨,專科,25617,88634643
201404,10018000,百貨,高中高職,29200,117656176
201404,10018000,百貨,其他,41136,140984171
201405,10018000,百貨,博士,2766,7861056
201405,10018000,百貨,碩士,33376,96641106
201405,10018000,百貨,大學,90147,279047186
201405,10018000,百貨,專科,29315,95040018
201405,10018000,百貨,高中高職,33535,123195049
201405,10018000,百貨,其他,45615,137078950
201406,10018000,百貨,博士,2797,7136845
201406,10018000,百貨,碩士,32459,81554072
201406,10018000,百貨,大學,84924,229196511
201406,10018000,百貨,專科,28378,84628151
201406,10018000,百貨,高中高職,32017,105875343
201406,10018000,百貨,其他,44947,124399710
201407,10018000,百貨,博士,2903,7379122
201407,10018000,百貨,碩士,32979,75309578
201407,10018000,百貨,大學,89326,221221775
201407,10018000,百貨,專科,29836,78900408
201407,10018000,百貨,高中高職,33479,102907958
201407,10018000,百貨,其他,46946,122976997
201408,10018000,百貨,博士,2932,6606793
201408,10018000,百貨,碩士,35231,84088682
201408,10018000,百貨,大學,95229,239801110
201408,10018000,百貨,專科,30844,82639470
201408,10018000,百貨,高中高職,34142,105726336
201408,10018000,百貨,其他,48834,126722861
201409,10018000,百貨,博士,2274,6203898
201409,10018000,百貨,碩士,26988,70593154
201409,10018000,百貨,大學,72670,199428544
201409,10018000,百貨,專科,24001,78128136
201409,10018000,百貨,高中高職,26942,95865211
201409,10018000,百貨,其他,39070,115061129
201410,10018000,百貨,博士,2868,10088652
201410,10018000,百貨,碩士,35111,119630921
201410,10018000,百貨,大學,103807,379940210
201410,10018000,百貨,專科,33558,135296442
201410,10018000,百貨,高中高職,41277,186635276
201410,10018000,百貨,其他,50281,181451524
201411,10018000,百貨,博士,3086,9811034
201411,10018000,百貨,碩士,35850,110786008
201411,10018000,百貨,大學,99173,323249615
201411,10018000,百貨,專科,34236,125268235
201411,10018000,百貨,高中高職,40114,163423962
201411,10018000,百貨,其他,52099,176169763
201412,10018000,百貨,博士,4429,15833364
201412,10018000,百貨,碩士,55626,189799194
201412,10018000,百貨,大學,160427,554448736
201412,10018000,百貨,專科,50318,185465343
201412,10018000,百貨,高中高職,59978,242261689
201412,10018000,百貨,其他,79151,280819736
201501,10018000,百貨,博士,2903,7818565
201501,10018000,百貨,碩士,33078,86771568
201501,10018000,百貨,大學,87544,248307781
201501,10018000,百貨,專科,28919,89701557
201501,10018000,百貨,高中高職,31991,110598417
201501,10018000,百貨,其他,44336,127732619
201502,10018000,百貨,博士,3116,8467410
201502,10018000,百貨,碩士,35978,102430283
201502,10018000,百貨,大學,99527,303309063
201502,10018000,百貨,專科,32329,101665991
201502,10018000,百貨,高中高職,37380,134622373
201502,10018000,百貨,其他,49569,157241855
201503,10018000,百貨,博士,2262,5875025
201503,10018000,百貨,碩士,26645,71761564
201503,10018000,百貨,大學,71782,210751497
201503,10018000,百貨,專科,22455,72041323
201503,10018000,百貨,高中高職,25440,96208460
201503,10018000,百貨,其他,38460,117922699
201504,10018000,百貨,博士,2541,7562455
201504,10018000,百貨,碩士,30463,94006491
201504,10018000,百貨,大學,84767,268771605
201504,10018000,百貨,專科,26921,92712580
201504,10018000,百貨,高中高職,30985,122602338
201504,10018000,百貨,其他,42177,149481004
201505,10018000,百貨,博士,3105,8720240
201505,10018000,百貨,碩士,36462,107371267
201505,10018000,百貨,大學,97217,293097291
201505,10018000,百貨,專科,30372,97988566
201505,10018000,百貨,高中高職,35365,130695848
201505,10018000,百貨,其他,48083,155889117
201506,10018000,百貨,博士,2826,8523398
201506,10018000,百貨,碩士,32882,85153245
201506,10018000,百貨,大學,89291,241015072
201506,10018000,百貨,專科,28820,86454910
201506,10018000,百貨,高中高職,33310,111174758
201506,10018000,百貨,其他,44820,132240168
201507,10018000,百貨,博士,2903,7511505
201507,10018000,百貨,碩士,34028,81809273
201507,10018000,百貨,大學,92469,226814270
201507,10018000,百貨,專科,29230,78566463
201507,10018000,百貨,高中高職,32360,95554811
201507,10018000,百貨,其他,45177,126040415
201508,10018000,百貨,博士,3080,7607629
201508,10018000,百貨,碩士,36512,88351285
201508,10018000,百貨,大學,95911,241582154
201508,10018000,百貨,專科,29003,80923545
201508,10018000,百貨,高中高職,33274,100900056
201508,10018000,百貨,其他,46152,122481233
201509,10018000,百貨,博士,2465,6265305
201509,10018000,百貨,碩士,28724,75163945
201509,10018000,百貨,大學,75911,217368896
201509,10018000,百貨,專科,23441,74102746
201509,10018000,百貨,高中高職,27145,99091390
201509,10018000,百貨,其他,37783,117998254
201510,10018000,百貨,博士,2980,9925649
201510,10018000,百貨,碩士,37808,136558061
201510,10018000,百貨,大學,107078,408420688
201510,10018000,百貨,專科,33111,137185860
201510,10018000,百貨,高中高職,40735,193096871
201510,10018000,百貨,其他,49793,195458180
201511,10018000,百貨,博士,2845,8144128
201511,10018000,百貨,碩士,32944,105352358
201511,10018000,百貨,大學,91061,293095107
201511,10018000,百貨,專科,29516,103728148
201511,10018000,百貨,高中高職,34609,144161344
201511,10018000,百貨,其他,45014,157929336
201512,10018000,百貨,博士,4239,14587738
201512,10018000,百貨,碩士,57003,197521853
201512,10018000,百貨,大學,164495,587387928
201512,10018000,百貨,專科,48841,184795256
201512,10018000,百貨,高中高職,58248,242221347
201512,10018000,百貨,其他,76269,287591848
201601,10018000,百貨,博士,3126,8522796
201601,10018000,百貨,碩士,36906,101116006
201601,10018000,百貨,大學,98398,279849478
201601,10018000,百貨,專科,30556,92444562
201601,10018000,百貨,高中高職,35259,121880411
201601,10018000,百貨,其他,46439,146497717
201602,10018000,百貨,博士,2722,7200291
201602,10018000,百貨,碩士,32419,88944555
201602,10018000,百貨,大學,92276,262303400
201602,10018000,百貨,專科,28910,89952416
201602,10018000,百貨,高中高職,34229,121230281
201602,10018000,百貨,其他,43774,134374550
201603,10018000,百貨,博士,2175,5733458
201603,10018000,百貨,碩士,25636,68161293
201603,10018000,百貨,大學,70409,195281411
201603,10018000,百貨,專科,20181,62684220
201603,10018000,百貨,高中高職,24143,89377941
201603,10018000,百貨,其他,31948,93972710
201604,10018000,百貨,博士,2405,7092737
201604,10018000,百貨,碩士,30600,92910853
201604,10018000,百貨,大學,85498,273858851
201604,10018000,百貨,專科,24293,84185695
201604,10018000,百貨,高中高職,29169,122651150
201604,10018000,百貨,其他,37099,123609889
201605,10018000,百貨,博士,2568,7558640
201605,10018000,百貨,碩士,32723,93563270
201605,10018000,百貨,大學,89504,258306227
201605,10018000,百貨,專科,25594,77539847
201605,10018000,百貨,高中高職,31750,115308027
201605,10018000,百貨,其他,38624,113856452
201606,10018000,百貨,博士,2866,7248673
201606,10018000,百貨,碩士,34620,84651625
201606,10018000,百貨,大學,93782,244214784
201606,10018000,百貨,專科,28353,82559033
201606,10018000,百貨,高中高職,33405,105715932
201606,10018000,百貨,其他,42407,113798896
201607,10018000,百貨,博士,2869,7172000
201607,10018000,百貨,碩士,34796,81108165
201607,10018000,百貨,大學,94328,230410553
201607,10018000,百貨,專科,27031,69976176
201607,10018000,百貨,高中高職,31687,95418314
201607,10018000,百貨,其他,39637,100711380
201608,10018000,百貨,博士,2540,5872022
201608,10018000,百貨,碩士,31070,72168370
201608,10018000,百貨,大學,86247,212427291
201608,10018000,百貨,專科,24822,65600828
201608,10018000,百貨,高中高職,30069,90380629
201608,10018000,百貨,其他,37579,94139666
201609,10018000,百貨,博士,2320,5447802
