年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201504,10016000,文教康樂,其他公共行政類,2451,8379489
201504,10016000,文教康樂,教育類,756,2936773
201504,10016000,文教康樂,工商及服務類,3711,17273152
201504,10016000,文教康樂,專業及技術服務類,1292,6707994
201504,10016000,文教康樂,其他,1728,6806377
201505,10016000,文教康樂,軍警人員一,360,982920
201505,10016000,文教康樂,軍警人員二,101,392825
201505,10016000,文教康樂,其他公共行政類,2741,10960959
201505,10016000,文教康樂,教育類,852,3743994
201505,10016000,文教康樂,工商及服務類,4115,20557609
201505,10016000,文教康樂,專業及技術服務類,1411,6739571
201505,10016000,文教康樂,其他,1925,9094489
201506,10016000,文教康樂,軍警人員一,375,1201643
201506,10016000,文教康樂,軍警人員二,114,358252
201506,10016000,文教康樂,其他公共行政類,2946,11715597
201506,10016000,文教康樂,教育類,878,3586015
201506,10016000,文教康樂,工商及服務類,4132,19066275
201506,10016000,文教康樂,專業及技術服務類,1536,6602782
201506,10016000,文教康樂,其他,2080,9038207
201507,10016000,文教康樂,軍警人員一,336,979424
201507,10016000,文教康樂,軍警人員二,110,348569
201507,10016000,文教康樂,其他公共行政類,3018,11809004
201507,10016000,文教康樂,教育類,985,3953664
201507,10016000,文教康樂,工商及服務類,4296,18953891
201507,10016000,文教康樂,專業及技術服務類,1602,7313070
201507,10016000,文教康樂,其他,2165,9572832
201508,10016000,文教康樂,軍警人員一,298,908134
201508,10016000,文教康樂,軍警人員二,104,403592
201508,10016000,文教康樂,其他公共行政類,2593,10022443
201508,10016000,文教康樂,教育類,814,2979059
201508,10016000,文教康樂,工商及服務類,4242,17576427
201508,10016000,文教康樂,專業及技術服務類,1495,5888075
201508,10016000,文教康樂,其他,1966,7336309
201509,10016000,文教康樂,軍警人員一,257,739591
201509,10016000,文教康樂,軍警人員二,91,214187
201509,10016000,文教康樂,其他公共行政類,2195,7314415
201509,10016000,文教康樂,教育類,707,2179683
201509,10016000,文教康樂,工商及服務類,3946,13418164
201509,10016000,文教康樂,專業及技術服務類,1368,4357123
201509,10016000,文教康樂,其他,1941,6187510
201510,10016000,文教康樂,軍警人員一,281,706371
201510,10016000,文教康樂,軍警人員二,90,243852
201510,10016000,文教康樂,其他公共行政類,2433,8145444
201510,10016000,文教康樂,教育類,688,2074590
201510,10016000,文教康樂,工商及服務類,4119,12265031
201510,10016000,文教康樂,專業及技術服務類,1491,4568025
201510,10016000,文教康樂,其他,1993,7223243
201511,10016000,文教康樂,軍警人員一,290,814112
201511,10016000,文教康樂,軍警人員二,90,282846
201511,10016000,文教康樂,其他公共行政類,2212,7216622
201511,10016000,文教康樂,教育類,731,2228546
201511,10016000,文教康樂,工商及服務類,4171,13351477
201511,10016000,文教康樂,專業及技術服務類,1476,5034147
201511,10016000,文教康樂,其他,1974,6855915
201512,10016000,文教康樂,軍警人員一,499,1348980
201512,10016000,文教康樂,軍警人員二,112,369202
201512,10016000,文教康樂,其他公共行政類,2536,8333924
201512,10016000,文教康樂,教育類,706,2257918
201512,10016000,文教康樂,工商及服務類,3873,12321779
201512,10016000,文教康樂,專業及技術服務類,1301,4745438
201512,10016000,文教康樂,其他,2130,6853939
201601,10016000,文教康樂,軍警人員一,348,977557
201601,10016000,文教康樂,軍警人員二,94,249638
201601,10016000,文教康樂,其他公共行政類,2359,8697884
201601,10016000,文教康樂,教育類,506,1694745
201601,10016000,文教康樂,工商及服務類,2561,9658237
201601,10016000,文教康樂,專業及技術服務類,895,3224335
201601,10016000,文教康樂,其他,1392,4621190
201602,10016000,文教康樂,軍警人員一,220,729360
201602,10016000,文教康樂,軍警人員二,74,215960
201602,10016000,文教康樂,其他公共行政類,1820,6629531
201602,10016000,文教康樂,教育類,448,1563181
201602,10016000,文教康樂,工商及服務類,2200,8740256
201602,10016000,文教康樂,專業及技術服務類,822,3417180
201602,10016000,文教康樂,其他,1252,4854238
201603,10016000,文教康樂,軍警人員一,284,922976
201603,10016000,文教康樂,軍警人員二,80,325942
201603,10016000,文教康樂,其他公共行政類,2577,10113496
201603,10016000,文教康樂,教育類,590,2074397
201603,10016000,文教康樂,工商及服務類,3247,14094377
201603,10016000,文教康樂,專業及技術服務類,1106,4647269
201603,10016000,文教康樂,其他,1706,6541809
201604,10016000,文教康樂,軍警人員一,297,960197
201604,10016000,文教康樂,軍警人員二,80,266725
201604,10016000,文教康樂,其他公共行政類,2305,9318093
201604,10016000,文教康樂,教育類,687,2632073
201604,10016000,文教康樂,工商及服務類,3211,15200077
201604,10016000,文教康樂,專業及技術服務類,1093,5533816
201604,10016000,文教康樂,其他,1650,7077377
201605,10016000,文教康樂,軍警人員一,309,1156708
201605,10016000,文教康樂,軍警人員二,81,328525
201605,10016000,文教康樂,其他公共行政類,2337,10202268
201605,10016000,文教康樂,教育類,696,2678730
201605,10016000,文教康樂,工商及服務類,3295,18843539
201605,10016000,文教康樂,專業及技術服務類,1198,6168971
201605,10016000,文教康樂,其他,1725,7226254
201606,10016000,文教康樂,軍警人員一,344,1244342
201606,10016000,文教康樂,軍警人員二,86,262506
201606,10016000,文教康樂,其他公共行政類,2258,9111381
201606,10016000,文教康樂,教育類,741,2945965
201606,10016000,文教康樂,工商及服務類,3438,17264889
201606,10016000,文教康樂,專業及技術服務類,1208,5660617
201606,10016000,文教康樂,其他,1631,7227105
201607,10016000,文教康樂,軍警人員一,308,995077
201607,10016000,文教康樂,軍警人員二,81,295834
201607,10016000,文教康樂,其他公共行政類,2204,10285171
201607,10016000,文教康樂,教育類,741,3296162
201607,10016000,文教康樂,工商及服務類,3077,17644477
201607,10016000,文教康樂,專業及技術服務類,1066,6035591
201607,10016000,文教康樂,其他,1657,7552742
201608,10016000,文教康樂,軍警人員一,218,688115
201608,10016000,文教康樂,軍警人員二,66,266567
201608,10016000,文教康樂,其他公共行政類,1964,7545056
201608,10016000,文教康樂,教育類,648,2617897
201608,10016000,文教康樂,工商及服務類,2878,13186167
201608,10016000,文教康樂,專業及技術服務類,1013,4714679
201608,10016000,文教康樂,其他,1547,6197118
201609,10016000,文教康樂,軍警人員一,227,599909
201609,10016000,文教康樂,軍警人員二,46,136674
201609,10016000,文教康樂,其他公共行政類,1600,5832356
201609,10016000,文教康樂,教育類,406,1454140
201609,10016000,文教康樂,工商及服務類,2333,8127194
201609,10016000,文教康樂,專業及技術服務類,871,3087162
201609,10016000,文教康樂,其他,1212,3868219
201610,10016000,文教康樂,軍警人員一,311,762541
201610,10016000,文教康樂,軍警人員二,76,178280
201610,10016000,文教康樂,其他公共行政類,1809,5991902
201610,10016000,文教康樂,教育類,474,1451872
201610,10016000,文教康樂,工商及服務類,2437,8156120
201610,10016000,文教康樂,專業及技術服務類,867,3056791
201610,10016000,文教康樂,其他,1377,4390854
201611,10016000,文教康樂,軍警人員一,342,902861
201611,10016000,文教康樂,軍警人員二,134,395341
201611,10016000,文教康樂,其他公共行政類,2183,7023424
201611,10016000,文教康樂,教育類,582,1809027
201611,10016000,文教康樂,工商及服務類,3245,12239602
201611,10016000,文教康樂,專業及技術服務類,1122,3977790
201611,10016000,文教康樂,其他,1736,5917417
201612,10016000,文教康樂,軍警人員一,424,1130345
201612,10016000,文教康樂,軍警人員二,122,295860
201612,10016000,文教康樂,其他公共行政類,2113,7409484
201612,10016000,文教康樂,教育類,520,1747601
201612,10016000,文教康樂,工商及服務類,2930,10180254
201612,10016000,文教康樂,專業及技術服務類,987,3467900
201612,10016000,文教康樂,其他,1613,5538316
201701,10016000,文教康樂,軍警人員一,288,817283
201701,10016000,文教康樂,軍警人員二,89,206287
201701,10016000,文教康樂,其他公共行政類,1479,5024572
201701,10016000,文教康樂,教育類,478,1411067
201701,10016000,文教康樂,工商及服務類,2196,7359069
201701,10016000,文教康樂,專業及技術服務類,748,2641182
201701,10016000,文教康樂,其他,1192,4318661
201702,10016000,文教康樂,軍警人員一,255,737737
201702,10016000,文教康樂,軍警人員二,82,296236
201702,10016000,文教康樂,其他公共行政類,1533,5081849
201702,10016000,文教康樂,教育類,467,1350354
201702,10016000,文教康樂,工商及服務類,2309,9772416
201702,10016000,文教康樂,專業及技術服務類,821,2958610
201702,10016000,文教康樂,其他,1284,4829960
201703,10016000,文教康樂,軍警人員一,273,1151681
201703,10016000,文教康樂,軍警人員二,93,310855
201703,10016000,文教康樂,其他公共行政類,1834,7341675
201703,10016000,文教康樂,教育類,519,2055986
201703,10016000,文教康樂,工商及服務類,2677,12749289
201703,10016000,文教康樂,專業及技術服務類,932,4225032
201703,10016000,文教康樂,其他,1511,6502433
201704,10016000,文教康樂,軍警人員一,324,972088
201704,10016000,文教康樂,軍警人員二,99,343923
201704,10016000,文教康樂,其他公共行政類,2001,9491682
201704,10016000,文教康樂,教育類,624,2783006
201704,10016000,文教康樂,工商及服務類,3093,16720693
201704,10016000,文教康樂,專業及技術服務類,1035,5103196
201704,10016000,文教康樂,其他,1536,7112298
201705,10016000,文教康樂,軍警人員一,304,927116
201705,10016000,文教康樂,軍警人員二,97,356914
201705,10016000,文教康樂,其他公共行政類,2336,12076695
201705,10016000,文教康樂,教育類,808,4169087
201705,10016000,文教康樂,工商及服務類,3225,18280957
201705,10016000,文教康樂,專業及技術服務類,1160,5971258
201705,10016000,文教康樂,其他,1683,7875520
201706,10016000,文教康樂,軍警人員一,252,890341
201706,10016000,文教康樂,軍警人員二,96,346875
201706,10016000,文教康樂,其他公共行政類,2191,11190123
201706,10016000,文教康樂,教育類,689,3375572
