年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10008000,行,軍警人員一,3102,3132290
201401,10008000,行,軍警人員二,2224,2318268
201401,10008000,行,其他公共行政類,23015,24095522
201401,10008000,行,教育類,17745,17804211
201401,10008000,行,工商及服務類,113483,146294541
201401,10008000,行,專業及技術服務類,33550,38191059
201401,10008000,行,其他,44197,52529376
201402,10008000,行,軍警人員一,3130,3232193
201402,10008000,行,軍警人員二,2037,2174484
201402,10008000,行,其他公共行政類,22011,23109909
201402,10008000,行,教育類,16507,16638655
201402,10008000,行,工商及服務類,117928,147233503
201402,10008000,行,專業及技術服務類,35506,40928631
201402,10008000,行,其他,44546,52048941
201403,10008000,行,軍警人員一,2941,2979076
201403,10008000,行,軍警人員二,2203,2240740
201403,10008000,行,其他公共行政類,21769,22510348
201403,10008000,行,教育類,16920,16733388
201403,10008000,行,工商及服務類,111710,142048160
201403,10008000,行,專業及技術服務類,33129,38969633
201403,10008000,行,其他,43841,52361205
201404,10008000,行,軍警人員一,2882,2911750
201404,10008000,行,軍警人員二,2083,2078100
201404,10008000,行,其他公共行政類,20504,20800700
201404,10008000,行,教育類,16418,16113818
201404,10008000,行,工商及服務類,105808,133217260
201404,10008000,行,專業及技術服務類,32199,37322311
201404,10008000,行,其他,42279,50948262
201405,10008000,行,軍警人員一,2843,2850540
201405,10008000,行,軍警人員二,2188,2301198
201405,10008000,行,其他公共行政類,21063,21834202
201405,10008000,行,教育類,17017,16707948
201405,10008000,行,工商及服務類,106236,132373740
201405,10008000,行,專業及技術服務類,32154,38769967
201405,10008000,行,其他,42529,49757141
201406,10008000,行,軍警人員一,3084,3130777
201406,10008000,行,軍警人員二,2218,2298520
201406,10008000,行,其他公共行政類,21258,22374413
201406,10008000,行,教育類,17195,17267169
201406,10008000,行,工商及服務類,110529,138474979
201406,10008000,行,專業及技術服務類,33855,39328366
201406,10008000,行,其他,43804,51996471
201407,10008000,行,軍警人員一,3215,3251142
201407,10008000,行,軍警人員二,2383,2388877
201407,10008000,行,其他公共行政類,24355,24981537
201407,10008000,行,教育類,19470,19362481
201407,10008000,行,工商及服務類,118221,146955264
201407,10008000,行,專業及技術服務類,36265,42286053
201407,10008000,行,其他,47243,55414836
201408,10008000,行,軍警人員一,3479,3475169
201408,10008000,行,軍警人員二,2459,2428280
201408,10008000,行,其他公共行政類,25123,25534179
201408,10008000,行,教育類,20034,19508676
201408,10008000,行,工商及服務類,121885,147168248
201408,10008000,行,專業及技術服務類,37737,42712833
201408,10008000,行,其他,47746,54033447
201409,10008000,行,軍警人員一,2951,2800175
201409,10008000,行,軍警人員二,2171,2191700
201409,10008000,行,其他公共行政類,21621,21672503
201409,10008000,行,教育類,16911,15830083
201409,10008000,行,工商及服務類,110754,131298059
