年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10007000,行,軍警人員一,17256,16785481
201401,10007000,行,軍警人員二,5899,5819086
201401,10007000,行,其他公共行政類,143650,144151933
201401,10007000,行,教育類,126285,119770640
201401,10007000,行,工商及服務類,1150829,1350307217
201401,10007000,行,專業及技術服務類,284577,313133464
201401,10007000,行,其他,394046,444075293
201402,10007000,行,軍警人員一,15942,15619949
201402,10007000,行,軍警人員二,5290,5515470
201402,10007000,行,其他公共行政類,131497,131452469
201402,10007000,行,教育類,110905,105500090
201402,10007000,行,工商及服務類,1019689,1181244789
201402,10007000,行,專業及技術服務類,253309,276280477
201402,10007000,行,其他,350224,389939222
201403,10007000,行,軍警人員一,17568,16684300
201403,10007000,行,軍警人員二,5856,5912437
201403,10007000,行,其他公共行政類,145847,143715400
201403,10007000,行,教育類,128571,119646713
201403,10007000,行,工商及服務類,1158401,1341040484
201403,10007000,行,專業及技術服務類,292067,314663742
201403,10007000,行,其他,400537,440884528
201404,10007000,行,軍警人員一,16790,16051959
201404,10007000,行,軍警人員二,5601,5580788
201404,10007000,行,其他公共行政類,139445,135458563
201404,10007000,行,教育類,123208,112603632
201404,10007000,行,工商及服務類,1085063,1250591949
201404,10007000,行,專業及技術服務類,278763,297366301
201404,10007000,行,其他,384687,421682042
201405,10007000,行,軍警人員一,17547,17058556
201405,10007000,行,軍警人員二,5909,6142021
201405,10007000,行,其他公共行政類,147118,143883133
201405,10007000,行,教育類,133368,123839032
201405,10007000,行,工商及服務類,1147474,1333717154
201405,10007000,行,專業及技術服務類,294697,315471079
201405,10007000,行,其他,404746,442680565
201406,10007000,行,軍警人員一,18127,17612498
201406,10007000,行,軍警人員二,6112,6519549
201406,10007000,行,其他公共行政類,145554,144093746
201406,10007000,行,教育類,131242,122872600
201406,10007000,行,工商及服務類,1140413,1349966286
201406,10007000,行,專業及技術服務類,295341,321588022
201406,10007000,行,其他,405755,455003507
201407,10007000,行,軍警人員一,18613,18101633
201407,10007000,行,軍警人員二,6314,6447075
201407,10007000,行,其他公共行政類,155207,153140918
201407,10007000,行,教育類,137191,128927163
201407,10007000,行,工商及服務類,1179925,1388438801
201407,10007000,行,專業及技術服務類,308052,335814899
201407,10007000,行,其他,418194,467703634
201408,10007000,行,軍警人員一,19204,18252895
201408,10007000,行,軍警人員二,6450,6692573
201408,10007000,行,其他公共行政類,159285,153917459
201408,10007000,行,教育類,140629,130603044
201408,10007000,行,工商及服務類,1193080,1364655587
201408,10007000,行,專業及技術服務類,316464,336225065
201408,10007000,行,其他,425732,460940072
201409,10007000,行,軍警人員一,17273,15872819
201409,10007000,行,軍警人員二,5990,5670598
201409,10007000,行,其他公共行政類,144416,135658495
201409,10007000,行,教育類,128191,114683623
201409,10007000,行,工商及服務類,1140894,1279793955
