年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10005000,文教康樂,軍警人員一,192,1071553
201401,10005000,文教康樂,軍警人員二,85,298821
201401,10005000,文教康樂,其他公共行政類,3057,12845125
201401,10005000,文教康樂,教育類,1738,7187656
201401,10005000,文教康樂,工商及服務類,13651,58247101
201401,10005000,文教康樂,專業及技術服務類,3744,14890651
201401,10005000,文教康樂,其他,5073,20799036
201402,10005000,文教康樂,軍警人員一,170,640206
201402,10005000,文教康樂,軍警人員二,60,120684
201402,10005000,文教康樂,其他公共行政類,2221,8962782
201402,10005000,文教康樂,教育類,1311,4441422
201402,10005000,文教康樂,工商及服務類,11841,49310414
201402,10005000,文教康樂,專業及技術服務類,3264,14921514
201402,10005000,文教康樂,其他,4505,19458345
201403,10005000,文教康樂,軍警人員一,188,1014802
201403,10005000,文教康樂,軍警人員二,66,311359
201403,10005000,文教康樂,其他公共行政類,2317,10958685
201403,10005000,文教康樂,教育類,1373,5050477
201403,10005000,文教康樂,工商及服務類,13313,61733996
201403,10005000,文教康樂,專業及技術服務類,3544,15439818
201403,10005000,文教康樂,其他,5100,23875813
201404,10005000,文教康樂,軍警人員一,218,954891
201404,10005000,文教康樂,軍警人員二,71,288743
201404,10005000,文教康樂,其他公共行政類,2455,11888763
201404,10005000,文教康樂,教育類,1454,5009391
201404,10005000,文教康樂,工商及服務類,12928,62858555
201404,10005000,文教康樂,專業及技術服務類,3600,17541931
201404,10005000,文教康樂,其他,5204,26086447
201405,10005000,文教康樂,軍警人員一,199,982324
201405,10005000,文教康樂,軍警人員二,68,254781
201405,10005000,文教康樂,其他公共行政類,2467,13369199
201405,10005000,文教康樂,教育類,1554,5514091
201405,10005000,文教康樂,工商及服務類,13800,72215229
201405,10005000,文教康樂,專業及技術服務類,3735,17586873
201405,10005000,文教康樂,其他,5351,27859407
201406,10005000,文教康樂,軍警人員一,198,939566
201406,10005000,文教康樂,軍警人員二,73,409765
201406,10005000,文教康樂,其他公共行政類,2488,12320382
201406,10005000,文教康樂,教育類,1415,6639830
201406,10005000,文教康樂,工商及服務類,13380,63900924
201406,10005000,文教康樂,專業及技術服務類,3734,16163040
201406,10005000,文教康樂,其他,5157,25673386
201407,10005000,文教康樂,軍警人員一,215,829058
201407,10005000,文教康樂,軍警人員二,86,397112
201407,10005000,文教康樂,其他公共行政類,2874,16357575
201407,10005000,文教康樂,教育類,1707,8287687
201407,10005000,文教康樂,工商及服務類,13705,65295226
201407,10005000,文教康樂,專業及技術服務類,3984,19740108
201407,10005000,文教康樂,其他,5420,27271430
201408,10005000,文教康樂,軍警人員一,202,1123784
201408,10005000,文教康樂,軍警人員二,79,284349
201408,10005000,文教康樂,其他公共行政類,2742,12994033
201408,10005000,文教康樂,教育類,1624,6761169
201408,10005000,文教康樂,工商及服務類,13955,66510967
201408,10005000,文教康樂,專業及技術服務類,3963,17482712
201408,10005000,文教康樂,其他,5329,24986006
201409,10005000,文教康樂,軍警人員一,200,854813
201409,10005000,文教康樂,軍警人員二,72,182998
201409,10005000,文教康樂,其他公共行政類,2199,9856143
201409,10005000,文教康樂,教育類,1387,4771161
201409,10005000,文教康樂,工商及服務類,13297,61999327
201409,10005000,文教康樂,專業及技術服務類,3776,16637128
201409,10005000,文教康樂,其他,5075,23175778
201410,10005000,文教康樂,軍警人員一,222,755973
201410,10005000,文教康樂,軍警人員二,80,132861
201410,10005000,文教康樂,其他公共行政類,2460,10953726
201410,10005000,文教康樂,教育類,1497,4966664
201410,10005000,文教康樂,工商及服務類,14215,70461121
201410,10005000,文教康樂,專業及技術服務類,3997,17483265
201410,10005000,文教康樂,其他,5446,26389394
201411,10005000,文教康樂,軍警人員一,196,856793
201411,10005000,文教康樂,軍警人員二,69,179725
201411,10005000,文教康樂,其他公共行政類,2310,10291611
201411,10005000,文教康樂,教育類,1421,5171593
201411,10005000,文教康樂,工商及服務類,13880,65552831
201411,10005000,文教康樂,專業及技術服務類,4180,20385104
201411,10005000,文教康樂,其他,5362,24690111
201412,10005000,文教康樂,軍警人員一,197,705004
201412,10005000,文教康樂,軍警人員二,70,181605
201412,10005000,文教康樂,其他公共行政類,2115,9834896
201412,10005000,文教康樂,教育類,1515,5672592
201412,10005000,文教康樂,工商及服務類,13826,65137086
201412,10005000,文教康樂,專業及技術服務類,4100,18665933
201412,10005000,文教康樂,其他,5364,24380293
201501,10005000,文教康樂,軍警人員一,219,986840
201501,10005000,文教康樂,軍警人員二,71,199687
201501,10005000,文教康樂,其他公共行政類,2535,12078308
201501,10005000,文教康樂,教育類,1581,6735152
