年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10010000,文教康樂,軍警人員一,84,240783
201401,10010000,文教康樂,軍警人員二,21,49541
201401,10010000,文教康樂,其他公共行政類,407,1435963
201401,10010000,文教康樂,教育類,436,1272672
201401,10010000,文教康樂,工商及服務類,2565,10273476
201401,10010000,文教康樂,專業及技術服務類,990,4114013
201401,10010000,文教康樂,其他,937,3915371
201402,10010000,文教康樂,軍警人員一,106,283917
201402,10010000,文教康樂,軍警人員二,21,34581
201402,10010000,文教康樂,其他公共行政類,418,1136522
201402,10010000,文教康樂,教育類,373,932869
201402,10010000,文教康樂,工商及服務類,2867,9819684
201402,10010000,文教康樂,專業及技術服務類,1018,3431351
201402,10010000,文教康樂,其他,1083,3805259
201403,10010000,文教康樂,軍警人員一,139,411878
201403,10010000,文教康樂,軍警人員二,20,28538
201403,10010000,文教康樂,其他公共行政類,654,1559059
201403,10010000,文教康樂,教育類,493,1224772
201403,10010000,文教康樂,工商及服務類,3682,13847741
201403,10010000,文教康樂,專業及技術服務類,1348,4975273
201403,10010000,文教康樂,其他,1526,5893510
201404,10010000,文教康樂,軍警人員一,141,379959
201404,10010000,文教康樂,軍警人員二,15,26339
201404,10010000,文教康樂,其他公共行政類,462,1454989
201404,10010000,文教康樂,教育類,409,1094896
201404,10010000,文教康樂,工商及服務類,3067,11301904
201404,10010000,文教康樂,專業及技術服務類,1269,4606216
201404,10010000,文教康樂,其他,1348,4565474
201405,10010000,文教康樂,軍警人員一,101,264925
201405,10010000,文教康樂,軍警人員二,19,54670
201405,10010000,文教康樂,其他公共行政類,382,1701828
201405,10010000,文教康樂,教育類,422,1204742
201405,10010000,文教康樂,工商及服務類,2766,11322692
201405,10010000,文教康樂,專業及技術服務類,1137,5286068
201405,10010000,文教康樂,其他,1146,4453640
201406,10010000,文教康樂,軍警人員一,112,403013
201406,10010000,文教康樂,軍警人員二,17,204478
201406,10010000,文教康樂,其他公共行政類,368,1108283
201406,10010000,文教康樂,教育類,380,1145001
201406,10010000,文教康樂,工商及服務類,2617,9864342
201406,10010000,文教康樂,專業及技術服務類,1065,3682678
201406,10010000,文教康樂,其他,1121,4389083
201407,10010000,文教康樂,軍警人員一,83,236153
201407,10010000,文教康樂,軍警人員二,30,61048
201407,10010000,文教康樂,其他公共行政類,573,1377553
201407,10010000,文教康樂,教育類,417,1431192
201407,10010000,文教康樂,工商及服務類,2654,9546660
201407,10010000,文教康樂,專業及技術服務類,1078,4480528
201407,10010000,文教康樂,其他,1087,4187973
201408,10010000,文教康樂,軍警人員一,97,259058
201408,10010000,文教康樂,軍警人員二,24,47627
201408,10010000,文教康樂,其他公共行政類,508,1648716
201408,10010000,文教康樂,教育類,440,1366746
201408,10010000,文教康樂,工商及服務類,2616,9991297
201408,10010000,文教康樂,專業及技術服務類,1054,4203136
201408,10010000,文教康樂,其他,1091,3867225
201409,10010000,文教康樂,軍警人員一,94,259449
201409,10010000,文教康樂,軍警人員二,21,214328
201409,10010000,文教康樂,其他公共行政類,396,1504400
201409,10010000,文教康樂,教育類,380,900476
201409,10010000,文教康樂,工商及服務類,2426,9326437
201409,10010000,文教康樂,專業及技術服務類,1076,3940816
201409,10010000,文教康樂,其他,1032,3817836
201410,10010000,文教康樂,軍警人員一,117,309326
201410,10010000,文教康樂,軍警人員二,17,34060
201410,10010000,文教康樂,其他公共行政類,447,1308384
201410,10010000,文教康樂,教育類,415,1256088
201410,10010000,文教康樂,工商及服務類,2835,11664160
201410,10010000,文教康樂,專業及技術服務類,1270,5610336
201410,10010000,文教康樂,其他,1282,4737917
201411,10010000,文教康樂,軍警人員一,113,470228
201411,10010000,文教康樂,軍警人員二,17,36463
201411,10010000,文教康樂,其他公共行政類,406,1339517
201411,10010000,文教康樂,教育類,398,1260968
201411,10010000,文教康樂,工商及服務類,3016,10875636
201411,10010000,文教康樂,專業及技術服務類,1253,4756934
201411,10010000,文教康樂,其他,1311,4618814
201412,10010000,文教康樂,軍警人員一,132,436496
201412,10010000,文教康樂,軍警人員二,17,45214
201412,10010000,文教康樂,其他公共行政類,373,1494084
201412,10010000,文教康樂,教育類,360,1029781
201412,10010000,文教康樂,工商及服務類,3014,11724903
201412,10010000,文教康樂,專業及技術服務類,1317,5795216
201412,10010000,文教康樂,其他,1362,4769180
201501,10010000,文教康樂,軍警人員一,132,359325
201501,10010000,文教康樂,軍警人員二,20,30885
201501,10010000,文教康樂,其他公共行政類,506,1708241
201501,10010000,文教康樂,教育類,433,1573611
201501,10010000,文教康樂,工商及服務類,3017,10804676
201501,10010000,文教康樂,專業及技術服務類,1339,4848377
201501,10010000,文教康樂,其他,1342,4626055
201502,10010000,文教康樂,軍警人員一,128,381117
201502,10010000,文教康樂,軍警人員二,23,127217
201502,10010000,文教康樂,其他公共行政類,565,1531953
201502,10010000,文教康樂,教育類,466,1364283
201502,10010000,文教康樂,工商及服務類,2996,10716654
201502,10010000,文教康樂,專業及技術服務類,1231,4508796
201502,10010000,文教康樂,其他,1374,5095829
201503,10010000,文教康樂,軍警人員一,130,431278
201503,10010000,文教康樂,軍警人員二,28,112927
201503,10010000,文教康樂,其他公共行政類,617,1551335
201503,10010000,文教康樂,教育類,514,1487426
201503,10010000,文教康樂,工商及服務類,3345,12134343
201503,10010000,文教康樂,專業及技術服務類,1399,4594951
201503,10010000,文教康樂,其他,1539,4725520
