年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10008000,文教康樂,軍警人員一,222,790298
201401,10008000,文教康樂,軍警人員二,131,524638
201401,10008000,文教康樂,其他公共行政類,3983,14505594
201401,10008000,文教康樂,教育類,2683,10835637
201401,10008000,文教康樂,工商及服務類,13499,60010517
201401,10008000,文教康樂,專業及技術服務類,3919,15741037
201401,10008000,文教康樂,其他,4802,21013476
201402,10008000,文教康樂,軍警人員一,228,971908
201402,10008000,文教康樂,軍警人員二,93,361711
201402,10008000,文教康樂,其他公共行政類,3841,12328115
201402,10008000,文教康樂,教育類,2275,7538047
201402,10008000,文教康樂,工商及服務類,12738,58162295
201402,10008000,文教康樂,專業及技術服務類,3592,15491931
201402,10008000,文教康樂,其他,4557,21480356
201403,10008000,文教康樂,軍警人員一,210,731174
201403,10008000,文教康樂,軍警人員二,100,267820
201403,10008000,文教康樂,其他公共行政類,2887,11280221
201403,10008000,文教康樂,教育類,2058,7568463
201403,10008000,文教康樂,工商及服務類,12696,55591739
201403,10008000,文教康樂,專業及技術服務類,3569,15363890
201403,10008000,文教康樂,其他,4570,21458887
201404,10008000,文教康樂,軍警人員一,202,656687
201404,10008000,文教康樂,軍警人員二,107,618455
201404,10008000,文教康樂,其他公共行政類,3028,11931102
201404,10008000,文教康樂,教育類,2174,8854426
201404,10008000,文教康樂,工商及服務類,12207,56169996
201404,10008000,文教康樂,專業及技術服務類,3732,17357098
201404,10008000,文教康樂,其他,4646,24965683
201405,10008000,文教康樂,軍警人員一,220,775368
201405,10008000,文教康樂,軍警人員二,115,980263
201405,10008000,文教康樂,其他公共行政類,2808,12476841
201405,10008000,文教康樂,教育類,2002,8609279
201405,10008000,文教康樂,工商及服務類,11927,53876584
201405,10008000,文教康樂,專業及技術服務類,3652,16754904
201405,10008000,文教康樂,其他,4604,22031094
201406,10008000,文教康樂,軍警人員一,273,906091
201406,10008000,文教康樂,軍警人員二,97,760833
201406,10008000,文教康樂,其他公共行政類,2857,11855858
201406,10008000,文教康樂,教育類,2028,8573510
201406,10008000,文教康樂,工商及服務類,11487,55135242
201406,10008000,文教康樂,專業及技術服務類,3738,16543224
201406,10008000,文教康樂,其他,4194,19565283
201407,10008000,文教康樂,軍警人員一,299,1108069
201407,10008000,文教康樂,軍警人員二,137,807736
201407,10008000,文教康樂,其他公共行政類,4423,14478151
201407,10008000,文教康樂,教育類,2948,12137100
201407,10008000,文教康樂,工商及服務類,13266,60698721
201407,10008000,文教康樂,專業及技術服務類,4195,17100065
201407,10008000,文教康樂,其他,5126,22025430
201408,10008000,文教康樂,軍警人員一,317,1076264
201408,10008000,文教康樂,軍警人員二,163,740199
201408,10008000,文教康樂,其他公共行政類,4685,14701412
201408,10008000,文教康樂,教育類,3120,10435593
201408,10008000,文教康樂,工商及服務類,14656,66051498
201408,10008000,文教康樂,專業及技術服務類,4594,19146473
201408,10008000,文教康樂,其他,5654,27782952
201409,10008000,文教康樂,軍警人員一,204,597928
201409,10008000,文教康樂,軍警人員二,102,657546
201409,10008000,文教康樂,其他公共行政類,2714,9752956
201409,10008000,文教康樂,教育類,1934,6595503
201409,10008000,文教康樂,工商及服務類,11434,47454571
201409,10008000,文教康樂,專業及技術服務類,3606,14286156
201409,10008000,文教康樂,其他,4260,18764535
201410,10008000,文教康樂,軍警人員一,260,737573
201410,10008000,文教康樂,軍警人員二,107,485116
201410,10008000,文教康樂,其他公共行政類,3084,11315494
201410,10008000,文教康樂,教育類,2338,8414508
201410,10008000,文教康樂,工商及服務類,13461,60047721
201410,10008000,文教康樂,專業及技術服務類,4127,16527410
201410,10008000,文教康樂,其他,4945,21147385
201411,10008000,文教康樂,軍警人員一,311,1192799
201411,10008000,文教康樂,軍警人員二,83,451712
201411,10008000,文教康樂,其他公共行政類,2935,10520121
201411,10008000,文教康樂,教育類,2005,6376297
201411,10008000,文教康樂,工商及服務類,13652,58695607
201411,10008000,文教康樂,專業及技術服務類,4259,16805905
201411,10008000,文教康樂,其他,4993,20349185
201412,10008000,文教康樂,軍警人員一,272,923680
201412,10008000,文教康樂,軍警人員二,92,418072
201412,10008000,文教康樂,其他公共行政類,2423,9350657
201412,10008000,文教康樂,教育類,1890,8618319
201412,10008000,文教康樂,工商及服務類,12535,54718507
201412,10008000,文教康樂,專業及技術服務類,3949,16434935
201412,10008000,文教康樂,其他,4791,19846803
201501,10008000,文教康樂,軍警人員一,272,671438
201501,10008000,文教康樂,軍警人員二,110,630895
201501,10008000,文教康樂,其他公共行政類,3383,13430483
201501,10008000,文教康樂,教育類,2257,9336434
201501,10008000,文教康樂,工商及服務類,13600,62779479
201501,10008000,文教康樂,專業及技術服務類,4153,17793672
201501,10008000,文教康樂,其他,5055,24776850
201502,10008000,文教康樂,軍警人員一,256,834860
201502,10008000,文教康樂,軍警人員二,133,385849
201502,10008000,文教康樂,其他公共行政類,5250,15969269
201502,10008000,文教康樂,教育類,3178,12085790
201502,10008000,文教康樂,工商及服務類,14174,63880157
201502,10008000,文教康樂,專業及技術服務類,4243,18558561
201502,10008000,文教康樂,其他,5406,24848290
201503,10008000,文教康樂,軍警人員一,222,960769
