年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201708,10017000,文教康樂,工商及服務類,6098,23026417
201708,10017000,文教康樂,專業及技術服務類,2261,9471281
201708,10017000,文教康樂,其他,2783,10474192
201709,10017000,文教康樂,軍警人員一,160,593660
201709,10017000,文教康樂,軍警人員二,43,85638
201709,10017000,文教康樂,其他公共行政類,1459,5545925
201709,10017000,文教康樂,教育類,897,2507924
201709,10017000,文教康樂,工商及服務類,5974,21258293
201709,10017000,文教康樂,專業及技術服務類,2274,8164197
201709,10017000,文教康樂,其他,2687,11464713
201710,10017000,文教康樂,軍警人員一,148,297171
201710,10017000,文教康樂,軍警人員二,48,201255
201710,10017000,文教康樂,其他公共行政類,1665,6565426
201710,10017000,文教康樂,教育類,888,2610756
201710,10017000,文教康樂,工商及服務類,6643,24421686
201710,10017000,文教康樂,專業及技術服務類,2395,8871897
201710,10017000,文教康樂,其他,2879,11346854
201711,10017000,文教康樂,軍警人員一,137,403182
201711,10017000,文教康樂,軍警人員二,42,176819
201711,10017000,文教康樂,其他公共行政類,1531,6513363
201711,10017000,文教康樂,教育類,782,2340448
201711,10017000,文教康樂,工商及服務類,5790,23964356
201711,10017000,文教康樂,專業及技術服務類,2088,7810421
201711,10017000,文教康樂,其他,2721,10453648
201712,10017000,文教康樂,軍警人員一,174,650896
201712,10017000,文教康樂,軍警人員二,55,143454
201712,10017000,文教康樂,其他公共行政類,1672,6775032
201712,10017000,文教康樂,教育類,1039,3769249
201712,10017000,文教康樂,工商及服務類,7429,29543939
201712,10017000,文教康樂,專業及技術服務類,2722,10511191
201712,10017000,文教康樂,其他,3346,13456908
201801,10017000,文教康樂,軍警人員一,147,393370
201801,10017000,文教康樂,軍警人員二,40,59218
201801,10017000,文教康樂,其他公共行政類,1557,6279789
201801,10017000,文教康樂,教育類,940,3332746
201801,10017000,文教康樂,工商及服務類,6590,25001886
201801,10017000,文教康樂,專業及技術服務類,2502,10108614
201801,10017000,文教康樂,其他,2883,12867409
201802,10017000,文教康樂,軍警人員一,155,287279
201802,10017000,文教康樂,軍警人員二,45,234148
201802,10017000,文教康樂,其他公共行政類,1508,5031136
201802,10017000,文教康樂,教育類,784,2412940
201802,10017000,文教康樂,工商及服務類,6413,21654989
201802,10017000,文教康樂,專業及技術服務類,2330,9769180
201802,10017000,文教康樂,其他,2916,10812892
201803,10017000,文教康樂,軍警人員一,134,451701
201803,10017000,文教康樂,軍警人員二,45,219108
201803,10017000,文教康樂,其他公共行政類,1438,6116012
201803,10017000,文教康樂,教育類,811,2794408
201803,10017000,文教康樂,工商及服務類,6027,26741394
201803,10017000,文教康樂,專業及技術服務類,2333,10611282
201803,10017000,文教康樂,其他,2789,13249529
201804,10017000,文教康樂,軍警人員一,134,531795
201804,10017000,文教康樂,軍警人員二,51,59826
201804,10017000,文教康樂,其他公共行政類,1414,6697840
