年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,65000000,文教康樂,軍警人員一,2078,8223173
201401,65000000,文教康樂,軍警人員二,530,1324841
201401,65000000,文教康樂,其他公共行政類,13707,50787256
201401,65000000,文教康樂,教育類,11621,34961989
201401,65000000,文教康樂,工商及服務類,101245,339763573
201401,65000000,文教康樂,專業及技術服務類,35360,116151235
201401,65000000,文教康樂,其他,34019,122780025
201402,65000000,文教康樂,軍警人員一,1995,6615900
201402,65000000,文教康樂,軍警人員二,520,1010842
201402,65000000,文教康樂,其他公共行政類,12063,37499593
201402,65000000,文教康樂,教育類,11090,25274915
201402,65000000,文教康樂,工商及服務類,94410,261535230
201402,65000000,文教康樂,專業及技術服務類,33034,85988296
201402,65000000,文教康樂,其他,31723,90578518
201403,65000000,文教康樂,軍警人員一,2120,7553412
201403,65000000,文教康樂,軍警人員二,653,1068716
201403,65000000,文教康樂,其他公共行政類,11916,38441841
201403,65000000,文教康樂,教育類,11352,27998974
201403,65000000,文教康樂,工商及服務類,100221,285263481
201403,65000000,文教康樂,專業及技術服務類,34291,99812289
201403,65000000,文教康樂,其他,32782,104843902
201404,65000000,文教康樂,軍警人員一,2099,8009790
201404,65000000,文教康樂,軍警人員二,536,1145549
201404,65000000,文教康樂,其他公共行政類,11436,39180130
201404,65000000,文教康樂,教育類,10754,26129403
201404,65000000,文教康樂,工商及服務類,95581,295423406
201404,65000000,文教康樂,專業及技術服務類,34792,103745077
201404,65000000,文教康樂,其他,32809,113558275
201405,65000000,文教康樂,軍警人員一,2239,8087580
201405,65000000,文教康樂,軍警人員二,601,1038718
201405,65000000,文教康樂,其他公共行政類,12809,44719578
201405,65000000,文教康樂,教育類,12086,31946275
201405,65000000,文教康樂,工商及服務類,107254,338984959
201405,65000000,文教康樂,專業及技術服務類,38680,119068343
201405,65000000,文教康樂,其他,36412,126293508
201406,65000000,文教康樂,軍警人員一,2289,7772573
201406,65000000,文教康樂,軍警人員二,473,1069597
201406,65000000,文教康樂,其他公共行政類,11858,41440744
201406,65000000,文教康樂,教育類,10774,29751141
201406,65000000,文教康樂,工商及服務類,94315,306419126
201406,65000000,文教康樂,專業及技術服務類,36001,108773148
201406,65000000,文教康樂,其他,34691,118547084
201407,65000000,文教康樂,軍警人員一,2171,8581089
201407,65000000,文教康樂,軍警人員二,374,1432829
201407,65000000,文教康樂,其他公共行政類,13746,49453933
201407,65000000,文教康樂,教育類,10897,34821415
201407,65000000,文教康樂,工商及服務類,92485,308973436
201407,65000000,文教康樂,專業及技術服務類,37258,114451535
201407,65000000,文教康樂,其他,36246,117453933
201408,65000000,文教康樂,軍警人員一,2670,8402528
201408,65000000,文教康樂,軍警人員二,447,1205763
201408,65000000,文教康樂,其他公共行政類,14413,46783155
201408,65000000,文教康樂,教育類,12090,31782630
201408,65000000,文教康樂,工商及服務類,109821,337423656
201408,65000000,文教康樂,專業及技術服務類,44327,123945243
201408,65000000,文教康樂,其他,42211,125095272
201409,65000000,文教康樂,軍警人員一,2298,7737562
201409,65000000,文教康樂,軍警人員二,374,952207
201409,65000000,文教康樂,其他公共行政類,12933,41904250
201409,65000000,文教康樂,教育類,11101,29974143
201409,65000000,文教康樂,工商及服務類,101358,326812018
201409,65000000,文教康樂,專業及技術服務類,40702,120719284
201409,65000000,文教康樂,其他,39168,125063366
201410,65000000,文教康樂,軍警人員一,2460,8232848
201410,65000000,文教康樂,軍警人員二,426,1185790
201410,65000000,文教康樂,其他公共行政類,13779,48199693
201410,65000000,文教康樂,教育類,11320,31130724
201410,65000000,文教康樂,工商及服務類,106095,355660940
201410,65000000,文教康樂,專業及技術服務類,42592,129945807
201410,65000000,文教康樂,其他,40748,138559679
201411,65000000,文教康樂,軍警人員一,2406,7623477
201411,65000000,文教康樂,軍警人員二,401,899952
201411,65000000,文教康樂,其他公共行政類,13114,45246829
201411,65000000,文教康樂,教育類,11280,30540931
201411,65000000,文教康樂,工商及服務類,102997,332560902
201411,65000000,文教康樂,專業及技術服務類,41553,123575610
201411,65000000,文教康樂,其他,38551,127612560
201412,65000000,文教康樂,軍警人員一,2613,11335750
201412,65000000,文教康樂,軍警人員二,381,1484121
201412,65000000,文教康樂,其他公共行政類,14349,53892032
201412,65000000,文教康樂,教育類,12296,36128348
201412,65000000,文教康樂,工商及服務類,110803,367552203
201412,65000000,文教康樂,專業及技術服務類,45704,143360789
201412,65000000,文教康樂,其他,43290,149871218
201501,65000000,文教康樂,軍警人員一,2606,9407597
201501,65000000,文教康樂,軍警人員二,433,1440107
201501,65000000,文教康樂,其他公共行政類,15590,55855492
201501,65000000,文教康樂,教育類,12644,39792910
201501,65000000,文教康樂,工商及服務類,114309,367253263
201501,65000000,文教康樂,專業及技術服務類,46730,138620313
201501,65000000,文教康樂,其他,43852,147466290
201502,65000000,文教康樂,軍警人員一,2465,9434731
201502,65000000,文教康樂,軍警人員二,385,1342006
201502,65000000,文教康樂,其他公共行政類,15686,51245747
201502,65000000,文教康樂,教育類,12227,34650469
201502,65000000,文教康樂,工商及服務類,112328,347992847
201502,65000000,文教康樂,專業及技術服務類,45678,130365809
201502,65000000,文教康樂,其他,43081,134697204
201503,65000000,文教康樂,軍警人員一,2303,8620936
201503,65000000,文教康樂,軍警人員二,392,1136780
201503,65000000,文教康樂,其他公共行政類,13800,46879143
201503,65000000,文教康樂,教育類,11662,31737232
201503,65000000,文教康樂,工商及服務類,108727,336885086
201503,65000000,文教康樂,專業及技術服務類,44269,126905129
201503,65000000,文教康樂,其他,41193,127000130
201504,65000000,文教康樂,軍警人員一,2554,8517846
201504,65000000,文教康樂,軍警人員二,416,1115336
201504,65000000,文教康樂,其他公共行政類,14578,49594326
201504,65000000,文教康樂,教育類,12118,34521592
201504,65000000,文教康樂,工商及服務類,117431,361990842
201504,65000000,文教康樂,專業及技術服務類,49394,138527187
201504,65000000,文教康樂,其他,44798,145454869
201505,65000000,文教康樂,軍警人員一,2661,9599084
201505,65000000,文教康樂,軍警人員二,464,1490398
201505,65000000,文教康樂,其他公共行政類,14779,51108547
201505,65000000,文教康樂,教育類,12950,37314211
201505,65000000,文教康樂,工商及服務類,120705,391685418
201505,65000000,文教康樂,專業及技術服務類,51105,144821075
201505,65000000,文教康樂,其他,46522,156277262
201506,65000000,文教康樂,軍警人員一,2632,9701672
201506,65000000,文教康樂,軍警人員二,442,1256117
201506,65000000,文教康樂,其他公共行政類,14113,49664761
201506,65000000,文教康樂,教育類,12290,33487355
201506,65000000,文教康樂,工商及服務類,115647,346806349
201506,65000000,文教康樂,專業及技術服務類,48865,129839937
201506,65000000,文教康樂,其他,44614,138933024
201507,65000000,文教康樂,軍警人員一,2578,9153786
201507,65000000,文教康樂,軍警人員二,442,1643558
201507,65000000,文教康樂,其他公共行政類,15817,57393997
201507,65000000,文教康樂,教育類,13685,38820507
201507,65000000,文教康樂,工商及服務類,115870,353241135
201507,65000000,文教康樂,專業及技術服務類,50258,135867554
201507,65000000,文教康樂,其他,45503,141207659
201508,65000000,文教康樂,軍警人員一,2506,8819650
201508,65000000,文教康樂,軍警人員二,467,1849192
201508,65000000,文教康樂,其他公共行政類,15013,49587438
201508,65000000,文教康樂,教育類,13540,34256801
201508,65000000,文教康樂,工商及服務類,115728,332688622
201508,65000000,文教康樂,專業及技術服務類,49573,130469697
201508,65000000,文教康樂,其他,44988,132694954
201509,65000000,文教康樂,軍警人員一,2421,7911047
201509,65000000,文教康樂,軍警人員二,404,1511989
201509,65000000,文教康樂,其他公共行政類,13822,46594185
201509,65000000,文教康樂,教育類,11882,32612204
201509,65000000,文教康樂,工商及服務類,108672,341825563
201509,65000000,文教康樂,專業及技術服務類,46568,130055178
201509,65000000,文教康樂,其他,42565,132322307
201510,65000000,文教康樂,軍警人員一,2609,10165575
201510,65000000,文教康樂,軍警人員二,412,1400278
201510,65000000,文教康樂,其他公共行政類,14846,55125354
201510,65000000,文教康樂,教育類,12168,34036928
201510,65000000,文教康樂,工商及服務類,113678,392293376
201510,65000000,文教康樂,專業及技術服務類,48099,151587632
201510,65000000,文教康樂,其他,43763,152050795
201511,65000000,文教康樂,軍警人員一,2351,8028670
201511,65000000,文教康樂,軍警人員二,432,1100196
201511,65000000,文教康樂,其他公共行政類,14236,49402424
201511,65000000,文教康樂,教育類,11636,30892704
201511,65000000,文教康樂,工商及服務類,104474,329557357
201511,65000000,文教康樂,專業及技術服務類,44933,129990626
201511,65000000,文教康樂,其他,40697,132346882
201512,65000000,文教康樂,軍警人員一,2538,9494051
201512,65000000,文教康樂,軍警人員二,476,1576255
201512,65000000,文教康樂,其他公共行政類,14728,51032146
201512,65000000,文教康樂,教育類,13052,36391827
201512,65000000,文教康樂,工商及服務類,117076,386454562
201512,65000000,文教康樂,專業及技術服務類,50065,153455539
201512,65000000,文教康樂,其他,45815,158517754
201601,65000000,文教康樂,軍警人員一,4265,13147379
201601,65000000,文教康樂,軍警人員二,841,2059948
201601,65000000,文教康樂,其他公共行政類,29227,104689836
201601,65000000,文教康樂,教育類,24445,70139246
201601,65000000,文教康樂,工商及服務類,200172,738810964
201601,65000000,文教康樂,專業及技術服務類,82476,287066674
