年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,文教康樂,軍警人員一,2,9400
201401,09007000,文教康樂,軍警人員二,0,0
201401,09007000,文教康樂,其他公共行政類,9,55611
201401,09007000,文教康樂,教育類,0,0
201401,09007000,文教康樂,工商及服務類,4,17582
201401,09007000,文教康樂,專業及技術服務類,7,17791
201401,09007000,文教康樂,其他,3,4913
201402,09007000,文教康樂,軍警人員一,1,2370
201402,09007000,文教康樂,軍警人員二,1,4900
201402,09007000,文教康樂,其他公共行政類,9,19348
201402,09007000,文教康樂,教育類,3,8440
201402,09007000,文教康樂,工商及服務類,3,4370
201402,09007000,文教康樂,專業及技術服務類,6,15865
201402,09007000,文教康樂,其他,3,8255
201403,09007000,文教康樂,軍警人員一,0,0
201403,09007000,文教康樂,軍警人員二,0,0
201403,09007000,文教康樂,其他公共行政類,7,33654
201403,09007000,文教康樂,教育類,3,9171
201403,09007000,文教康樂,工商及服務類,9,29887
201403,09007000,文教康樂,專業及技術服務類,6,9211
201403,09007000,文教康樂,其他,6,7359
201404,09007000,文教康樂,軍警人員一,0,0
201404,09007000,文教康樂,軍警人員二,0,0
201404,09007000,文教康樂,其他公共行政類,7,31627
201404,09007000,文教康樂,教育類,1,5397
201404,09007000,文教康樂,工商及服務類,3,3308
201404,09007000,文教康樂,專業及技術服務類,5,6987
201404,09007000,文教康樂,其他,2,3201
201405,09007000,文教康樂,軍警人員一,1,3863
201405,09007000,文教康樂,軍警人員二,0,0
201405,09007000,文教康樂,其他公共行政類,11,47270
201405,09007000,文教康樂,教育類,0,0
201405,09007000,文教康樂,工商及服務類,6,11743
201405,09007000,文教康樂,專業及技術服務類,9,16508
201405,09007000,文教康樂,其他,6,10213
201406,09007000,文教康樂,軍警人員一,1,1277
201406,09007000,文教康樂,軍警人員二,1,1442
201406,09007000,文教康樂,其他公共行政類,13,28459
201406,09007000,文教康樂,教育類,8,17961
201406,09007000,文教康樂,工商及服務類,11,39737
201406,09007000,文教康樂,專業及技術服務類,10,16380
201406,09007000,文教康樂,其他,6,24541
201407,09007000,文教康樂,軍警人員一,2,3867
201407,09007000,文教康樂,軍警人員二,0,0
201407,09007000,文教康樂,其他公共行政類,16,33617
201407,09007000,文教康樂,教育類,7,6189
201407,09007000,文教康樂,工商及服務類,10,24560
201407,09007000,文教康樂,專業及技術服務類,9,40655
201407,09007000,文教康樂,其他,3,20341
201408,09007000,文教康樂,軍警人員一,3,7704
201408,09007000,文教康樂,軍警人員二,0,0
201408,09007000,文教康樂,其他公共行政類,13,54146
201408,09007000,文教康樂,教育類,3,4235
201408,09007000,文教康樂,工商及服務類,8,12985
201408,09007000,文教康樂,專業及技術服務類,16,42803
201408,09007000,文教康樂,其他,4,24321
201409,09007000,文教康樂,軍警人員一,1,2550
201409,09007000,文教康樂,軍警人員二,0,0
201409,09007000,文教康樂,其他公共行政類,8,36945
201409,09007000,文教康樂,教育類,4,4120
201409,09007000,文教康樂,工商及服務類,7,25624
201409,09007000,文教康樂,專業及技術服務類,17,32540
201409,09007000,文教康樂,其他,2,1654
201410,09007000,文教康樂,軍警人員一,3,7217
201410,09007000,文教康樂,軍警人員二,0,0
201410,09007000,文教康樂,其他公共行政類,15,76716
201410,09007000,文教康樂,教育類,1,16000
201410,09007000,文教康樂,工商及服務類,5,7122
201410,09007000,文教康樂,專業及技術服務類,10,26188
201410,09007000,文教康樂,其他,4,11594
201411,09007000,文教康樂,軍警人員一,9,54144
201411,09007000,文教康樂,軍警人員二,1,9311
201411,09007000,文教康樂,其他公共行政類,15,98070
201411,09007000,文教康樂,教育類,3,20890
201411,09007000,文教康樂,工商及服務類,33,291394
201411,09007000,文教康樂,專業及技術服務類,22,66509
201411,09007000,文教康樂,其他,7,42930
201412,09007000,文教康樂,軍警人員一,3,6190
201412,09007000,文教康樂,軍警人員二,1,2600
201412,09007000,文教康樂,其他公共行政類,7,23159
201412,09007000,文教康樂,教育類,2,3080
201412,09007000,文教康樂,工商及服務類,14,221925
201412,09007000,文教康樂,專業及技術服務類,11,74980
201412,09007000,文教康樂,其他,9,9833
201501,09007000,文教康樂,軍警人員一,3,8937
201501,09007000,文教康樂,軍警人員二,0,0
201501,09007000,文教康樂,其他公共行政類,6,44325
201501,09007000,文教康樂,教育類,2,25075
201501,09007000,文教康樂,工商及服務類,7,13667
201501,09007000,文教康樂,專業及技術服務類,12,33411
201501,09007000,文教康樂,其他,7,24228
201502,09007000,文教康樂,軍警人員一,2,11870
201502,09007000,文教康樂,軍警人員二,0,0
201502,09007000,文教康樂,其他公共行政類,4,39106
201502,09007000,文教康樂,教育類,3,54400
201502,09007000,文教康樂,工商及服務類,7,39581
201502,09007000,文教康樂,專業及技術服務類,3,6625
201502,09007000,文教康樂,其他,3,7255
201503,09007000,文教康樂,軍警人員一,1,1850
201503,09007000,文教康樂,軍警人員二,0,0
201503,09007000,文教康樂,其他公共行政類,24,194126
201503,09007000,文教康樂,教育類,2,14600
201503,09007000,文教康樂,工商及服務類,13,84831
201503,09007000,文教康樂,專業及技術服務類,9,43490
201503,09007000,文教康樂,其他,9,72498
201504,09007000,文教康樂,軍警人員一,0,0
201504,09007000,文教康樂,軍警人員二,0,0
201504,09007000,文教康樂,其他公共行政類,34,233453
201504,09007000,文教康樂,教育類,1,690
201504,09007000,文教康樂,工商及服務類,11,127296
201504,09007000,文教康樂,專業及技術服務類,13,61294
201504,09007000,文教康樂,其他,5,22558
201505,09007000,文教康樂,軍警人員一,2,5624
201505,09007000,文教康樂,軍警人員二,0,0
201505,09007000,文教康樂,其他公共行政類,13,110210
201505,09007000,文教康樂,教育類,3,38156
201505,09007000,文教康樂,工商及服務類,25,211175
201505,09007000,文教康樂,專業及技術服務類,12,33405
201505,09007000,文教康樂,其他,11,78727
201506,09007000,文教康樂,軍警人員一,5,20578
201506,09007000,文教康樂,軍警人員二,1,1452
201506,09007000,文教康樂,其他公共行政類,17,329878
201506,09007000,文教康樂,教育類,6,85680
201506,09007000,文教康樂,工商及服務類,22,198152
201506,09007000,文教康樂,專業及技術服務類,3,10440
201506,09007000,文教康樂,其他,6,73422
201507,09007000,文教康樂,軍警人員一,2,2969
201507,09007000,文教康樂,軍警人員二,0,0
201507,09007000,文教康樂,其他公共行政類,18,242741
201507,09007000,文教康樂,教育類,5,133080
201507,09007000,文教康樂,工商及服務類,14,274480
201507,09007000,文教康樂,專業及技術服務類,13,121850
201507,09007000,文教康樂,其他,9,110515
201508,09007000,文教康樂,軍警人員一,0,0
201508,09007000,文教康樂,軍警人員二,0,0
201508,09007000,文教康樂,其他公共行政類,22,267293
201508,09007000,文教康樂,教育類,9,103087
201508,09007000,文教康樂,工商及服務類,29,512870
201508,09007000,文教康樂,專業及技術服務類,15,139757
201508,09007000,文教康樂,其他,10,182580
201509,09007000,文教康樂,軍警人員一,2,5240
201509,09007000,文教康樂,軍警人員二,0,0
201509,09007000,文教康樂,其他公共行政類,9,142307
201509,09007000,文教康樂,教育類,4,53400
201509,09007000,文教康樂,工商及服務類,35,390254
201509,09007000,文教康樂,專業及技術服務類,15,184642
201509,09007000,文教康樂,其他,11,192430
201510,09007000,文教康樂,軍警人員一,3,5391
201510,09007000,文教康樂,軍警人員二,0,0
201510,09007000,文教康樂,其他公共行政類,13,85912
201510,09007000,文教康樂,教育類,6,51364
201510,09007000,文教康樂,工商及服務類,26,541827
201510,09007000,文教康樂,專業及技術服務類,14,171485
201510,09007000,文教康樂,其他,14,177250
201511,09007000,文教康樂,軍警人員一,3,6600
201511,09007000,文教康樂,軍警人員二,0,0
201511,09007000,文教康樂,其他公共行政類,1,15820
201511,09007000,文教康樂,教育類,0,0
201511,09007000,文教康樂,工商及服務類,6,60690
201511,09007000,文教康樂,專業及技術服務類,8,46440
201511,09007000,文教康樂,其他,7,51231
201512,09007000,文教康樂,軍警人員一,2,6995
201512,09007000,文教康樂,軍警人員二,1,1060
201512,09007000,文教康樂,其他公共行政類,5,35415
201512,09007000,文教康樂,教育類,2,1340
201512,09007000,文教康樂,工商及服務類,6,18610
201512,09007000,文教康樂,專業及技術服務類,5,11400
201512,09007000,文教康樂,其他,3,17362
201601,09007000,文教康樂,軍警人員一,2,9671
201601,09007000,文教康樂,軍警人員二,0,0
201601,09007000,文教康樂,其他公共行政類,7,36835
201601,09007000,文教康樂,教育類,6,9413
201601,09007000,文教康樂,工商及服務類,7,25163
201601,09007000,文教康樂,專業及技術服務類,16,74245
201601,09007000,文教康樂,其他,15,37303
201602,09007000,文教康樂,軍警人員一,2,2545
201602,09007000,文教康樂,軍警人員二,0,0
201602,09007000,文教康樂,其他公共行政類,5,30888
201602,09007000,文教康樂,教育類,1,800
201602,09007000,文教康樂,工商及服務類,11,87019
201602,09007000,文教康樂,專業及技術服務類,12,40349
201602,09007000,文教康樂,其他,3,8280
201603,09007000,文教康樂,軍警人員一,2,2981
201603,09007000,文教康樂,軍警人員二,0,0
201603,09007000,文教康樂,其他公共行政類,19,178408
201603,09007000,文教康樂,教育類,9,50171
201603,09007000,文教康樂,工商及服務類,58,926515
201603,09007000,文教康樂,專業及技術服務類,42,367224
201603,09007000,文教康樂,其他,26,274938
201604,09007000,文教康樂,軍警人員一,5,12500
201604,09007000,文教康樂,軍警人員二,1,80000
201604,09007000,文教康樂,其他公共行政類,12,128132
201604,09007000,文教康樂,教育類,3,16168
201604,09007000,文教康樂,工商及服務類,80,977816
201604,09007000,文教康樂,專業及技術服務類,50,496462
201604,09007000,文教康樂,其他,32,292534
201605,09007000,文教康樂,軍警人員一,3,60710
201605,09007000,文教康樂,軍警人員二,0,0
201605,09007000,文教康樂,其他公共行政類,47,447480
201605,09007000,文教康樂,教育類,26,452863
201605,09007000,文教康樂,工商及服務類,89,1667996
201605,09007000,文教康樂,專業及技術服務類,36,345111
201605,09007000,文教康樂,其他,49,894192
201606,09007000,文教康樂,軍警人員一,3,37330
201606,09007000,文教康樂,軍警人員二,1,15000
201606,09007000,文教康樂,其他公共行政類,59,613174
201606,09007000,文教康樂,教育類,20,200165
201606,09007000,文教康樂,工商及服務類,93,1710485
201606,09007000,文教康樂,專業及技術服務類,70,863165
