年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201503,63000000,文教康樂,工商及服務類,1261036,6898594558
201503,63000000,文教康樂,專業及技術服務類,492655,2523770954
201503,63000000,文教康樂,其他,472342,3047819149
201504,63000000,文教康樂,軍警人員一,30714,243883370
201504,63000000,文教康樂,軍警人員二,5870,17820785
201504,63000000,文教康樂,其他公共行政類,157246,801743423
201504,63000000,文教康樂,教育類,171978,618673833
201504,63000000,文教康樂,工商及服務類,1281562,6696729725
201504,63000000,文教康樂,專業及技術服務類,478579,2427495296
201504,63000000,文教康樂,其他,462406,3109429288
201505,63000000,文教康樂,軍警人員一,27121,259336060
201505,63000000,文教康樂,軍警人員二,4467,18153008
201505,63000000,文教康樂,其他公共行政類,155722,862548420
201505,63000000,文教康樂,教育類,160801,668654913
201505,63000000,文教康樂,工商及服務類,1177458,6965970571
201505,63000000,文教康樂,專業及技術服務類,462769,2565268474
201505,63000000,文教康樂,其他,458117,3307558072
201506,63000000,文教康樂,軍警人員一,30956,272211999
201506,63000000,文教康樂,軍警人員二,5967,20869349
201506,63000000,文教康樂,其他公共行政類,167210,950323745
201506,63000000,文教康樂,教育類,187200,833510961
201506,63000000,文教康樂,工商及服務類,1327363,7143963133
201506,63000000,文教康樂,專業及技術服務類,507482,2672735641
201506,63000000,文教康樂,其他,482313,3331048796
201507,63000000,文教康樂,軍警人員一,31401,269242884
201507,63000000,文教康樂,軍警人員二,6198,20779988
201507,63000000,文教康樂,其他公共行政類,183081,991155907
201507,63000000,文教康樂,教育類,204682,889264871
201507,63000000,文教康樂,工商及服務類,1373864,6987070484
201507,63000000,文教康樂,專業及技術服務類,532665,2628914089
201507,63000000,文教康樂,其他,510499,3162193981
201508,63000000,文教康樂,軍警人員一,33589,274175491
201508,63000000,文教康樂,軍警人員二,7013,35426501
201508,63000000,文教康樂,其他公共行政類,196050,1169788705
201508,63000000,文教康樂,教育類,219344,966492803
201508,63000000,文教康樂,工商及服務類,1476931,8450256929
201508,63000000,文教康樂,專業及技術服務類,587128,3226392215
201508,63000000,文教康樂,其他,544432,3592966263
201509,63000000,文教康樂,軍警人員一,32528,257188131
201509,63000000,文教康樂,軍警人員二,5990,22988438
201509,63000000,文教康樂,其他公共行政類,182567,967866422
201509,63000000,文教康樂,教育類,199448,765167129
201509,63000000,文教康樂,工商及服務類,1419779,7905977808
