年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10002000,文教康樂,軍警人員一,319,1233720
201401,10002000,文教康樂,軍警人員二,59,131431
201401,10002000,文教康樂,其他公共行政類,3685,14341885
201401,10002000,文教康樂,教育類,1469,5644377
201401,10002000,文教康樂,工商及服務類,10180,41545361
201401,10002000,文教康樂,專業及技術服務類,3423,14058131
201401,10002000,文教康樂,其他,3949,16970811
201402,10002000,文教康樂,軍警人員一,268,793335
201402,10002000,文教康樂,軍警人員二,41,133952
201402,10002000,文教康樂,其他公共行政類,2758,10310597
201402,10002000,文教康樂,教育類,1128,3486088
201402,10002000,文教康樂,工商及服務類,9140,34457693
201402,10002000,文教康樂,專業及技術服務類,2821,10952744
201402,10002000,文教康樂,其他,3354,13069410
201403,10002000,文教康樂,軍警人員一,294,867750
201403,10002000,文教康樂,軍警人員二,58,198203
201403,10002000,文教康樂,其他公共行政類,2752,11661340
201403,10002000,文教康樂,教育類,1238,4315446
201403,10002000,文教康樂,工商及服務類,10126,38076809
201403,10002000,文教康樂,專業及技術服務類,3291,12166555
201403,10002000,文教康樂,其他,3724,16116605
201404,10002000,文教康樂,軍警人員一,353,1020825
201404,10002000,文教康樂,軍警人員二,74,392186
201404,10002000,文教康樂,其他公共行政類,3362,11987694
201404,10002000,文教康樂,教育類,1693,4509144
201404,10002000,文教康樂,工商及服務類,11896,44007511
201404,10002000,文教康樂,專業及技術服務類,4992,15272724
201404,10002000,文教康樂,其他,4549,15544383
201405,10002000,文教康樂,軍警人員一,300,1201059
201405,10002000,文教康樂,軍警人員二,64,215137
201405,10002000,文教康樂,其他公共行政類,3157,14714204
201405,10002000,文教康樂,教育類,1538,6004838
201405,10002000,文教康樂,工商及服務類,10589,45541997
201405,10002000,文教康樂,專業及技術服務類,4178,16375489
201405,10002000,文教康樂,其他,4271,17531086
201406,10002000,文教康樂,軍警人員一,268,1166133
201406,10002000,文教康樂,軍警人員二,49,218509
201406,10002000,文教康樂,其他公共行政類,2897,14854242
201406,10002000,文教康樂,教育類,1352,6197190
201406,10002000,文教康樂,工商及服務類,9375,44154632
201406,10002000,文教康樂,專業及技術服務類,3456,15560789
201406,10002000,文教康樂,其他,3941,19875243
201407,10002000,文教康樂,軍警人員一,332,968173
201407,10002000,文教康樂,軍警人員二,73,187839
201407,10002000,文教康樂,其他公共行政類,6275,18889424
201407,10002000,文教康樂,教育類,2141,8380446
201407,10002000,文教康樂,工商及服務類,13269,43768429
201407,10002000,文教康樂,專業及技術服務類,4466,16713796
201407,10002000,文教康樂,其他,6443,20046544
201408,10002000,文教康樂,軍警人員一,354,1010099
201408,10002000,文教康樂,軍警人員二,77,283813
201408,10002000,文教康樂,其他公共行政類,5854,15464534
201408,10002000,文教康樂,教育類,2013,7104698
201408,10002000,文教康樂,工商及服務類,13515,42422280
201408,10002000,文教康樂,專業及技術服務類,4766,16282209
201408,10002000,文教康樂,其他,6387,18399418
201409,10002000,文教康樂,軍警人員一,329,1342173
