年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09020000,住,軍警人員一,169,839222
201401,09020000,住,軍警人員二,33,177676
201401,09020000,住,其他公共行政類,755,4769126
201401,09020000,住,教育類,280,1330223
201401,09020000,住,工商及服務類,1656,9830216
201401,09020000,住,專業及技術服務類,428,2051035
201401,09020000,住,其他,532,2459108
201402,09020000,住,軍警人員一,86,367645
201402,09020000,住,軍警人員二,16,76789
201402,09020000,住,其他公共行政類,539,2634739
201402,09020000,住,教育類,202,717165
201402,09020000,住,工商及服務類,1170,5535707
201402,09020000,住,專業及技術服務類,295,1115491
201402,09020000,住,其他,447,1816412
201403,09020000,住,軍警人員一,118,430450
201403,09020000,住,軍警人員二,22,117042
201403,09020000,住,其他公共行政類,571,2230913
201403,09020000,住,教育類,241,863035
201403,09020000,住,工商及服務類,1426,5606892
201403,09020000,住,專業及技術服務類,419,1485280
201403,09020000,住,其他,496,1766975
201404,09020000,住,軍警人員一,134,655389
201404,09020000,住,軍警人員二,29,167334
201404,09020000,住,其他公共行政類,651,3798951
201404,09020000,住,教育類,271,1435905
201404,09020000,住,工商及服務類,1485,7927902
201404,09020000,住,專業及技術服務類,450,2481412
201404,09020000,住,其他,552,3046179
201405,09020000,住,軍警人員一,108,333156
201405,09020000,住,軍警人員二,23,70736
201405,09020000,住,其他公共行政類,733,2664308
201405,09020000,住,教育類,232,1108679
201405,09020000,住,工商及服務類,1703,5928934
201405,09020000,住,專業及技術服務類,536,2048319
201405,09020000,住,其他,626,2442383
201406,09020000,住,軍警人員一,205,535961
201406,09020000,住,軍警人員二,32,136129
201406,09020000,住,其他公共行政類,819,3008096
201406,09020000,住,教育類,343,1280550
201406,09020000,住,工商及服務類,1697,6976391
201406,09020000,住,專業及技術服務類,510,1877035
201406,09020000,住,其他,673,2583811
201407,09020000,住,軍警人員一,142,544516
201407,09020000,住,軍警人員二,36,159378
201407,09020000,住,其他公共行政類,852,4357336
201407,09020000,住,教育類,394,2250633
201407,09020000,住,工商及服務類,1722,9950042
201407,09020000,住,專業及技術服務類,545,2555050
201407,09020000,住,其他,694,3944236
201408,09020000,住,軍警人員一,112,389727
201408,09020000,住,軍警人員二,19,75012
201408,09020000,住,其他公共行政類,666,3375376
201408,09020000,住,教育類,314,1393896
201408,09020000,住,工商及服務類,1359,6213832
201408,09020000,住,專業及技術服務類,419,1930955
201408,09020000,住,其他,529,2664577
201409,09020000,住,軍警人員一,89,266075
201409,09020000,住,軍警人員二,25,194471
201409,09020000,住,其他公共行政類,501,1909852
201409,09020000,住,教育類,234,845253
201409,09020000,住,工商及服務類,1265,5929356
201409,09020000,住,專業及技術服務類,424,1591689
201409,09020000,住,其他,529,2276830
201410,09020000,住,軍警人員一,128,436080
201410,09020000,住,軍警人員二,19,32473
201410,09020000,住,其他公共行政類,588,2221731
201410,09020000,住,教育類,236,1078744
201410,09020000,住,工商及服務類,1348,5290106
201410,09020000,住,專業及技術服務類,477,2069154
201410,09020000,住,其他,544,1858242
201411,09020000,住,軍警人員一,101,322995
201411,09020000,住,軍警人員二,25,168720
201411,09020000,住,其他公共行政類,645,3147749
201411,09020000,住,教育類,287,1430902
201411,09020000,住,工商及服務類,1473,7920707
201411,09020000,住,專業及技術服務類,415,2440095
201411,09020000,住,其他,597,3025467
201412,09020000,住,軍警人員一,137,515593
201412,09020000,住,軍警人員二,23,107740
201412,09020000,住,其他公共行政類,620,2569290
201412,09020000,住,教育類,257,1007180
201412,09020000,住,工商及服務類,1553,6683362
201412,09020000,住,專業及技術服務類,508,2021101
201412,09020000,住,其他,537,2316579
201501,09020000,住,軍警人員一,148,674115
201501,09020000,住,軍警人員二,21,48218
201501,09020000,住,其他公共行政類,717,3147322
201501,09020000,住,教育類,293,1436892
201501,09020000,住,工商及服務類,1659,9345303
201501,09020000,住,專業及技術服務類,527,2908564
201501,09020000,住,其他,672,3690431
201502,09020000,住,軍警人員一,142,548327
201502,09020000,住,軍警人員二,38,145826
201502,09020000,住,其他公共行政類,536,2594906
201502,09020000,住,教育類,245,1183915
201502,09020000,住,工商及服務類,1392,8279704
201502,09020000,住,專業及技術服務類,400,2124574
201502,09020000,住,其他,484,2570857
201503,09020000,住,軍警人員一,122,489071
201503,09020000,住,軍警人員二,13,27736
201503,09020000,住,其他公共行政類,552,2126436
201503,09020000,住,教育類,232,657498
201503,09020000,住,工商及服務類,1474,7529407
201503,09020000,住,專業及技術服務類,388,2007555
201503,09020000,住,其他,479,2020000
201504,09020000,住,軍警人員一,182,1027383
201504,09020000,住,軍警人員二,35,283295
201504,09020000,住,其他公共行政類,679,4733869
201504,09020000,住,教育類,339,1992102
201504,09020000,住,工商及服務類,1741,9593757
201504,09020000,住,專業及技術服務類,559,3360930
201504,09020000,住,其他,576,2986252
201505,09020000,住,軍警人員一,155,684544
201505,09020000,住,軍警人員二,40,159744
201505,09020000,住,其他公共行政類,715,3101828
201505,09020000,住,教育類,300,1608469
201505,09020000,住,工商及服務類,1672,8883647
201505,09020000,住,專業及技術服務類,624,3427355
201505,09020000,住,其他,608,3079362
201506,09020000,住,軍警人員一,186,820887
201506,09020000,住,軍警人員二,39,219821
201506,09020000,住,其他公共行政類,803,3457282
201506,09020000,住,教育類,367,1322800
201506,09020000,住,工商及服務類,1872,10447707
201506,09020000,住,專業及技術服務類,610,4721337
201506,09020000,住,其他,668,3418392
201507,09020000,住,軍警人員一,177,1345978
201507,09020000,住,軍警人員二,37,114223
201507,09020000,住,其他公共行政類,847,4144644
201507,09020000,住,教育類,398,1631378
201507,09020000,住,工商及服務類,2053,13516477
201507,09020000,住,專業及技術服務類,697,4072788
201507,09020000,住,其他,683,4227090
201508,09020000,住,軍警人員一,136,409515
201508,09020000,住,軍警人員二,46,146958
201508,09020000,住,其他公共行政類,838,3768450
201508,09020000,住,教育類,401,1621783
201508,09020000,住,工商及服務類,1956,10711126
201508,09020000,住,專業及技術服務類,658,3384235
201508,09020000,住,其他,677,3250832
201509,09020000,住,軍警人員一,181,585706
201509,09020000,住,軍警人員二,38,164007
201509,09020000,住,其他公共行政類,895,3511943
201509,09020000,住,教育類,345,1176850
201509,09020000,住,工商及服務類,1863,9791102
201509,09020000,住,專業及技術服務類,569,2930138
201509,09020000,住,其他,710,4241121
201510,09020000,住,軍警人員一,175,538595
201510,09020000,住,軍警人員二,26,39050
201510,09020000,住,其他公共行政類,791,2852091
201510,09020000,住,教育類,353,1228284
201510,09020000,住,工商及服務類,1919,10739084
201510,09020000,住,專業及技術服務類,654,4111885
201510,09020000,住,其他,680,4116427
201511,09020000,住,軍警人員一,188,1110602
201511,09020000,住,軍警人員二,34,258497
201511,09020000,住,其他公共行政類,831,3880290
201511,09020000,住,教育類,348,1866486
201511,09020000,住,工商及服務類,1944,12729810
201511,09020000,住,專業及技術服務類,773,4631695
201511,09020000,住,其他,711,4719130
201512,09020000,住,軍警人員一,173,565906
201512,09020000,住,軍警人員二,39,227118
201512,09020000,住,其他公共行政類,892,3669025
201512,09020000,住,教育類,384,1330610
201512,09020000,住,工商及服務類,1943,9338038
201512,09020000,住,專業及技術服務類,684,4255494
201512,09020000,住,其他,654,3831885
201601,09020000,住,軍警人員一,235,1141640
201601,09020000,住,軍警人員二,43,152219
201601,09020000,住,其他公共行政類,1016,5509412
201601,09020000,住,教育類,454,1691150
201601,09020000,住,工商及服務類,2100,13342040
201601,09020000,住,專業及技術服務類,725,4350430
201601,09020000,住,其他,794,4333898
201602,09020000,住,軍警人員一,204,1181908
201602,09020000,住,軍警人員二,44,265576
201602,09020000,住,其他公共行政類,990,4419844
201602,09020000,住,教育類,399,1630898
201602,09020000,住,工商及服務類,2108,11172950
201602,09020000,住,專業及技術服務類,735,3232400
201602,09020000,住,其他,746,4196742
201603,09020000,住,軍警人員一,142,363401
201603,09020000,住,軍警人員二,54,264447
201603,09020000,住,其他公共行政類,898,2528143
201603,09020000,住,教育類,370,1154625
201603,09020000,住,工商及服務類,1818,8571933
201603,09020000,住,專業及技術服務類,580,2870352
201603,09020000,住,其他,628,3535409
201604,09020000,住,軍警人員一,147,679407
201604,09020000,住,軍警人員二,28,186019
201604,09020000,住,其他公共行政類,977,4274463
201604,09020000,住,教育類,407,1899366
201604,09020000,住,工商及服務類,1822,10108992
201604,09020000,住,專業及技術服務類,644,3722083
201604,09020000,住,其他,728,3900475
201605,09020000,住,軍警人員一,202,716007
201605,09020000,住,軍警人員二,30,80503
201605,09020000,住,其他公共行政類,1123,4040817
201605,09020000,住,教育類,442,1464205
201605,09020000,住,工商及服務類,2144,10025653
201605,09020000,住,專業及技術服務類,814,4194430
201605,09020000,住,其他,844,4085720
201606,09020000,住,軍警人員一,175,579357
201606,09020000,住,軍警人員二,51,158463
201606,09020000,住,其他公共行政類,1088,4359559
201606,09020000,住,教育類,489,1694011
201606,09020000,住,工商及服務類,2380,13157397
201606,09020000,住,專業及技術服務類,841,5788134
201606,09020000,住,其他,872,4425544
201607,09020000,住,軍警人員一,156,666957
201607,09020000,住,軍警人員二,52,371187
201607,09020000,住,其他公共行政類,1066,5465188
201607,09020000,住,教育類,524,2127533
201607,09020000,住,工商及服務類,2221,13077123
201607,09020000,住,專業及技術服務類,864,4298751
201607,09020000,住,其他,839,4653991
201608,09020000,住,軍警人員一,156,584328
201608,09020000,住,軍警人員二,38,110469
201608,09020000,住,其他公共行政類,887,3633200
201608,09020000,住,教育類,438,1559874
201608,09020000,住,工商及服務類,2017,10233362
201608,09020000,住,專業及技術服務類,751,4493447
201608,09020000,住,其他,758,3917573
201609,09020000,住,軍警人員一,158,683658
201609,09020000,住,軍警人員二,32,110050
201609,09020000,住,其他公共行政類,855,3333734
201609,09020000,住,教育類,339,1026562
201609,09020000,住,工商及服務類,2028,10277565
201609,09020000,住,專業及技術服務類,744,3784978
201609,09020000,住,其他,773,3728187
201610,09020000,住,軍警人員一,161,592085
201610,09020000,住,軍警人員二,50,179349
201610,09020000,住,其他公共行政類,984,3876160
201610,09020000,住,教育類,406,1372421
201610,09020000,住,工商及服務類,2322,12453036
201610,09020000,住,專業及技術服務類,769,4840788
201610,09020000,住,其他,899,4299215
201611,09020000,住,軍警人員一,169,728488
201611,09020000,住,軍警人員二,41,184741
201611,09020000,住,其他公共行政類,1089,3997234
201611,09020000,住,教育類,479,1630594
201611,09020000,住,工商及服務類,2226,13582520
201611,09020000,住,專業及技術服務類,824,5874245
201611,09020000,住,其他,955,6378697
201612,09020000,住,軍警人員一,197,846111
201612,09020000,住,軍警人員二,49,188280
201612,09020000,住,其他公共行政類,851,3222433
201612,09020000,住,教育類,458,1973100
201612,09020000,住,工商及服務類,2102,10561568
201612,09020000,住,專業及技術服務類,766,3896763
201612,09020000,住,其他,863,5086757
201701,09020000,住,軍警人員一,177,839229
201701,09020000,住,軍警人員二,71,270549
201701,09020000,住,其他公共行政類,924,4291935
201701,09020000,住,教育類,441,1742913
201701,09020000,住,工商及服務類,2149,12821535
201701,09020000,住,專業及技術服務類,703,4422392
201701,09020000,住,其他,868,5722015
201702,09020000,住,軍警人員一,145,724483
201702,09020000,住,軍警人員二,43,208749
201702,09020000,住,其他公共行政類,722,2908882
201702,09020000,住,教育類,393,1332181
201702,09020000,住,工商及服務類,1833,9346865
201702,09020000,住,專業及技術服務類,594,2797841
201702,09020000,住,其他,661,3923123
201703,09020000,住,軍警人員一,182,778761
201703,09020000,住,軍警人員二,27,244596
201703,09020000,住,其他公共行政類,835,2660019
201703,09020000,住,教育類,381,1358920
201703,09020000,住,工商及服務類,1945,9933763
201703,09020000,住,專業及技術服務類,644,3163256
201703,09020000,住,其他,688,4361770
201704,09020000,住,軍警人員一,157,484175
201704,09020000,住,軍警人員二,31,235688
201704,09020000,住,其他公共行政類,868,4304346
201704,09020000,住,教育類,455,2096330
201704,09020000,住,工商及服務類,2268,13316896
201704,09020000,住,專業及技術服務類,742,4827108
201704,09020000,住,其他,789,6236376
201705,09020000,住,軍警人員一,149,586468
201705,09020000,住,軍警人員二,32,93808
201705,09020000,住,其他公共行政類,1033,4051240
201705,09020000,住,教育類,500,1975928
201705,09020000,住,工商及服務類,2191,12479736
201705,09020000,住,專業及技術服務類,813,5149665
201705,09020000,住,其他,838,5748699
201706,09020000,住,軍警人員一,199,726392
201706,09020000,住,軍警人員二,29,124231
201706,09020000,住,其他公共行政類,1086,4810791
201706,09020000,住,教育類,478,2058360
201706,09020000,住,工商及服務類,2214,14852549
201706,09020000,住,專業及技術服務類,805,4712853
201706,09020000,住,其他,902,7360822
201707,09020000,住,軍警人員一,183,980728
201707,09020000,住,軍警人員二,49,391012
201707,09020000,住,其他公共行政類,1286,7592921
201707,09020000,住,教育類,558,2189267
201707,09020000,住,工商及服務類,2464,16402643
201707,09020000,住,專業及技術服務類,924,6608608
201707,09020000,住,其他,947,6577502
201708,09020000,住,軍警人員一,217,1162391
201708,09020000,住,軍警人員二,40,222367
201708,09020000,住,其他公共行政類,1147,4675191
201708,09020000,住,教育類,524,1882059
201708,09020000,住,工商及服務類,2178,14009268
201708,09020000,住,專業及技術服務類,782,4487762
201708,09020000,住,其他,858,4959485
201709,09020000,住,軍警人員一,175,506423
201709,09020000,住,軍警人員二,28,204141
201709,09020000,住,其他公共行政類,1056,4575521
201709,09020000,住,教育類,411,1436791
201709,09020000,住,工商及服務類,2032,14638855
201709,09020000,住,專業及技術服務類,747,4511887
201709,09020000,住,其他,751,6475823
201710,09020000,住,軍警人員一,190,676003
201710,09020000,住,軍警人員二,36,97672
201710,09020000,住,其他公共行政類,1208,4547060
201710,09020000,住,教育類,472,1833892
