年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201603,09007000,食,專業及技術服務類,18,54275
201603,09007000,食,其他,23,72858
201604,09007000,食,軍警人員一,15,60222
201604,09007000,食,軍警人員二,2,4300
201604,09007000,食,其他公共行政類,109,361939
201604,09007000,食,教育類,28,56077
201604,09007000,食,工商及服務類,158,500967
201604,09007000,食,專業及技術服務類,51,145713
201604,09007000,食,其他,56,153090
201605,09007000,食,軍警人員一,10,43807
201605,09007000,食,軍警人員二,5,37210
201605,09007000,食,其他公共行政類,138,566834
201605,09007000,食,教育類,51,101368
201605,09007000,食,工商及服務類,278,952006
201605,09007000,食,專業及技術服務類,102,264486
201605,09007000,食,其他,85,271010
201606,09007000,食,軍警人員一,16,95986
201606,09007000,食,軍警人員二,6,11248
201606,09007000,食,其他公共行政類,182,661187
201606,09007000,食,教育類,36,98390
201606,09007000,食,工商及服務類,340,1188483
201606,09007000,食,專業及技術服務類,114,406405
201606,09007000,食,其他,106,358306
201607,09007000,食,軍警人員一,24,83313
201607,09007000,食,軍警人員二,2,26386
201607,09007000,食,其他公共行政類,165,739120
201607,09007000,食,教育類,55,98458
201607,09007000,食,工商及服務類,206,760062
201607,09007000,食,專業及技術服務類,83,275311
201607,09007000,食,其他,71,249336
201608,09007000,食,軍警人員一,11,30515
201608,09007000,食,軍警人員二,6,19920
201608,09007000,食,其他公共行政類,152,639876
201608,09007000,食,教育類,53,109584
201608,09007000,食,工商及服務類,216,1317187
201608,09007000,食,專業及技術服務類,66,166469
201608,09007000,食,其他,70,164825
201609,09007000,食,軍警人員一,10,54696
201609,09007000,食,軍警人員二,7,8448
201609,09007000,食,其他公共行政類,104,418827
201609,09007000,食,教育類,19,54046
201609,09007000,食,工商及服務類,149,589152
201609,09007000,食,專業及技術服務類,56,195266
201609,09007000,食,其他,64,205049
201610,09007000,食,軍警人員一,13,21306
201610,09007000,食,軍警人員二,0,0
201610,09007000,食,其他公共行政類,106,585626
201610,09007000,食,教育類,18,37373
201610,09007000,食,工商及服務類,111,367565
201610,09007000,食,專業及技術服務類,41,110898
201610,09007000,食,其他,46,200569
201611,09007000,食,軍警人員一,17,58579
201611,09007000,食,軍警人員二,5,44530
201611,09007000,食,其他公共行政類,109,873367
201611,09007000,食,教育類,14,47975
201611,09007000,食,工商及服務類,102,389510
201611,09007000,食,專業及技術服務類,46,165260
