年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201504,10014000,文教康樂,軍警人員二,105,135930
201504,10014000,文教康樂,其他公共行政類,4227,8154032
201504,10014000,文教康樂,教育類,2497,5006428
201504,10014000,文教康樂,工商及服務類,9801,21281309
201504,10014000,文教康樂,專業及技術服務類,4177,9869163
201504,10014000,文教康樂,其他,4656,9316027
201505,10014000,文教康樂,軍警人員一,469,1049274
201505,10014000,文教康樂,軍警人員二,84,163506
201505,10014000,文教康樂,其他公共行政類,4131,8015338
201505,10014000,文教康樂,教育類,2394,4940451
201505,10014000,文教康樂,工商及服務類,10063,23037083
201505,10014000,文教康樂,專業及技術服務類,4174,10108713
201505,10014000,文教康樂,其他,4488,9324478
201506,10014000,文教康樂,軍警人員一,573,1111906
201506,10014000,文教康樂,軍警人員二,92,91237
201506,10014000,文教康樂,其他公共行政類,4839,7443573
201506,10014000,文教康樂,教育類,2726,4724813
201506,10014000,文教康樂,工商及服務類,10941,21455088
201506,10014000,文教康樂,專業及技術服務類,4606,9231806
201506,10014000,文教康樂,其他,5192,9613126
201507,10014000,文教康樂,軍警人員一,560,856784
201507,10014000,文教康樂,軍警人員二,113,153224
201507,10014000,文教康樂,其他公共行政類,5625,9698659
201507,10014000,文教康樂,教育類,3562,7055635
201507,10014000,文教康樂,工商及服務類,11828,24380736
201507,10014000,文教康樂,專業及技術服務類,4975,10933996
201507,10014000,文教康樂,其他,5413,10425230
201508,10014000,文教康樂,軍警人員一,653,1213847
201508,10014000,文教康樂,軍警人員二,111,184384
201508,10014000,文教康樂,其他公共行政類,6422,9252466
201508,10014000,文教康樂,教育類,3406,6327371
201508,10014000,文教康樂,工商及服務類,12141,22972127
201508,10014000,文教康樂,專業及技術服務類,5157,9235113
201508,10014000,文教康樂,其他,5976,9337271
201509,10014000,文教康樂,軍警人員一,473,964531
201509,10014000,文教康樂,軍警人員二,103,156750
201509,10014000,文教康樂,其他公共行政類,4504,7299230
201509,10014000,文教康樂,教育類,2472,4455272
201509,10014000,文教康樂,工商及服務類,10446,22771751
201509,10014000,文教康樂,專業及技術服務類,4296,8468060
201509,10014000,文教康樂,其他,4801,9414416
201510,10014000,文教康樂,軍警人員一,524,1149164
201510,10014000,文教康樂,軍警人員二,92,311005
201510,10014000,文教康樂,其他公共行政類,4783,7634088
201510,10014000,文教康樂,教育類,2520,4707589
201510,10014000,文教康樂,工商及服務類,10558,23673374
201510,10014000,文教康樂,專業及技術服務類,4394,9232597
201510,10014000,文教康樂,其他,4821,9076981
201511,10014000,文教康樂,軍警人員一,438,837798
201511,10014000,文教康樂,軍警人員二,102,147625
201511,10014000,文教康樂,其他公共行政類,3972,6572265
201511,10014000,文教康樂,教育類,2320,5067190
201511,10014000,文教康樂,工商及服務類,9511,22202701
201511,10014000,文教康樂,專業及技術服務類,3821,9236903
201511,10014000,文教康樂,其他,4348,10157945
201512,10014000,文教康樂,軍警人員一,479,1892804
201512,10014000,文教康樂,軍警人員二,91,221894
201512,10014000,文教康樂,其他公共行政類,4281,7184871
201512,10014000,文教康樂,教育類,2446,4937361
201512,10014000,文教康樂,工商及服務類,10231,23600239
201512,10014000,文教康樂,專業及技術服務類,4304,10265001
201512,10014000,文教康樂,其他,4678,9745857
201601,10014000,文教康樂,軍警人員一,427,876694
201601,10014000,文教康樂,軍警人員二,88,153975
201601,10014000,文教康樂,其他公共行政類,3878,7440015
201601,10014000,文教康樂,教育類,2621,5967831
201601,10014000,文教康樂,工商及服務類,8843,18783321
201601,10014000,文教康樂,專業及技術服務類,4021,8251023
201601,10014000,文教康樂,其他,4083,8098971
201602,10014000,文教康樂,軍警人員一,533,1049775
201602,10014000,文教康樂,軍警人員二,88,189114
201602,10014000,文教康樂,其他公共行政類,3403,6413047
201602,10014000,文教康樂,教育類,2689,5485836
201602,10014000,文教康樂,工商及服務類,9889,20655877
201602,10014000,文教康樂,專業及技術服務類,4431,8339385
201602,10014000,文教康樂,其他,4311,8718328
