年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10009000,文教康樂,軍警人員一,253,648686
201401,10009000,文教康樂,軍警人員二,115,285790
201401,10009000,文教康樂,其他公共行政類,3837,11792683
201401,10009000,文教康樂,教育類,3358,10571340
201401,10009000,文教康樂,工商及服務類,12669,48299794
201401,10009000,文教康樂,專業及技術服務類,3781,14274592
201401,10009000,文教康樂,其他,4722,15102071
201402,10009000,文教康樂,軍警人員一,286,696474
201402,10009000,文教康樂,軍警人員二,112,313159
201402,10009000,文教康樂,其他公共行政類,3936,10217862
201402,10009000,文教康樂,教育類,3073,7209154
201402,10009000,文教康樂,工商及服務類,14855,44472704
201402,10009000,文教康樂,專業及技術服務類,4374,11699228
201402,10009000,文教康樂,其他,5671,16217716
201403,10009000,文教康樂,軍警人員一,199,724109
201403,10009000,文教康樂,軍警人員二,97,223126
201403,10009000,文教康樂,其他公共行政類,2991,9533786
201403,10009000,文教康樂,教育類,2392,6567717
201403,10009000,文教康樂,工商及服務類,12539,44103254
201403,10009000,文教康樂,專業及技術服務類,3860,13574823
201403,10009000,文教康樂,其他,4794,15226923
201404,10009000,文教康樂,軍警人員一,243,770245
201404,10009000,文教康樂,軍警人員二,91,423910
201404,10009000,文教康樂,其他公共行政類,2846,9534934
201404,10009000,文教康樂,教育類,2390,6773146
201404,10009000,文教康樂,工商及服務類,11678,47476936
201404,10009000,文教康樂,專業及技術服務類,3821,14337360
201404,10009000,文教康樂,其他,4827,17249254
201405,10009000,文教康樂,軍警人員一,211,563589
201405,10009000,文教康樂,軍警人員二,97,255234
201405,10009000,文教康樂,其他公共行政類,2866,9869614
201405,10009000,文教康樂,教育類,2407,8622207
201405,10009000,文教康樂,工商及服務類,11762,41304657
201405,10009000,文教康樂,專業及技術服務類,3810,13994192
201405,10009000,文教康樂,其他,4831,18675030
201406,10009000,文教康樂,軍警人員一,239,430163
201406,10009000,文教康樂,軍警人員二,86,452499
201406,10009000,文教康樂,其他公共行政類,2836,12078753
201406,10009000,文教康樂,教育類,2508,11925587
201406,10009000,文教康樂,工商及服務類,11957,50204755
201406,10009000,文教康樂,專業及技術服務類,3824,18494998
201406,10009000,文教康樂,其他,4786,18600839
201407,10009000,文教康樂,軍警人員一,239,894847
201407,10009000,文教康樂,軍警人員二,106,348329
201407,10009000,文教康樂,其他公共行政類,3631,10882091
201407,10009000,文教康樂,教育類,3412,12781149
201407,10009000,文教康樂,工商及服務類,13097,50814440
201407,10009000,文教康樂,專業及技術服務類,4299,15864379
201407,10009000,文教康樂,其他,5342,17841616
201408,10009000,文教康樂,軍警人員一,300,810288
201408,10009000,文教康樂,軍警人員二,127,424146
201408,10009000,文教康樂,其他公共行政類,3703,11407974
201408,10009000,文教康樂,教育類,3369,9268332
201408,10009000,文教康樂,工商及服務類,13491,48703540
