年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,67000000,文教康樂,軍警人員一,2029,10270586
201401,67000000,文教康樂,軍警人員二,468,1725809
201401,67000000,文教康樂,其他公共行政類,11308,49823315
201401,67000000,文教康樂,教育類,15818,69298772
201401,67000000,文教康樂,工商及服務類,70663,362271433
201401,67000000,文教康樂,專業及技術服務類,24242,127236306
201401,67000000,文教康樂,其他,25185,130600132
201402,67000000,文教康樂,軍警人員一,2016,7334418
201402,67000000,文教康樂,軍警人員二,487,1944884
201402,67000000,文教康樂,其他公共行政類,10970,46321240
201402,67000000,文教康樂,教育類,14156,51854345
201402,67000000,文教康樂,工商及服務類,72448,338021554
201402,67000000,文教康樂,專業及技術服務類,24257,104336949
201402,67000000,文教康樂,其他,25865,121165985
201403,67000000,文教康樂,軍警人員一,2304,8855185
201403,67000000,文教康樂,軍警人員二,509,2117771
201403,67000000,文教康樂,其他公共行政類,10353,42873159
201403,67000000,文教康樂,教育類,13926,49989739
201403,67000000,文教康樂,工商及服務類,76252,359295552
201403,67000000,文教康樂,專業及技術服務類,25582,112694166
201403,67000000,文教康樂,其他,26507,132189178
201404,67000000,文教康樂,軍警人員一,2103,7935848
201404,67000000,文教康樂,軍警人員二,439,1585669
201404,67000000,文教康樂,其他公共行政類,9796,46839478
201404,67000000,文教康樂,教育類,13535,55282177
201404,67000000,文教康樂,工商及服務類,70660,358688599
201404,67000000,文教康樂,專業及技術服務類,24957,119841671
201404,67000000,文教康樂,其他,25381,140999244
201405,67000000,文教康樂,軍警人員一,2191,8055777
201405,67000000,文教康樂,軍警人員二,500,1761553
201405,67000000,文教康樂,其他公共行政類,10209,50495992
201405,67000000,文教康樂,教育類,14437,68916491
201405,67000000,文教康樂,工商及服務類,77133,399874609
201405,67000000,文教康樂,專業及技術服務類,27284,130927665
201405,67000000,文教康樂,其他,27842,157408590
201406,67000000,文教康樂,軍警人員一,2013,9016387
201406,67000000,文教康樂,軍警人員二,461,1911404
201406,67000000,文教康樂,其他公共行政類,9824,53131300
201406,67000000,文教康樂,教育類,14175,84128321
201406,67000000,文教康樂,工商及服務類,67767,376432542
201406,67000000,文教康樂,專業及技術服務類,26440,135965905
201406,67000000,文教康樂,其他,26635,147071074
201407,67000000,文教康樂,軍警人員一,1997,8324243
201407,67000000,文教康樂,軍警人員二,485,1881101
201407,67000000,文教康樂,其他公共行政類,11105,55670613
201407,67000000,文教康樂,教育類,16066,87076957
201407,67000000,文教康樂,工商及服務類,70683,372884372
201407,67000000,文教康樂,專業及技術服務類,27919,131606566
201407,67000000,文教康樂,其他,28485,145548676
201408,67000000,文教康樂,軍警人員一,2293,9395272
201408,67000000,文教康樂,軍警人員二,444,1996342
201408,67000000,文教康樂,其他公共行政類,11694,55090752
201408,67000000,文教康樂,教育類,16477,72936405
201408,67000000,文教康樂,工商及服務類,78323,385374084
201408,67000000,文教康樂,專業及技術服務類,31121,138831197
201408,67000000,文教康樂,其他,32426,155541210
201409,67000000,文教康樂,軍警人員一,1902,8782167
201409,67000000,文教康樂,軍警人員二,396,1910970
201409,67000000,文教康樂,其他公共行政類,9494,49132804
201409,67000000,文教康樂,教育類,12554,53187703
201409,67000000,文教康樂,工商及服務類,66930,381279529
201409,67000000,文教康樂,專業及技術服務類,25988,124888978
201409,67000000,文教康樂,其他,26917,148135250
201410,67000000,文教康樂,軍警人員一,2047,8622218
201410,67000000,文教康樂,軍警人員二,431,1713912
201410,67000000,文教康樂,其他公共行政類,10035,49752616
201410,67000000,文教康樂,教育類,13314,54348263
201410,67000000,文教康樂,工商及服務類,69623,390671951
201410,67000000,文教康樂,專業及技術服務類,26588,131075850
201410,67000000,文教康樂,其他,27593,153141602
201411,67000000,文教康樂,軍警人員一,2005,7723507
201411,67000000,文教康樂,軍警人員二,383,1267977
201411,67000000,文教康樂,其他公共行政類,9616,38288255
201411,67000000,文教康樂,教育類,12820,46970887
