年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201401,67000000,住,軍警人員一,2096,9683333
201401,67000000,住,軍警人員二,412,1567033
201401,67000000,住,其他公共行政類,11918,45097739
201401,67000000,住,教育類,12195,46611832
201401,67000000,住,工商及服務類,69086,354675119
201401,67000000,住,專業及技術服務類,21466,107807778
201401,67000000,住,其他,25395,124830808
201402,67000000,住,軍警人員一,1609,7102982
201402,67000000,住,軍警人員二,281,1004035
201402,67000000,住,其他公共行政類,8950,30259003
201402,67000000,住,教育類,9174,33189042
201402,67000000,住,工商及服務類,55719,245923039
201402,67000000,住,專業及技術服務類,16906,79595966
201402,67000000,住,其他,19706,86852514
201403,67000000,住,軍警人員一,1566,6634697
201403,67000000,住,軍警人員二,323,1945565
201403,67000000,住,其他公共行政類,7633,27642695
201403,67000000,住,教育類,8023,27709556
201403,67000000,住,工商及服務類,54887,252708960
201403,67000000,住,專業及技術服務類,17071,81828967
201403,67000000,住,其他,19723,84850866
201404,67000000,住,軍警人員一,1559,8236671
201404,67000000,住,軍警人員二,302,1490299
201404,67000000,住,其他公共行政類,7663,31655255
201404,67000000,住,教育類,7955,32117432
201404,67000000,住,工商及服務類,53088,273847406
201404,67000000,住,專業及技術服務類,16600,87326632
201404,67000000,住,其他,19406,99073376
201405,67000000,住,軍警人員一,1733,8034458
201405,67000000,住,軍警人員二,354,1539278
201405,67000000,住,其他公共行政類,8299,31929382
201405,67000000,住,教育類,8804,34674570
201405,67000000,住,工商及服務類,59433,290415363
201405,67000000,住,專業及技術服務類,18953,92854032
201405,67000000,住,其他,21813,104492163
201406,67000000,住,軍警人員一,1832,7836393
201406,67000000,住,軍警人員二,346,1532413
201406,67000000,住,其他公共行政類,8110,31353273
201406,67000000,住,教育類,8560,35133467
201406,67000000,住,工商及服務類,58096,283223284
201406,67000000,住,專業及技術服務類,18317,88565928
201406,67000000,住,其他,21437,102573756
201407,67000000,住,軍警人員一,2107,8804898
201407,67000000,住,軍警人員二,363,1282756
201407,67000000,住,其他公共行政類,10233,43812733
201407,67000000,住,教育類,10931,46272827
201407,67000000,住,工商及服務類,63328,318446269
201407,67000000,住,專業及技術服務類,20465,105425187
201407,67000000,住,其他,23851,119183552
201408,67000000,住,軍警人員一,2195,9185373
201408,67000000,住,軍警人員二,413,1451021
201408,67000000,住,其他公共行政類,10274,36425984
201408,67000000,住,教育類,11652,41847063
201408,67000000,住,工商及服務類,64467,300477843
201408,67000000,住,專業及技術服務類,21130,99217298
201408,67000000,住,其他,24393,107597483
201409,67000000,住,軍警人員一,1632,7438135
201409,67000000,住,軍警人員二,334,1369283
201409,67000000,住,其他公共行政類,8132,31732398
201409,67000000,住,教育類,8636,30656810
201409,67000000,住,工商及服務類,56974,263372231
201409,67000000,住,專業及技術服務類,18535,86923190
201409,67000000,住,其他,21637,95288315
201410,67000000,住,軍警人員一,1770,8406466
201410,67000000,住,軍警人員二,324,1244349
201410,67000000,住,其他公共行政類,8437,29330392
201410,67000000,住,教育類,9076,34313441
201410,67000000,住,工商及服務類,59600,286114106
201410,67000000,住,專業及技術服務類,19894,95514086
201410,67000000,住,其他,22359,101047968
201411,67000000,住,軍警人員一,2001,9828951
201411,67000000,住,軍警人員二,367,1529227
201411,67000000,住,其他公共行政類,8571,36554836
201411,67000000,住,教育類,9174,37007215
201411,67000000,住,工商及服務類,63527,313907941
201411,67000000,住,專業及技術服務類,20609,106086358
201411,67000000,住,其他,23883,111694391
201412,67000000,住,軍警人員一,2123,9602216
201412,67000000,住,軍警人員二,441,1465814
201412,67000000,住,其他公共行政類,8724,32355052
201412,67000000,住,教育類,9839,36504370
201412,67000000,住,工商及服務類,67944,314476225
201412,67000000,住,專業及技術服務類,23040,109897897
201412,67000000,住,其他,25210,110212610
201501,67000000,住,軍警人員一,2362,12131893
201501,67000000,住,軍警人員二,439,1694357
201501,67000000,住,其他公共行政類,10545,40680674
201501,67000000,住,教育類,11288,44732006
201501,67000000,住,工商及服務類,70825,344346666
201501,67000000,住,專業及技術服務類,23210,115421412
201501,67000000,住,其他,26449,124150208
201502,67000000,住,軍警人員一,2375,13094603
201502,67000000,住,軍警人員二,394,1580001
201502,67000000,住,其他公共行政類,13053,44858581
201502,67000000,住,教育類,13437,47769816
201502,67000000,住,工商及服務類,69855,340183968
201502,67000000,住,專業及技術服務類,23374,113104014
201502,67000000,住,其他,26617,128023048
201503,67000000,住,軍警人員一,2025,9814545
201503,67000000,住,軍警人員二,320,1068074
201503,67000000,住,其他公共行政類,8310,28614873
201503,67000000,住,教育類,8815,31157603
201503,67000000,住,工商及服務類,60887,281467027
201503,67000000,住,專業及技術服務類,20575,97154291
201503,67000000,住,其他,22843,96455158
201504,67000000,住,軍警人員一,2033,9688817
201504,67000000,住,軍警人員二,348,1813895
201504,67000000,住,其他公共行政類,8981,35734447
201504,67000000,住,教育類,8994,37477478
201504,67000000,住,工商及服務類,59768,314704928
201504,67000000,住,專業及技術服務類,20164,107548892
201504,67000000,住,其他,21883,112229468
201505,67000000,住,軍警人員一,2099,10186678
201505,67000000,住,軍警人員二,373,1893371
201505,67000000,住,其他公共行政類,8643,34744220
201505,67000000,住,教育類,9411,37173137
201505,67000000,住,工商及服務類,63593,308117053
201505,67000000,住,專業及技術服務類,21677,107291438
201505,67000000,住,其他,23455,112573082
201506,67000000,住,軍警人員一,2054,9869602
201506,67000000,住,軍警人員二,349,1976287
201506,67000000,住,其他公共行政類,8836,36685415
201506,67000000,住,教育類,9204,38300703
201506,67000000,住,工商及服務類,63196,332130312
201506,67000000,住,專業及技術服務類,21648,112916843
201506,67000000,住,其他,23825,121106815
201507,67000000,住,軍警人員一,2385,11872390
201507,67000000,住,軍警人員二,397,1570882
201507,67000000,住,其他公共行政類,10931,42905878
201507,67000000,住,教育類,11652,45003832
201507,67000000,住,工商及服務類,65990,327315251
