年月,地區,產業別,職業類別,信用卡交易筆數,信用卡交易金額[新台幣]
201805,65000000,住,專業及技術服務類,45617,229776659
201805,65000000,住,其他,52437,282543288
201806,65000000,住,軍警人員一,2599,11449700
201806,65000000,住,軍警人員二,584,2387144
201806,65000000,住,其他公共行政類,15230,69222906
201806,65000000,住,教育類,11835,43223244
201806,65000000,住,工商及服務類,116773,573976985
201806,65000000,住,專業及技術服務類,45106,216011151
201806,65000000,住,其他,50706,243011078
201807,65000000,住,軍警人員一,2845,12207133
201807,65000000,住,軍警人員二,575,2817323
201807,65000000,住,其他公共行政類,18063,83470097
201807,65000000,住,教育類,14588,57068601
201807,65000000,住,工商及服務類,124897,647725766
201807,65000000,住,專業及技術服務類,49565,243432759
201807,65000000,住,其他,55159,275684495
201808,65000000,住,軍警人員一,2593,12006146
201808,65000000,住,軍警人員二,532,2172476
201808,65000000,住,其他公共行政類,16461,70983074
201808,65000000,住,教育類,13816,47964774
201808,65000000,住,工商及服務類,113154,533452140
201808,65000000,住,專業及技術服務類,45144,201624200
201808,65000000,住,其他,50763,237904849
201809,65000000,住,軍警人員一,2536,10596638
201809,65000000,住,軍警人員二,535,2190240
201809,65000000,住,其他公共行政類,15323,67808984
201809,65000000,住,教育類,12308,46951215
201809,65000000,住,工商及服務類,115231,556888811
201809,65000000,住,專業及技術服務類,45883,206010263
201809,65000000,住,其他,49466,233010272
201810,65000000,住,軍警人員一,2261,9940313
201810,65000000,住,軍警人員二,458,1657061
201810,65000000,住,其他公共行政類,13098,55165429
201810,65000000,住,教育類,10098,37737040
201810,65000000,住,工商及服務類,99582,483511484
201810,65000000,住,專業及技術服務類,40721,191334261
201810,65000000,住,其他,43325,188808878
201811,65000000,住,軍警人員一,2511,12939258
201811,65000000,住,軍警人員二,508,1974878
201811,65000000,住,其他公共行政類,15991,72212671
201811,65000000,住,教育類,11385,47290798
201811,65000000,住,工商及服務類,114067,610512166
201811,65000000,住,專業及技術服務類,45841,241125302
201811,65000000,住,其他,49753,247989911
201812,65000000,住,軍警人員一,2960,13924521
201812,65000000,住,軍警人員二,635,2108374
201812,65000000,住,其他公共行政類,17748,75144682
201812,65000000,住,教育類,13585,51581946
201812,65000000,住,工商及服務類,134517,676443961
201812,65000000,住,專業及技術服務類,53530,255059400
201812,65000000,住,其他,57507,271151703
201901,65000000,住,軍警人員一,3003,14860014
201901,65000000,住,軍警人員二,592,2220597
201901,65000000,住,其他公共行政類,17451,85906573
201901,65000000,住,教育類,13001,51258445
201901,65000000,住,工商及服務類,131415,705763176
201901,65000000,住,專業及技術服務類,52106,269876795
201901,65000000,住,其他,59135,305542389
201902,65000000,住,軍警人員一,2118,9101044
201902,65000000,住,軍警人員二,397,1247728
201902,65000000,住,其他公共行政類,14061,54091003
201902,65000000,住,教育類,9819,35186266
201902,65000000,住,工商及服務類,100728,443815710
201902,65000000,住,專業及技術服務類,40856,176791075
201902,65000000,住,其他,43153,185674956
201903,65000000,住,軍警人員一,2663,11487481
201903,65000000,住,軍警人員二,592,2200084
201903,65000000,住,其他公共行政類,15447,65971558
201903,65000000,住,教育類,11907,42352409
201903,65000000,住,工商及服務類,118715,567091886
201903,65000000,住,專業及技術服務類,48625,226791374
201903,65000000,住,其他,53411,245983139
201904,65000000,住,軍警人員一,2422,11956194
201904,65000000,住,軍警人員二,527,2043003
201904,65000000,住,其他公共行政類,15391,88735511
201904,65000000,住,教育類,11117,46596695
201904,65000000,住,工商及服務類,114544,654041044
201904,65000000,住,專業及技術服務類,46162,260813012
201904,65000000,住,其他,51234,294183801
201905,65000000,住,軍警人員一,2428,9612874
201905,65000000,住,軍警人員二,558,2080703
201905,65000000,住,其他公共行政類,15316,61639446
201905,65000000,住,教育類,11246,40665301
201905,65000000,住,工商及服務類,114882,548470076
201905,65000000,住,專業及技術服務類,47959,223340541
201905,65000000,住,其他,51665,238712742
201906,65000000,住,軍警人員一,2688,11487548
201906,65000000,住,軍警人員二,598,2026472
201906,65000000,住,其他公共行政類,16686,74879937
201906,65000000,住,教育類,13134,47055740
201906,65000000,住,工商及服務類,122930,599982904
201906,65000000,住,專業及技術服務類,51458,241556314
201906,65000000,住,其他,55426,273559813
201907,65000000,住,軍警人員一,3065,13264439
201907,65000000,住,軍警人員二,678,3085067
201907,65000000,住,其他公共行政類,19495,100195651
201907,65000000,住,教育類,16903,69690958
201907,65000000,住,工商及服務類,136082,717847794
201907,65000000,住,專業及技術服務類,57620,293411557
201907,65000000,住,其他,64392,333638122
201908,65000000,住,軍警人員一,3132,14099485
201908,65000000,住,軍警人員二,657,2310144
201908,65000000,住,其他公共行政類,20071,81528317
201908,65000000,住,教育類,17264,58711534
201908,65000000,住,工商及服務類,137843,619556589
201908,65000000,住,專業及技術服務類,58737,253762391
201908,65000000,住,其他,64847,284133315
201909,65000000,住,軍警人員一,2642,9883211
201909,65000000,住,軍警人員二,565,1920395
201909,65000000,住,其他公共行政類,16012,66510944
201909,65000000,住,教育類,12169,43922959
201909,65000000,住,工商及服務類,113910,538806839
201909,65000000,住,專業及技術服務類,48080,216097048
201909,65000000,住,其他,51914,223353765
201910,65000000,住,軍警人員一,2836,12001598
201910,65000000,住,軍警人員二,643,2285495
201910,65000000,住,其他公共行政類,17890,70360225
201910,65000000,住,教育類,12713,52362750
201910,65000000,住,工商及服務類,122868,581972974
201910,65000000,住,專業及技術服務類,51838,246877641
201910,65000000,住,其他,57569,255394930
201911,65000000,住,軍警人員一,3204,13696961
201911,65000000,住,軍警人員二,672,3006767
201911,65000000,住,其他公共行政類,19069,80581773
201911,65000000,住,教育類,13435,52960566
201911,65000000,住,工商及服務類,129698,656734153
201911,65000000,住,專業及技術服務類,54222,272763419
201911,65000000,住,其他,61724,300311539
201912,65000000,住,軍警人員一,3442,15895888
201912,65000000,住,軍警人員二,608,2116980
201912,65000000,住,其他公共行政類,19109,78429340
201912,65000000,住,教育類,13656,49046471
201912,65000000,住,工商及服務類,137111,656360612
201912,65000000,住,專業及技術服務類,57381,272749357
201912,65000000,住,其他,64598,289446924
202001,65000000,住,軍警人員一,3274,14013246
202001,65000000,住,軍警人員二,629,2346198
202001,65000000,住,其他公共行政類,21179,88673332
202001,65000000,住,教育類,14993,57641955
