年月,地區,產業別,年收入,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10008000,食,未達50萬,53430,83261197
201401,10008000,食,50(含)-75萬,26717,46916491
201401,10008000,食,75(含)-100萬,10294,21680075
201401,10008000,食,100(含)-125萬,5421,12702337
201401,10008000,食,125(含)-150萬,1449,2895973
201401,10008000,食,150(含)-175萬,1115,2988140
201401,10008000,食,175(含)-200萬,529,2491990
201401,10008000,食,200(含)萬以上,2301,7050976
201402,10008000,食,未達50萬,39383,51326699
201402,10008000,食,50(含)-75萬,19834,27999416
201402,10008000,食,75(含)-100萬,7109,11055922
201402,10008000,食,100(含)-125萬,4010,8681878
201402,10008000,食,125(含)-150萬,1066,1805004
201402,10008000,食,150(含)-175萬,935,1929039
201402,10008000,食,175(含)-200萬,392,821673
201402,10008000,食,200(含)萬以上,1866,5372350
201403,10008000,食,未達50萬,42398,50969578
201403,10008000,食,50(含)-75萬,19873,25945921
201403,10008000,食,75(含)-100萬,7122,10177870
201403,10008000,食,100(含)-125萬,3963,7867444
201403,10008000,食,125(含)-150萬,997,1860507
201403,10008000,食,150(含)-175萬,901,2091956
201403,10008000,食,175(含)-200萬,379,601267
201403,10008000,食,200(含)萬以上,1827,4654032
201404,10008000,食,未達50萬,39718,49285449
201404,10008000,食,50(含)-75萬,19138,26455601
201404,10008000,食,75(含)-100萬,7012,10527689
201404,10008000,食,100(含)-125萬,3688,6266693
201404,10008000,食,125(含)-150萬,1062,1858146
201404,10008000,食,150(含)-175萬,746,2952909
201404,10008000,食,175(含)-200萬,409,604686
201404,10008000,食,200(含)萬以上,1764,4500953
201405,10008000,食,未達50萬,42314,54029944
201405,10008000,食,50(含)-75萬,20432,29441552
201405,10008000,食,75(含)-100萬,7529,12385568
201405,10008000,食,100(含)-125萬,3800,7689858
201405,10008000,食,125(含)-150萬,1103,2133479
201405,10008000,食,150(含)-175萬,850,1857703
201405,10008000,食,175(含)-200萬,411,778725
201405,10008000,食,200(含)萬以上,1739,5559240
201406,10008000,食,未達50萬,42512,53420121
201406,10008000,食,50(含)-75萬,20594,28373856
201406,10008000,食,75(含)-100萬,7304,12504214
201406,10008000,食,100(含)-125萬,3744,7123413
201406,10008000,食,125(含)-150萬,1070,2171832
201406,10008000,食,150(含)-175萬,893,2688742
201406,10008000,食,175(含)-200萬,379,692354
201406,10008000,食,200(含)萬以上,1864,5570098
201407,10008000,食,未達50萬,48499,63395954
201407,10008000,食,50(含)-75萬,24047,32946270
201407,10008000,食,75(含)-100萬,8867,13787883
201407,10008000,食,100(含)-125萬,4348,7960254
201407,10008000,食,125(含)-150萬,1306,2445817
201407,10008000,食,150(含)-175萬,993,2276865
201407,10008000,食,175(含)-200萬,444,779625
201407,10008000,食,200(含)萬以上,2124,7386384
201408,10008000,食,未達50萬,53610,76618856
201408,10008000,食,50(含)-75萬,26778,40434588
201408,10008000,食,75(含)-100萬,9893,17375389
201408,10008000,食,100(含)-125萬,5038,10733278
201408,10008000,食,125(含)-150萬,1501,3014528
201408,10008000,食,150(含)-175萬,1121,2411852
201408,10008000,食,175(含)-200萬,527,1089953
201408,10008000,食,200(含)萬以上,2404,7224131
201409,10008000,食,未達50萬,42730,51801026
201409,10008000,食,50(含)-75萬,20430,29274278
201409,10008000,食,75(含)-100萬,7454,12257684
201409,10008000,食,100(含)-125萬,3610,7161719
201409,10008000,食,125(含)-150萬,1099,1694311
201409,10008000,食,150(含)-175萬,869,1660050
201409,10008000,食,175(含)-200萬,445,1002602
201409,10008000,食,200(含)萬以上,1858,4881099
201410,10008000,食,未達50萬,42851,50400930
201410,10008000,食,50(含)-75萬,20130,25634593
201410,10008000,食,75(含)-100萬,7159,10371021
201410,10008000,食,100(含)-125萬,3952,7608916
201410,10008000,食,125(含)-150萬,1137,2176421
201410,10008000,食,150(含)-175萬,885,1449421
201410,10008000,食,175(含)-200萬,433,656604
201410,10008000,食,200(含)萬以上,1899,5061149
201411,10008000,食,未達50萬,42879,55395794
201411,10008000,食,50(含)-75萬,19865,28896867
201411,10008000,食,75(含)-100萬,7346,11857896
201411,10008000,食,100(含)-125萬,3707,7862810
201411,10008000,食,125(含)-150萬,1159,2176166
201411,10008000,食,150(含)-175萬,884,1742321
201411,10008000,食,175(含)-200萬,401,814951
201411,10008000,食,200(含)萬以上,1940,5138356
201412,10008000,食,未達50萬,46645,62117575
201412,10008000,食,50(含)-75萬,21310,32376012
201412,10008000,食,75(含)-100萬,7860,13386612
201412,10008000,食,100(含)-125萬,3908,8462747
201412,10008000,食,125(含)-150萬,1233,2526843
201412,10008000,食,150(含)-175萬,980,2212801
201412,10008000,食,175(含)-200萬,485,985838
201412,10008000,食,200(含)萬以上,2138,7391398
201501,10008000,食,未達50萬,48499,72589828
201501,10008000,食,50(含)-75萬,23645,40782088
201501,10008000,食,75(含)-100萬,9047,18700866
201501,10008000,食,100(含)-125萬,4539,9822399
201501,10008000,食,125(含)-150萬,1392,3188639
201501,10008000,食,150(含)-175萬,1078,3310927
201501,10008000,食,175(含)-200萬,559,2006874
201501,10008000,食,200(含)萬以上,2331,7400259
201502,10008000,食,未達50萬,53198,86699527
201502,10008000,食,50(含)-75萬,27088,49199977
201502,10008000,食,75(含)-100萬,10539,19413755
201502,10008000,食,100(含)-125萬,5200,11953110
201502,10008000,食,125(含)-150萬,1719,3896252
201502,10008000,食,150(含)-175萬,1293,2934793
201502,10008000,食,175(含)-200萬,622,1310776
201502,10008000,食,200(含)萬以上,2710,11200769
201503,10008000,食,未達50萬,39758,47898822
201503,10008000,食,50(含)-75萬,18424,24872348
201503,10008000,食,75(含)-100萬,6718,11129678
201503,10008000,食,100(含)-125萬,3417,6556163
201503,10008000,食,125(含)-150萬,1021,1626554
201503,10008000,食,150(含)-175萬,741,1239884
201503,10008000,食,175(含)-200萬,397,593630
201503,10008000,食,200(含)萬以上,1870,4889931
201504,10008000,食,未達50萬,42641,49515431
201504,10008000,食,50(含)-75萬,19965,25886351
201504,10008000,食,75(含)-100萬,7248,10273430
201504,10008000,食,100(含)-125萬,3606,5650887
201504,10008000,食,125(含)-150萬,1090,1519491
201504,10008000,食,150(含)-175萬,919,1622164
201504,10008000,食,175(含)-200萬,431,671909
201504,10008000,食,200(含)萬以上,1855,4174838
201505,10008000,食,未達50萬,46316,54840730
201505,10008000,食,50(含)-75萬,21486,27816276
201505,10008000,食,75(含)-100萬,7823,11305289
201505,10008000,食,100(含)-125萬,3809,6599765
201505,10008000,食,125(含)-150萬,1120,1881546
201505,10008000,食,150(含)-175萬,812,1597052
201505,10008000,食,175(含)-200萬,471,861958
201505,10008000,食,200(含)萬以上,1964,4543605
201506,10008000,食,未達50萬,48072,52734970
201506,10008000,食,50(含)-75萬,22440,27823938
201506,10008000,食,75(含)-100萬,8175,12162129
201506,10008000,食,100(含)-125萬,4033,6807582
201506,10008000,食,125(含)-150萬,1238,2274312
201506,10008000,食,150(含)-175萬,903,1732991
201506,10008000,食,175(含)-200萬,499,1141010
201506,10008000,食,200(含)萬以上,2095,4926900
201507,10008000,食,未達50萬,51426,58613714
201507,10008000,食,50(含)-75萬,25437,31026756
201507,10008000,食,75(含)-100萬,9586,13287630
201507,10008000,食,100(含)-125萬,4471,7486280
201507,10008000,食,125(含)-150萬,1408,2076487
201507,10008000,食,150(含)-175萬,1089,1821593
201507,10008000,食,175(含)-200萬,524,1046031
201507,10008000,食,200(含)萬以上,2198,4871904
201508,10008000,食,未達50萬,60933,78252837
201508,10008000,食,50(含)-75萬,29134,40981342
201508,10008000,食,75(含)-100萬,10803,17351848
201508,10008000,食,100(含)-125萬,5042,9086090
201508,10008000,食,125(含)-150萬,1631,2715161
201508,10008000,食,150(含)-175萬,1114,1905116
201508,10008000,食,175(含)-200萬,645,1265006
201508,10008000,食,200(含)萬以上,2397,6171792
201509,10008000,食,未達50萬,50536,61028731
201509,10008000,食,50(含)-75萬,24113,32586720
201509,10008000,食,75(含)-100萬,8914,13925834
201509,10008000,食,100(含)-125萬,4353,8127640
201509,10008000,食,125(含)-150萬,1455,2442197
201509,10008000,食,150(含)-175萬,980,1780916
201509,10008000,食,175(含)-200萬,522,1416204
201509,10008000,食,200(含)萬以上,2150,5538022
201510,10008000,食,未達50萬,47566,52088301
201510,10008000,食,50(含)-75萬,22736,26758631
201510,10008000,食,75(含)-100萬,8400,11367060
201510,10008000,食,100(含)-125萬,4304,7332463
201510,10008000,食,125(含)-150萬,1404,2085566
201510,10008000,食,150(含)-175萬,897,1476501
201510,10008000,食,175(含)-200萬,514,707776
201510,10008000,食,200(含)萬以上,2066,5401632
201511,10008000,食,未達50萬,45425,49374674
201511,10008000,食,50(含)-75萬,21908,26272024
201511,10008000,食,75(含)-100萬,7876,10357554
201511,10008000,食,100(含)-125萬,4187,7176464
201511,10008000,食,125(含)-150萬,1278,1793821
201511,10008000,食,150(含)-175萬,918,1326906
201511,10008000,食,175(含)-200萬,506,882036
201511,10008000,食,200(含)萬以上,2061,4797857
201512,10008000,食,未達50萬,48189,56121737
201512,10008000,食,50(含)-75萬,22790,27972146
201512,10008000,食,75(含)-100萬,8326,12811526
201512,10008000,食,100(含)-125萬,4173,7302128
201512,10008000,食,125(含)-150萬,1375,2001800
201512,10008000,食,150(含)-175萬,971,1931009
201512,10008000,食,175(含)-200萬,521,836163
201512,10008000,食,200(含)萬以上,2167,5279504
201601,10008000,食,未達50萬,52944,71796700
201601,10008000,食,50(含)-75萬,26218,40303879
201601,10008000,食,75(含)-100萬,9831,17872550
201601,10008000,食,100(含)-125萬,4621,9201630
201601,10008000,食,125(含)-150萬,1499,2752798
201601,10008000,食,150(含)-175萬,1115,2971186
201601,10008000,食,175(含)-200萬,525,980574
201601,10008000,食,200(含)萬以上,2218,6597528
201602,10008000,食,未達50萬,51667,66601497
201602,10008000,食,50(含)-75萬,26164,35818018
201602,10008000,食,75(含)-100萬,9929,15550691
201602,10008000,食,100(含)-125萬,5101,8885818
201602,10008000,食,125(含)-150萬,1533,2486398
201602,10008000,食,150(含)-175萬,1142,1959419
201602,10008000,食,175(含)-200萬,613,971136
201602,10008000,食,200(含)萬以上,2373,6200499
201603,10008000,食,未達50萬,42986,48326243
201603,10008000,食,50(含)-75萬,20215,24231783
201603,10008000,食,75(含)-100萬,7531,9760116
201603,10008000,食,100(含)-125萬,3584,6950642
201603,10008000,食,125(含)-150萬,1036,1366651
201603,10008000,食,150(含)-175萬,850,1240377
201603,10008000,食,175(含)-200萬,452,595742
201603,10008000,食,200(含)萬以上,1798,5204125
201604,10008000,食,未達50萬,46174,53724215
201604,10008000,食,50(含)-75萬,21882,26810411
201604,10008000,食,75(含)-100萬,8208,10656144
201604,10008000,食,100(含)-125萬,3923,6660387
201604,10008000,食,125(含)-150萬,1310,1844471
201604,10008000,食,150(含)-175萬,923,1407578
201604,10008000,食,175(含)-200萬,487,870251
201604,10008000,食,200(含)萬以上,1975,4224523
201605,10008000,食,未達50萬,47107,54165516
201605,10008000,食,50(含)-75萬,21852,26947846
201605,10008000,食,75(含)-100萬,8049,10736016
201605,10008000,食,100(含)-125萬,3935,6423955
201605,10008000,食,125(含)-150萬,1266,1758352
