年月,地區,產業別,年收入,信用卡交易筆數,信用卡交易金額[新台幣]
201401,09007000,食,未達50萬,84,295298
201401,09007000,食,50(含)-75萬,71,349350
201401,09007000,食,75(含)-100萬,46,446269
201401,09007000,食,100(含)-125萬,34,313611
201401,09007000,食,125(含)-150萬,1,1400
201401,09007000,食,150(含)-175萬,1,8040
201401,09007000,食,175(含)-200萬,0,0
201401,09007000,食,200(含)萬以上,2,1780
201402,09007000,食,未達50萬,62,182565
201402,09007000,食,50(含)-75萬,70,273338
201402,09007000,食,75(含)-100萬,33,151008
201402,09007000,食,100(含)-125萬,11,41988
201402,09007000,食,125(含)-150萬,7,18900
201402,09007000,食,150(含)-175萬,0,0
201402,09007000,食,175(含)-200萬,1,1699
201402,09007000,食,200(含)萬以上,6,19948
201403,09007000,食,未達50萬,124,535911
201403,09007000,食,50(含)-75萬,103,491357
201403,09007000,食,75(含)-100萬,59,267918
201403,09007000,食,100(含)-125萬,50,178813
201403,09007000,食,125(含)-150萬,6,21980
201403,09007000,食,150(含)-175萬,5,106960
201403,09007000,食,175(含)-200萬,1,4920
201403,09007000,食,200(含)萬以上,8,43968
201404,09007000,食,未達50萬,128,518294
201404,09007000,食,50(含)-75萬,108,484291
201404,09007000,食,75(含)-100萬,62,248046
201404,09007000,食,100(含)-125萬,37,238599
201404,09007000,食,125(含)-150萬,6,12720
201404,09007000,食,150(含)-175萬,4,88340
201404,09007000,食,175(含)-200萬,1,6600
201404,09007000,食,200(含)萬以上,19,178180
201405,09007000,食,未達50萬,173,503226
201405,09007000,食,50(含)-75萬,160,505341
201405,09007000,食,75(含)-100萬,63,225106
201405,09007000,食,100(含)-125萬,58,239026
201405,09007000,食,125(含)-150萬,5,9710
201405,09007000,食,150(含)-175萬,9,28800
201405,09007000,食,175(含)-200萬,1,880
201405,09007000,食,200(含)萬以上,16,70780
201406,09007000,食,未達50萬,257,813919
201406,09007000,食,50(含)-75萬,195,702273
201406,09007000,食,75(含)-100萬,97,355052
201406,09007000,食,100(含)-125萬,72,206840
201406,09007000,食,125(含)-150萬,9,18750
201406,09007000,食,150(含)-175萬,4,12127
201406,09007000,食,175(含)-200萬,3,4844
201406,09007000,食,200(含)萬以上,21,123800
201407,09007000,食,未達50萬,216,618475
201407,09007000,食,50(含)-75萬,228,879235
201407,09007000,食,75(含)-100萬,78,280065
201407,09007000,食,100(含)-125萬,46,155117
201407,09007000,食,125(含)-150萬,5,8700
201407,09007000,食,150(含)-175萬,4,4380
201407,09007000,食,175(含)-200萬,5,59982
201407,09007000,食,200(含)萬以上,15,44670
201408,09007000,食,未達50萬,196,767562
201408,09007000,食,50(含)-75萬,187,742697
201408,09007000,食,75(含)-100萬,106,477835
201408,09007000,食,100(含)-125萬,31,140437
201408,09007000,食,125(含)-150萬,9,12502
201408,09007000,食,150(含)-175萬,11,116580
201408,09007000,食,175(含)-200萬,8,49290
201408,09007000,食,200(含)萬以上,14,187745
201409,09007000,食,未達50萬,168,583856
201409,09007000,食,50(含)-75萬,144,534352
201409,09007000,食,75(含)-100萬,50,205540
201409,09007000,食,100(含)-125萬,58,318587
201409,09007000,食,125(含)-150萬,9,19432
201409,09007000,食,150(含)-175萬,7,18630
201409,09007000,食,175(含)-200萬,0,0
201409,09007000,食,200(含)萬以上,7,58450
201410,09007000,食,未達50萬,200,687872
201410,09007000,食,50(含)-75萬,152,885298
201410,09007000,食,75(含)-100萬,62,331317
201410,09007000,食,100(含)-125萬,56,503846
201410,09007000,食,125(含)-150萬,7,14799
201410,09007000,食,150(含)-175萬,5,13200
201410,09007000,食,175(含)-200萬,3,7470
201410,09007000,食,200(含)萬以上,19,46570
201411,09007000,食,未達50萬,88,295499
201411,09007000,食,50(含)-75萬,114,768975
201411,09007000,食,75(含)-100萬,36,246062
201411,09007000,食,100(含)-125萬,29,189354
201411,09007000,食,125(含)-150萬,5,42435
201411,09007000,食,150(含)-175萬,4,14370
201411,09007000,食,175(含)-200萬,3,8312
201411,09007000,食,200(含)萬以上,9,90440
201412,09007000,食,未達50萬,100,430588
201412,09007000,食,50(含)-75萬,80,468332
201412,09007000,食,75(含)-100萬,25,180297
201412,09007000,食,100(含)-125萬,17,243466
201412,09007000,食,125(含)-150萬,5,30770
201412,09007000,食,150(含)-175萬,2,2500
201412,09007000,食,175(含)-200萬,2,2420
201412,09007000,食,200(含)萬以上,4,8691
201501,09007000,食,未達50萬,78,333159
201501,09007000,食,50(含)-75萬,76,551581
201501,09007000,食,75(含)-100萬,23,150687
201501,09007000,食,100(含)-125萬,28,326776
201501,09007000,食,125(含)-150萬,9,47196
201501,09007000,食,150(含)-175萬,2,21000
