年月,地區,產業別,年收入,信用卡交易筆數,信用卡交易金額[新台幣]
201401,10002000,衣,未達50萬,17394,51525754
201401,10002000,衣,50(含)-75萬,7804,26105658
201401,10002000,衣,75(含)-100萬,2547,9313090
201401,10002000,衣,100(含)-125萬,1140,4810540
201401,10002000,衣,125(含)-150萬,335,1457542
201401,10002000,衣,150(含)-175萬,244,1157785
201401,10002000,衣,175(含)-200萬,103,446248
201401,10002000,衣,200(含)萬以上,618,2831487
201402,10002000,衣,未達50萬,9886,28225152
201402,10002000,衣,50(含)-75萬,4497,14188401
201402,10002000,衣,75(含)-100萬,1407,4926054
201402,10002000,衣,100(含)-125萬,697,2928685
201402,10002000,衣,125(含)-150萬,178,558426
201402,10002000,衣,150(含)-175萬,191,779431
201402,10002000,衣,175(含)-200萬,76,361895
201402,10002000,衣,200(含)萬以上,375,1670982
201403,10002000,衣,未達50萬,11377,31315479
201403,10002000,衣,50(含)-75萬,4854,15221663
201403,10002000,衣,75(含)-100萬,1541,5385995
201403,10002000,衣,100(含)-125萬,681,3154525
201403,10002000,衣,125(含)-150萬,218,787054
201403,10002000,衣,150(含)-175萬,148,828923
201403,10002000,衣,175(含)-200萬,67,189889
201403,10002000,衣,200(含)萬以上,449,2181708
201404,10002000,衣,未達50萬,11184,30081591
201404,10002000,衣,50(含)-75萬,4935,15409936
201404,10002000,衣,75(含)-100萬,1525,5238326
201404,10002000,衣,100(含)-125萬,720,3192772
201404,10002000,衣,125(含)-150萬,222,835865
201404,10002000,衣,150(含)-175萬,175,856125
201404,10002000,衣,175(含)-200萬,67,221639
201404,10002000,衣,200(含)萬以上,408,2144239
201405,10002000,衣,未達50萬,11890,32244566
201405,10002000,衣,50(含)-75萬,5202,16212070
201405,10002000,衣,75(含)-100萬,1687,5903567
201405,10002000,衣,100(含)-125萬,757,3302724
201405,10002000,衣,125(含)-150萬,237,883656
201405,10002000,衣,150(含)-175萬,171,1085870
201405,10002000,衣,175(含)-200萬,94,392527
201405,10002000,衣,200(含)萬以上,425,2284596
201406,10002000,衣,未達50萬,12020,31076102
201406,10002000,衣,50(含)-75萬,5167,14810682
201406,10002000,衣,75(含)-100萬,1645,5189412
201406,10002000,衣,100(含)-125萬,784,2894691
201406,10002000,衣,125(含)-150萬,243,916343
201406,10002000,衣,150(含)-175萬,194,884197
201406,10002000,衣,175(含)-200萬,82,252220
201406,10002000,衣,200(含)萬以上,403,1930463
201407,10002000,衣,未達50萬,12365,30703448
201407,10002000,衣,50(含)-75萬,5494,15489798
201407,10002000,衣,75(含)-100萬,1867,5508448
201407,10002000,衣,100(含)-125萬,883,3142461
201407,10002000,衣,125(含)-150萬,281,1006328
201407,10002000,衣,150(含)-175萬,225,993185
201407,10002000,衣,175(含)-200萬,77,305404
201407,10002000,衣,200(含)萬以上,473,2043262
201408,10002000,衣,未達50萬,13008,31133171
201408,10002000,衣,50(含)-75萬,6086,16628493
201408,10002000,衣,75(含)-100萬,1969,6023974
201408,10002000,衣,100(含)-125萬,894,2738185
201408,10002000,衣,125(含)-150萬,239,789220
201408,10002000,衣,150(含)-175萬,202,801180
201408,10002000,衣,175(含)-200萬,100,299871
201408,10002000,衣,200(含)萬以上,482,1914598
201409,10002000,衣,未達50萬,11095,29912987
201409,10002000,衣,50(含)-75萬,4826,14141437
201409,10002000,衣,75(含)-100萬,1414,4583177
201409,10002000,衣,100(含)-125萬,723,2986687
201409,10002000,衣,125(含)-150萬,242,802086
201409,10002000,衣,150(含)-175萬,187,707398
201409,10002000,衣,175(含)-200萬,65,220381
201409,10002000,衣,200(含)萬以上,384,1730059
201410,10002000,衣,未達50萬,12438,35087059
201410,10002000,衣,50(含)-75萬,5319,16081848
201410,10002000,衣,75(含)-100萬,1599,6010184
201410,10002000,衣,100(含)-125萬,781,3422511
201410,10002000,衣,125(含)-150萬,266,1149174
201410,10002000,衣,150(含)-175萬,196,870279
201410,10002000,衣,175(含)-200萬,70,271814
201410,10002000,衣,200(含)萬以上,455,2153559
201411,10002000,衣,未達50萬,11179,35355493
201411,10002000,衣,50(含)-75萬,4849,16107456
201411,10002000,衣,75(含)-100萬,1503,5467157
201411,10002000,衣,100(含)-125萬,695,3430424
201411,10002000,衣,125(含)-150萬,227,1000842
201411,10002000,衣,150(含)-175萬,184,889653
201411,10002000,衣,175(含)-200萬,78,266818
201411,10002000,衣,200(含)萬以上,348,1923145
201412,10002000,衣,未達50萬,13316,41999085
201412,10002000,衣,50(含)-75萬,5416,19282022
201412,10002000,衣,75(含)-100萬,1672,6452420
201412,10002000,衣,100(含)-125萬,774,4002240
201412,10002000,衣,125(含)-150萬,279,1418762
201412,10002000,衣,150(含)-175萬,198,900030
201412,10002000,衣,175(含)-200萬,87,335642
201412,10002000,衣,200(含)萬以上,491,3452198
201501,10002000,衣,未達50萬,13689,43351433
201501,10002000,衣,50(含)-75萬,5952,20657254
201501,10002000,衣,75(含)-100萬,1893,7320228
201501,10002000,衣,100(含)-125萬,876,4072251
201501,10002000,衣,125(含)-150萬,263,1297753
201501,10002000,衣,150(含)-175萬,210,946094
201501,10002000,衣,175(含)-200萬,74,385048
201501,10002000,衣,200(含)萬以上,447,2393079
201502,10002000,衣,未達50萬,16322,48648958
201502,10002000,衣,50(含)-75萬,7300,23736921
201502,10002000,衣,75(含)-100萬,2305,8105291
201502,10002000,衣,100(含)-125萬,1095,4308584
201502,10002000,衣,125(含)-150萬,284,1023348
201502,10002000,衣,150(含)-175萬,272,1124645
201502,10002000,衣,175(含)-200萬,96,266173
201502,10002000,衣,200(含)萬以上,562,2759584
201503,10002000,衣,未達50萬,11148,32097293
201503,10002000,衣,50(含)-75萬,4767,15562093
201503,10002000,衣,75(含)-100萬,1447,4952233
201503,10002000,衣,100(含)-125萬,710,2967819
201503,10002000,衣,125(含)-150萬,195,850748
201503,10002000,衣,150(含)-175萬,173,766738
201503,10002000,衣,175(含)-200萬,90,285564
201503,10002000,衣,200(含)萬以上,354,1709901
201504,10002000,衣,未達50萬,11981,33097541
201504,10002000,衣,50(含)-75萬,4887,14762455
201504,10002000,衣,75(含)-100萬,1559,5511336
201504,10002000,衣,100(含)-125萬,738,3004179
201504,10002000,衣,125(含)-150萬,242,845131
201504,10002000,衣,150(含)-175萬,207,959688
201504,10002000,衣,175(含)-200萬,78,210215
201504,10002000,衣,200(含)萬以上,420,2100318
201505,10002000,衣,未達50萬,13423,37647248
201505,10002000,衣,50(含)-75萬,5425,15678108
201505,10002000,衣,75(含)-100萬,1689,5582428
201505,10002000,衣,100(含)-125萬,823,3177587
201505,10002000,衣,125(含)-150萬,249,925636
201505,10002000,衣,150(含)-175萬,218,849431
201505,10002000,衣,175(含)-200萬,96,355122
201505,10002000,衣,200(含)萬以上,514,2659457
201506,10002000,衣,未達50萬,12681,32513132
201506,10002000,衣,50(含)-75萬,5161,14833511
201506,10002000,衣,75(含)-100萬,1692,5368915
201506,10002000,衣,100(含)-125萬,701,2767402
201506,10002000,衣,125(含)-150萬,236,729840
201506,10002000,衣,150(含)-175萬,201,574009
201506,10002000,衣,175(含)-200萬,79,176272
201506,10002000,衣,200(含)萬以上,455,2097083
201507,10002000,衣,未達50萬,13298,33296153
201507,10002000,衣,50(含)-75萬,5906,17158796
201507,10002000,衣,75(含)-100萬,2014,6200529
201507,10002000,衣,100(含)-125萬,945,3335912
201507,10002000,衣,125(含)-150萬,264,934313
201507,10002000,衣,150(含)-175萬,235,801505
201507,10002000,衣,175(含)-200萬,100,258664
201507,10002000,衣,200(含)萬以上,442,1825557
201508,10002000,衣,未達50萬,11608,29481512
201508,10002000,衣,50(含)-75萬,5246,14944072
201508,10002000,衣,75(含)-100萬,1714,5212390
201508,10002000,衣,100(含)-125萬,785,3029306
201508,10002000,衣,125(含)-150萬,240,790988
201508,10002000,衣,150(含)-175萬,201,740759
201508,10002000,衣,175(含)-200萬,102,334032
201508,10002000,衣,200(含)萬以上,351,1424391
201509,10002000,衣,未達50萬,11276,31426023
201509,10002000,衣,50(含)-75萬,4590,13319374
201509,10002000,衣,75(含)-100萬,1451,4537081
201509,10002000,衣,100(含)-125萬,733,2783218
201509,10002000,衣,125(含)-150萬,206,791091
201509,10002000,衣,150(含)-175萬,151,535605
201509,10002000,衣,175(含)-200萬,83,215533
201509,10002000,衣,200(含)萬以上,386,2148149
201510,10002000,衣,未達50萬,12534,35839574
201510,10002000,衣,50(含)-75萬,5022,16156065
201510,10002000,衣,75(含)-100萬,1744,6459463
201510,10002000,衣,100(含)-125萬,710,2904468
201510,10002000,衣,125(含)-150萬,218,872348
201510,10002000,衣,150(含)-175萬,173,758783
201510,10002000,衣,175(含)-200萬,87,262871
201510,10002000,衣,200(含)萬以上,381,1685249
201511,10002000,衣,未達50萬,11839,35921632
201511,10002000,衣,50(含)-75萬,4878,16479493
201511,10002000,衣,75(含)-100萬,1537,5287725
201511,10002000,衣,100(含)-125萬,657,2765465
201511,10002000,衣,125(含)-150萬,217,951614
201511,10002000,衣,150(含)-175萬,165,799513
201511,10002000,衣,175(含)-200萬,69,215397
201511,10002000,衣,200(含)萬以上,377,1863636
201512,10002000,衣,未達50萬,12859,39004500
201512,10002000,衣,50(含)-75萬,4970,16592496
201512,10002000,衣,75(含)-100萬,1601,5614021
201512,10002000,衣,100(含)-125萬,735,3563911
201512,10002000,衣,125(含)-150萬,238,1156892
201512,10002000,衣,150(含)-175萬,177,743925
201512,10002000,衣,175(含)-200萬,72,217771
201512,10002000,衣,200(含)萬以上,443,2161806
201601,10002000,衣,未達50萬,14354,44276478
201601,10002000,衣,50(含)-75萬,6115,20927660
201601,10002000,衣,75(含)-100萬,1936,7241536
201601,10002000,衣,100(含)-125萬,850,4249758
201601,10002000,衣,125(含)-150萬,260,1070746
201601,10002000,衣,150(含)-175萬,199,959762
201601,10002000,衣,175(含)-200萬,99,357348
201601,10002000,衣,200(含)萬以上,443,2778293
201602,10002000,衣,未達50萬,13503,39235688
201602,10002000,衣,50(含)-75萬,5762,18507373
201602,10002000,衣,75(含)-100萬,1880,6091826
201602,10002000,衣,100(含)-125萬,839,3283355
201602,10002000,衣,125(含)-150萬,262,812213
201602,10002000,衣,150(含)-175萬,221,949456
201602,10002000,衣,175(含)-200萬,108,362415
201602,10002000,衣,200(含)萬以上,485,2272744
201603,10002000,衣,未達50萬,9722,28861142
201603,10002000,衣,50(含)-75萬,3821,12173794
201603,10002000,衣,75(含)-100萬,1249,4393698
201603,10002000,衣,100(含)-125萬,580,2488941
201603,10002000,衣,125(含)-150萬,169,656068
201603,10002000,衣,150(含)-175萬,161,671806
201603,10002000,衣,175(含)-200萬,53,191626
201603,10002000,衣,200(含)萬以上,343,1716341
201604,10002000,衣,未達50萬,12658,33603858
201604,10002000,衣,50(含)-75萬,4976,14777970
201604,10002000,衣,75(含)-100萬,1613,5156143
201604,10002000,衣,100(含)-125萬,756,2898379
201604,10002000,衣,125(含)-150萬,239,830141
201604,10002000,衣,150(含)-175萬,209,830888
201604,10002000,衣,175(含)-200萬,90,263287
201604,10002000,衣,200(含)萬以上,449,1916355
201605,10002000,衣,未達50萬,13070,35073607
201605,10002000,衣,50(含)-75萬,5284,15776743
201605,10002000,衣,75(含)-100萬,1799,5630920
201605,10002000,衣,100(含)-125萬,807,2927333
201605,10002000,衣,125(含)-150萬,209,792821
201605,10002000,衣,150(含)-175萬,208,764165
201605,10002000,衣,175(含)-200萬,72,203234
201605,10002000,衣,200(含)萬以上,407,1714218
201606,10002000,衣,未達50萬,13048,33771529
201606,10002000,衣,50(含)-75萬,5317,14990432
201606,10002000,衣,75(含)-100萬,1712,5012773
201606,10002000,衣,100(含)-125萬,744,2629259
201606,10002000,衣,125(含)-150萬,254,840899
201606,10002000,衣,150(含)-175萬,171,672082
201606,10002000,衣,175(含)-200萬,97,283081
201606,10002000,衣,200(含)萬以上,471,1837365
201607,10002000,衣,未達50萬,12940,31973244
